date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,822720.0,2168100.0,2990820.0,6
2026-01-07,1506187.0,1509200.0,3015387.0,4
2026-01-08,1506187.0,1499800.0,3005987.0,4
2026-01-09,1809839.0,1202600.0,3012439.0,3
2026-01-12,1809839.0,1202600.0,3012439.0,3
2026-01-13,1809839.0,1221000.0,3030839.0,3
2026-01-14,2041960.5,1032400.0,3074360.5,2
2026-01-15,2041960.5,1032800.0,3074760.5,2
2026-01-16,2629488.0,453500.0,3082988.0,1
2026-01-19,3069383.0,0.0,3069383.0,0
2026-01-20,3069383.0,0.0,3069383.0,0
2026-01-21,3069383.0,0.0,3069383.0,0
2026-01-22,2184506.0,885000.0,3069506.0,1
2026-01-23,1871013.5,1211500.0,3082513.5,1
2026-01-26,3013513.5,0.0,3013513.5,0
2026-01-27,1158093.5,1832800.0,2990893.5,1
2026-01-28,1158093.5,1780000.0,2938093.5,1
2026-01-29,1158093.5,1807200.0,2965293.5,1
2026-01-30,1158093.5,1778400.0,2936493.5,1
2026-02-02,21373.50000000006,2892200.0,2913573.5,5
2026-02-03,610773.5,2408800.0,3019573.5,3
2026-02-04,2575202.5,471250.0,3046452.5,2
2026-02-05,776252.5,2242800.0,3019052.5,1
2026-02-06,776252.5,2282700.0,3058952.5,1
2026-02-09,3119852.5,0.0,3119852.5,0
2026-02-10,3119852.5,0.0,3119852.5,0
2026-02-11,3119852.5,0.0,3119852.5,0
2026-02-12,2622299.5,501900.0,3124199.5,1
2026-02-13,2622299.5,486000.0,3108299.5,1
2026-02-16,2622299.5,506100.0,3128399.5,1
2026-02-17,3133460.5,0.0,3133460.5,0
2026-02-18,3133460.5,0.0,3133460.5,0
2026-02-19,3133460.5,0.0,3133460.5,0
2026-02-20,3133460.5,0.0,3133460.5,0
2026-02-23,3133460.5,0.0,3133460.5,0
2026-02-24,3133460.5,0.0,3133460.5,0
2026-02-25,3133460.5,0.0,3133460.5,0
2026-02-26,3133460.5,0.0,3133460.5,0
2026-02-27,366976.5,2813200.0,3180176.5,2
2026-03-02,366976.5,2730200.0,3097176.5,2
2026-03-03,1817320.5,1208000.0,3025320.5,1
2026-03-04,2989080.5,0.0,2989080.5,0
2026-03-05,334080.5,2643000.0,2977080.5,2
2026-03-06,2959230.5,0.0,2959230.5,0
2026-03-09,2959230.5,0.0,2959230.5,0
2026-03-10,3037030.5,0.0,3037030.5,0
