quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date
2024Q2_PRE_ALIGNED,3070,2489.T,アドウェイズ,サービス業,0.2722357531478315,-39.16913946587537,-5.9633027522935755,10.663802015539792,20.375335120643424,0.9327440212467896,44.57478005865103,41.66666666666667,58.23863636363637,0.0,410.0,4850,-39.16913946587537,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3071,4814.T,ネクストウェア,情報・通信業,0.27213236955282655,-17.647058823529417,-4.0000000000000036,5.986247947454842,9.696969696969692,0.5496688166792965,24.65753424657534,33.33333333333333,61.53846153846154,0.0,168.0,5960,-17.647058823529417,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3072,1887.T,日本国土開発,建設業,0.2720739105653143,-20.33898305084746,-12.313432835820892,8.662940520987977,16.666666666666675,0.7076940955765685,34.226190476190474,41.66666666666667,68.5131195335277,0.0,470.0,1710,-20.33898305084746,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3073,7376.T,ＢＣＣ,サービス業,0.27162553500181363,-30.992366412213745,-0.7138934651290452,7.108444842555029,12.478336221837093,0.659018144474739,39.274809160305345,33.33333333333333,68.25217063042658,0.0,1808.0,1142,-30.992366412213745,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3074,4390.T,ＩＰＳ,情報・通信業,0.27161275713767546,-7.428807263722659,-11.168316831683168,14.749578305735067,29.55882352941177,0.012944886075329287,30.60765191297824,50.0,83.25909428359317,0.0,2243.0,1882,-7.428807263722659,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3075,4881.T,ファンペップ,医薬品,0.2714493497072387,-10.256410256410254,0.5747126436781658,18.58281285234697,28.36879432624113,0.12627104590476146,44.140625,33.33333333333333,53.84615384615385,75.0,175.0,1271,-10.256410256410254,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3076,2872.T,セイヒョー,食料品,0.27141838437224725,-39.05109489051095,49.01844140392624,24.01195346461543,41.45077720207253,0.3630603915209718,64.60136674259681,33.33333333333333,55.790645879732736,45.0,2505.0,6258,-39.05109489051095,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3077,2918.T,わらべや日洋ホールディングス,食料品,0.271341898543966,2.187500000000009,-17.868675995694293,8.511751062155614,20.722269991401543,0.08780247905688887,37.904761904761905,41.66666666666667,61.61507402422611,0.0,2289.0,6273,2.187500000000009,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3078,9791.T,ビケンテクノ,サービス業,0.271174972796518,-15.267857142857144,-17.40644038294169,9.208385824708992,24.164810690423156,0.403682268884509,27.30923694779116,50.0,76.22489959839356,0.0,949.0,5914,-15.267857142857144,2024-06-30,2024-06-30
2024Q2_PRE_ALIGNED,3079,7602.T,レダックス,卸売業,0.27066874967614907,-14.213197969543145,-9.139784946236562,7.2251856374181305,13.372093023255815,0.6767358247028271,31.557377049180324,25.0,65.50387596899225,0.0,169.0,6273,-14.213197969543145,2024-06-30,2024-06-30
