date,nikkei_phase,equity,pnl_day
2026-01-05,stable,2989169.0,-10831.0
2026-01-06,normal,3004423.5,15254.5
2026-01-07,normal,3022223.5,17800.0
2026-01-08,normal,3015373.5,-6850.0
2026-01-09,normal,3031794.0,16420.5
2026-01-13,normal,3061394.0,29600.0
2026-01-14,normal,3123144.0,61750.0
2026-01-15,normal,3136694.0,13550.0
2026-01-16,normal,3187209.0,50515.0
2026-01-19,surge,3154609.0,-32600.0
2026-01-20,high_vol,3118842.5,-35766.5
2026-01-21,high_vol,3091842.5,-27000.0
2026-01-22,high_vol,3131288.5,39446.0
2026-01-23,high_vol,3126507.0,-4781.5
2026-01-26,downtrend,3047507.0,-79000.0
2026-01-27,high_vol,3052526.0,5019.0
2026-01-28,settling,3086813.5,34287.5
2026-01-29,settling,3132086.0,45272.5
2026-01-30,settling,3176077.0,43991.0
2026-02-02,settling,3116899.5,-59177.5
2026-02-03,settling,3173008.25,56108.75
2026-02-04,downtrend,3199408.25,26400.0
2026-02-05,downtrend,3199408.25,0.0
2026-02-06,downtrend,3199408.25,0.0
2026-02-09,downtrend,3199408.25,0.0
2026-02-10,surge,3199408.25,0.0
2026-02-12,surge,3199408.25,0.0
2026-02-13,surge,3199408.25,0.0
2026-02-16,surge,3199408.25,0.0
2026-02-17,high_vol,3313792.75,114384.5
2026-02-18,high_vol,3267060.25,-46732.5
2026-02-19,high_vol,3238960.25,-28100.0
2026-02-20,high_vol,3212660.25,-26300.0
2026-02-24,high_vol,3292760.25,80100.0
2026-02-25,high_vol,3290560.25,-2200.0
2026-02-26,downtrend,3309160.25,18600.0
2026-02-27,settling,3328350.75,19190.5
2026-03-02,settling,3338050.75,9700.0
2026-03-03,settling,3197450.75,-140600.0
2026-03-04,downtrend,3110750.75,-86700.0
2026-03-05,crash,3119470.751220703,8720.001220703125
2026-03-06,crash,3078482.751220703,-40988.0
2026-03-09,crash,3037888.7475585938,-40594.003662109375
2026-03-10,crash,3052459.7475585938,14571.0
