ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,ocr_per,avg_monthly_high_low_change_pct,end_to_trailing_high_pct
7483.T,ドウシシャ,東証プライム,卸売/他個人サービス・製品,卸売/他個人サービス・製品,,,業績予想更新あり / 優待あり / 貸借,2,0,2,4.0,3.0,4.0,5.0,3.0,5.0,15.01,1.3,2.92,,,,7.513669595134242,27.84880489160644,24.82446559525666,21.74851592012952,117670.58823529413,53.274500696702276,16.814159292035402,0.9430910336706466,10.058637798827242,83.33333333333334,100.0,3300.0,卸売業,1.0,0.678138741206665,0.9051610996157258,0.7838370407954873,0.8014384624085068,True,score=0.801 | annual=52.3 | q4=18.5 | trend_r2=0.943 | per_score=1.0,15.01,,99.84871406959152
9034.T,南総通運,東証スタンダード,前号並み/陸運,前号並み/陸運,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,4.0,3.0,5.0,4.0,4.0,4.0,10.77,0.66,4.39,,,,5.550726437352549,6.541129831516357,8.029197080291972,13.23210412147504,20.0,56.39312977099236,13.03448275862069,0.9351673145178705,12.652705061082026,83.33333333333334,100.0,1639.0,陸運業,1.0,0.6807683371024266,0.88779190067987,0.9301821822338484,0.8238117097385605,True,score=0.824 | annual=53.9 | q4=14.2 | trend_r2=0.935 | per_score=1.0,10.77,,99.63525835866261
3020.T,アプライド,東証スタンダード,増額/小売,増額/小売,,,優待あり / 信用 / 【増益幅拡大】	化粧品・雑貨の輸出には円高逆風。ただパソコン販売にウィンドウズ10サポート終了で駆け込み特需。前号より営業増益幅拡大。特配20円。27年3月期は特需一巡だが、名古屋生産工場と仙台店の寄与通期化や豊田店開業あり、落ち込み小。 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,3.0,3.0,3.0,3.0,5.0,4.0,5.6,0.83,2.97,,,,0.4483166976822827,8.736407949006363,10.356536502546687,10.304234826479131,20.0,66.6039156626506,12.0253164556962,0.9242760943683693,14.467353951890038,75.0,80.0,4425.0,小売業,1.0,0.5517332831688211,0.867035175879397,0.8472637449093489,0.7527252272366858,True,score=0.753 | annual=63.5 | q4=14.3 | trend_r2=0.924 | per_score=1.0,5.6,,95.57235421166307
4977.T,新田ゼラチン,東証スタンダード,化学/食品,化学/食品,,,業績予想更新あり / 優待あり / 貸借,1,0,1,4.0,4.0,3.0,3.0,5.0,5.0,7.91,1.05,2.21,,,,3.23912762937153,1.781170483460559,-1.8676796454574207,-2.01265094882116,,70.79889807162533,21.927236971484753,0.9226678061235569,19.9764982373678,75.0,75.0,1240.0,化学,1.0,0.553651421614632,0.8719775347324858,0.7779556337978024,0.7417590149543003,True,score=0.742 | annual=68.5 | q4=24.2 | trend_r2=0.923 | per_score=1.0,7.91,,98.02371541501977
2805.T,ヱスビー食品,東証スタンダード,前号並み/食料品,前号並み/食料品,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,3.0,2.0,3.0,3.0,3.0,5.0,15.44,1.17,1.07,,,,2.817357512953378,1.6733742851090971,4.428288169200267,4.408945686900956,20.0,53.81679389312977,18.529411764705884,0.9138296975019979,15.182113234763793,66.66666666666666,100.0,4030.0,食料品,1.0,0.4122142054331114,0.8790363582618979,0.7204076835883505,0.6839228698371131,False,score=0.684 | annual=51.8 | q4=22.5 | trend_r2=0.914 | per_score=1.0,15.44,,100.0
6317.T,北川鉄工所,東証スタンダード,機械/産業機械,機械/産業機械,,,業績予想更新あり / 貸借,3,0,3,3.0,3.0,2.0,3.0,5.0,4.0,5.87,0.36,4.98,,,,0.0349162011173076,1.4957264957264904,92.6163723916533,92.14814814814814,56.00000000000001,49.22547332185887,5.410334346504553,0.8873547331463401,23.02936630602782,66.66666666666666,45.0,1734.0,機械,1.0,0.5372281239135854,0.7548980195093112,0.9760958710555652,0.7229531263600579,False,score=0.723 | annual=46.0 | q4=9.7 | trend_r2=0.887 | per_score=1.0,5.87,,97.25182277061133
3320.T,クロスプラス,東証スタンダード,卸売/アパレル・アクセサリー,卸売/アパレル・アクセサリー,,,業績予想更新あり / 優待あり / 貸借,1,0,1,3.0,1.0,2.0,4.0,5.0,4.0,7.18,0.53,3.58,,,,,,,,,40.78549848942599,6.799083269671513,0.8815408973602367,15.06976744186046,50.0,75.0,1398.0,卸売業,1.0,0.3139083644792013,0.7537097250960685,0.9218408636536132,0.6334054765916739,False,score=0.633 | annual=36.4 | q4=10.2 | trend_r2=0.882 | per_score=1.0,7.18,,99.14893617021276
3443.T,川田テクノロジーズ,東証プライム,金属製品/建設・土木,金属製品/建設・土木,,,業績予想更新あり / 貸借,0,0,0,4.0,3.0,4.0,3.0,5.0,5.0,9.96,0.89,3.02,,,,-13.472028892818177,-19.454770755885995,-32.47501575582966,-33.12597200622084,89648.27586206897,65.65694812570997,10.062893081761004,0.8776050149772973,23.540372670807454,75.0,90.0,4375.0,金属製品,1.0,0.4690231767080082,0.8229914277268697,0.8406647273729365,0.7026371997994816,False,score=0.703 | annual=62.9 | q4=12.3 | trend_r2=0.878 | per_score=1.0,9.96,,97.11431742508324
9063.T,岡山県貨物運送,東証スタンダード,陸運/陸運,陸運/陸運,,,業績予想更新あり / 信用,2,0,2,3.0,1.0,2.0,3.0,5.0,4.0,3.84,0.33,1.65,,,,1.7055233922703694,26.79162072767365,152.8735632183908,152.75190516511432,0.0,41.86440677966101,16.250000000000007,0.8619957650130299,17.251051893408132,83.33333333333334,95.0,4185.0,陸運業,1.0,0.5613403217067506,0.8454448714159031,0.8544325743218614,0.7478058195988915,True,score=0.748 | annual=42.3 | q4=18.9 | trend_r2=0.862 | per_score=1.0,3.84,,97.55244755244755
7887.T,南海プライウッド,東証スタンダード,その他製品/住宅設備・機器,その他製品/住宅設備・機器,,,業績予想更新あり / 信用,0,1,-1,4.0,4.0,4.0,4.0,5.0,5.0,5.54,0.41,1.81,,,,20.380402070542925,139.3340270551509,1385.1485148514853,1381.3397129186603,0.0,73.34593572778827,18.01801801801801,0.8507229126998003,19.110378912685334,66.66666666666666,100.0,9170.0,その他製品,1.0,0.7528405888217529,0.8709015666568135,0.854081353293551,0.8262161817418898,True,score=0.826 | annual=70.1 | q4=23.8 | trend_r2=0.851 | per_score=1.0,5.54,,97.65708200212993
9867.T,ソレキア,東証スタンダード,卸売/電子部品・産業用電子機器,卸売/電子部品・産業用電子機器,,,業績予想更新あり / 信用,2,0,2,4.0,4.0,3.0,3.0,5.0,5.0,7.16,0.82,0.43,,,,3.83586083853702,15.807759119861032,15.740740740740744,15.667466027178255,,68.7279151943463,15.61743341404358,0.8449077323723887,19.561688311688307,66.66666666666666,100.0,9550.0,卸売業,1.0,0.6581999468552098,0.862305645876441,0.7550532801835593,0.7694181780804337,True,score=0.769 | annual=71.5 | q4=20.3 | trend_r2=0.845 | per_score=1.0,7.16,,93.71933267909715
7279.T,ハイレックスコーポレーション,東証スタンダード,輸送用機器/自動車部品,輸送用機器/自動車部品,,,業績予想更新あり / 貸借,1,2,-1,4.0,4.0,1.0,4.0,5.0,5.0,3.3,0.54,2.51,,,,,,,,,87.08906156604901,16.01186063750926,0.8440490935008274,28.504672897196258,75.0,85.0,3130.0,輸送用機器,1.0,0.4011756024330934,0.8358321016848952,0.8705985282442195,0.6906556122586295,False,score=0.691 | annual=96.7 | q4=18.8 | trend_r2=0.844 | per_score=1.0,3.3,,94.27710843373494
