date,ticker,simple_sector,sector_33,action,price,shares,cash_after,signal_score,signal_basis_date,reason
2026-02-19,6743.T,電気機器/設備機器・部品,電気機器,BUY,902.0,500,1592121.0,0.5090518092720071,2026-02-18,buy_signal_limit
2026-02-19,5901.T,金属製品/飲料,金属製品,BUY,4000.0,100,1192121.0,0.48825498114498583,2026-02-18,buy_signal_limit
2026-02-19,6379.T,建設/燃料・資源,建設業,BUY,2559.0,200,680321.0,0.4657642677763784,2026-02-18,buy_signal_limit
2026-02-19,9063.T,陸運/陸運,陸運業,BUY,4460.0,100,234321.0,0.4368791144525147,2026-02-18,buy_signal_limit
2026-02-24,8344.T,銀行/地方銀行,銀行業,SELL,2683.0,100,502621.0,0.701034096101539,2026-02-20,sell_signal
2026-02-24,8387.T,銀行/地方銀行,銀行業,SELL,2361.0,200,974821.0,0.7234924877833045,2026-02-20,sell_signal
2026-02-24,7971.T,増額/化学,化学,BUY,769.0,600,513421.0,0.4440921658411411,2026-02-20,buy_signal_limit
2026-02-24,9791.T,大幅強気/増額,サービス業,BUY,1449.0,300,78721.0,0.4383384411066488,2026-02-20,buy_signal_limit
2026-02-25,9063.T,陸運/陸運,陸運業,SELL,4825.0,100,561221.0,0.5024069673573326,2026-02-24,take_profit
2026-02-25,7971.T,増額/化学,化学,SELL,773.0,600,1025021.0,0.44221856583978647,2026-02-24,sell_signal
2026-02-25,9034.T,前号並み/陸運,陸運業,BUY,1722.0,500,164021.0,0.4710185219676791,2026-02-24,buy_signal_limit
2026-03-03,6743.T,電気機器/設備機器・部品,電気機器,SELL,834.0,500,581021.0,0.5266332439652672,2026-03-02,stop_loss
2026-03-03,7184.T,銀行/地方銀行,銀行業,BUY,2578.0,100,323221.0,0.7954476834462848,2026-03-02,buy_signal_limit
2026-03-04,1768.T,建設/建設・土木,建設業,SELL,1457.0,100,468921.0,0.4977658615710419,2026-03-03,stop_loss
2026-03-04,8399.T,銀行/地方銀行,銀行業,SELL,2179.0,100,686821.0,0.5761245931389192,2026-03-03,stop_loss
2026-03-04,5901.T,金属製品/飲料,金属製品,SELL,3764.0,100,1063221.0,0.47927900211036106,2026-03-03,stop_loss
2026-03-04,6379.T,建設/燃料・資源,建設業,SELL,2415.0,200,1546221.0,0.42384754098433525,2026-03-03,stop_loss
2026-03-04,9791.T,大幅強気/増額,サービス業,SELL,1328.0,300,1944621.0,0.414314838683444,2026-03-03,stop_loss
2026-03-04,9034.T,前号並み/陸運,陸運業,SELL,1617.0,500,2753121.0,0.4669196622850692,2026-03-03,stop_loss
2026-03-04,7184.T,銀行/地方銀行,銀行業,SELL,2268.0,100,2979921.0,0.7188169352704625,2026-03-03,stop_loss
2026-03-06,1814.T,大幅増額/建設,建設業,BUY,4070.0,100,2572921.0,0.5948015012257184,2026-03-05,buy_signal_limit
2026-03-06,1946.T,建設/設備工事,建設業,BUY,2148.0,100,2358121.0,0.5927819955118623,2026-03-05,buy_signal_limit
2026-03-06,7102.T,輸送用機器/建設農業機械・産業車両,輸送用機器,BUY,3890.0,100,1969121.0,0.5068851908585353,2026-03-05,buy_signal_limit
2026-03-06,6743.T,電気機器/設備機器・部品,電気機器,BUY,824.0,500,1557121.0,0.47635069946954733,2026-03-05,buy_signal_limit
2026-03-06,1808.T,225/建設,建設業,BUY,3176.0,100,1239521.0,0.47150480206346496,2026-03-05,buy_signal_limit
2026-03-06,7231.T,輸送用機器/自動車部品,輸送用機器,BUY,3345.0,100,905021.0,0.4375359521101173,2026-03-05,buy_signal_limit
2026-03-06,8154.T,卸売/電子部品・産業用電子機器,卸売業,BUY,4105.0,200,84021.0,0.4310745581013406,2026-03-05,buy_signal_limit
2026-03-09,1814.T,大幅増額/建設,建設業,SELL,3810.0,100,465021.0,0.5764504301874367,2026-03-06,stop_loss
2026-03-09,1946.T,建設/設備工事,建設業,SELL,1990.0,100,664021.0,0.5854122232443872,2026-03-06,stop_loss
2026-03-09,7102.T,輸送用機器/建設農業機械・産業車両,輸送用機器,SELL,3685.0,100,1032521.0,0.48743543833309355,2026-03-06,stop_loss
2026-03-09,1768.T,建設/建設・土木,建設業,BUY,1434.0,300,602321.0,0.4675204333639541,2026-03-06,buy_signal_limit
2026-03-09,9063.T,陸運/陸運,陸運業,BUY,4385.0,100,163821.0,0.4562530388926084,2026-03-06,buy_signal_limit
2026-03-10,6743.T,電気機器/設備機器・部品,電気機器,SELL,817.0,500,572321.0,0.4314281868513685,2026-03-09,sell_signal
2026-03-10,1808.T,225/建設,建設業,SELL,3121.0,100,884421.0,0.44041927821658855,2026-03-09,sell_signal
2026-03-10,7231.T,輸送用機器/自動車部品,輸送用機器,SELL,3335.0,100,1217921.0,0.40399546424025634,2026-03-09,sell_signal
2026-03-10,8154.T,卸売/電子部品・産業用電子機器,卸売業,SELL,4045.0,200,2026921.0,0.40873378810336863,2026-03-09,sell_signal
2026-03-10,9063.T,陸運/陸運,陸運業,SELL,4485.0,100,2475421.0,0.4279973424480128,2026-03-09,sell_signal
2026-03-10,1768.T,建設/建設・土木,建設業,SELL_END,1504.0,300,2926621.0,,,end_of_backtest
