Date,Adj Close,Close,High,Low,Open,Volume
2021-03-16,29725.0,29725.0,29890.0,29600.0,29695.0,3852
2021-03-17,29840.0,29840.0,29885.0,29660.0,29745.0,3770
2021-03-18,29760.0,29760.0,30345.0,29750.0,29855.0,6624
2021-03-19,29375.0,29375.0,29905.0,28950.0,29765.0,9455
2021-03-22,29145.0,29145.0,29330.0,28755.0,29310.0,6822
2021-03-23,28710.0,28710.0,29345.0,28640.0,29125.0,5221
2021-03-24,28360.0,28360.0,28735.0,28135.0,28730.0,8092
2021-03-25,28885.0,28885.0,28935.0,28260.0,28300.0,9100
2021-03-26,29435.0,29435.0,29485.0,28805.0,28945.0,7240
2021-03-29,29360.0,29360.0,29470.0,29035.0,29445.0,7874
2021-03-30,29405.0,29405.0,29560.0,29310.0,29455.0,5645
2021-03-31,29370.0,29370.0,29460.0,29165.0,29340.0,4353
2021-04-01,29695.0,29695.0,29745.0,29335.0,29385.0,4211
2021-04-05,30205.0,30205.0,30270.0,30005.0,30060.0,3769
2021-04-06,29705.0,29705.0,30310.0,29635.0,30290.0,5727
2021-04-07,29710.0,29710.0,29885.0,29540.0,29675.0,4175
2021-04-08,29720.0,29720.0,29800.0,29535.0,29710.0,3545
2021-04-09,29945.0,29945.0,30100.0,29775.0,29785.0,4778
2021-04-12,29640.0,29640.0,30010.0,29560.0,29935.0,3200
2021-04-13,29850.0,29850.0,29920.0,29580.0,29620.0,4639
2021-04-14,29620.0,29620.0,29860.0,29590.0,29840.0,5190
2021-04-15,29770.0,29770.0,29810.0,29545.0,29670.0,4749
2021-04-16,29810.0,29810.0,29850.0,29630.0,29770.0,3947
2021-04-19,29355.0,29355.0,29830.0,29210.0,29790.0,8190
2021-04-20,28650.0,28650.0,29425.0,28540.0,29355.0,6403
2021-04-21,28910.0,28910.0,28920.0,28430.0,28605.0,6258
2021-04-22,28935.0,28935.0,29225.0,28820.0,28900.0,5080
2021-04-23,29225.0,29225.0,29330.0,28780.0,28910.0,3048
2021-04-26,29250.0,29250.0,29295.0,28915.0,29205.0,3192
2021-04-27,29070.0,29070.0,29290.0,28850.0,29215.0,4445
2021-04-28,28955.0,28955.0,29155.0,28890.0,29015.0,4883
2021-04-29,29090.0,29090.0,29205.0,28875.0,28940.0,3099
2021-04-30,28865.0,28865.0,29065.0,28780.0,29030.0,4117
2021-05-03,29120.0,29120.0,29150.0,28885.0,28960.0,2368
