date,nikkei_phase,equity,pnl_day
2024-07-01,stable,2993161.825073242,-6838.1749267578125
2024-07-02,uptrend,3014295.1502685547,21133.3251953125
2024-07-03,uptrend,3007528.4998779297,-6766.650390625
2024-07-04,uptrend,2997128.4998779297,-10400.0
2024-07-05,uptrend,2987761.825073242,-9366.6748046875
2024-07-08,uptrend,3028561.825073242,40800.0
2024-07-09,uptrend,3038061.825073242,9500.0
2024-07-10,uptrend,3046395.1502685547,8333.3251953125
2024-07-11,uptrend,3024528.4998779297,-21866.650390625
2024-07-12,normal,3014095.1502685547,-10433.349609375
2024-07-16,overheated_range,3012625.9998779297,-1469.150390625
2024-07-17,normal,3007059.276245117,-5566.7236328125
2024-07-18,high_vol,2956692.625854492,-50366.650390625
2024-07-19,normal,2943192.625854492,-13500.0
2024-07-22,high_vol,2921665.526245117,-21527.099609375
2024-07-23,high_vol,2924398.875854492,2733.349609375
2024-07-24,normal,2923848.875854492,-550.0
2024-07-25,normal,2888315.526245117,-35533.349609375
2024-07-26,normal,2875248.875854492,-13066.650390625
2024-07-29,crash,2899217.7110595703,23968.835205078125
2024-07-30,crash,2889169.0423583984,-10048.668701171875
2024-07-31,high_vol,2917035.7049560547,27866.66259765625
2024-08-01,crash,2910445.7049560547,-6590.0
2024-08-02,crash,2907445.7049560547,-3000.0
2024-08-05,crash,2907445.7049560547,0.0
2024-08-06,crash,2907445.7049560547,0.0
2024-08-07,crash,3026424.7049560547,118979.0
2024-08-08,crash,3073057.7049560547,46633.0
2024-08-09,crash,3114457.7049560547,41400.0
2024-08-13,capitulation_end,3120457.7049560547,6000.0
2024-08-14,capitulation_end,3120457.7049560547,0.0
2024-08-15,crash,3141615.2049560547,21157.5
2024-08-16,high_vol,3210965.2049560547,69350.0
2024-08-19,high_vol,3210965.2049560547,0.0
2024-08-20,high_vol,3210965.2049560547,0.0
2024-08-21,high_vol,3210965.2049560547,0.0
2024-08-22,high_vol,3210965.2049560547,0.0
2024-08-23,high_vol,3210965.2049560547,0.0
2024-08-26,high_vol,3210965.2049560547,0.0
2024-08-27,high_vol,3210965.2049560547,0.0
2024-08-28,high_vol,3210965.2049560547,0.0
2024-08-29,high_vol,3210965.2049560547,0.0
2024-08-30,normal,3210965.2049560547,0.0
2024-09-02,normal,3210965.2049560547,0.0
2024-09-03,normal,3210965.2049560547,0.0
2024-09-04,high_vol,3145125.2049560547,-65840.0
2024-09-05,high_vol,3189125.2049560547,44000.0
2024-09-06,crash,3091000.206726074,-98124.99822998047
2024-09-09,crash,3069276.777282715,-21723.429443359375
2024-09-10,crash,3047526.777282715,-21750.0
2024-09-11,high_vol,2924626.777282715,-122900.0
2024-09-12,high_vol,2924626.777282715,0.0
2024-09-13,high_vol,2924626.777282715,0.0
2024-09-17,high_vol,2924626.777282715,0.0
2024-09-18,high_vol,2924626.777282715,0.0
2024-09-19,high_vol,2924626.777282715,0.0
2024-09-20,high_vol,2924626.777282715,0.0
2024-09-24,high_vol,2924626.777282715,0.0
2024-09-25,high_vol,2924626.777282715,0.0
2024-09-26,surge,2924626.777282715,0.0
2024-09-27,surge,2924626.777282715,0.0
2024-09-30,high_vol,2878449.277282715,-46177.5
