date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,826669.0,2168100.0,2994769.0,6
2026-01-07,956813.0,2054000.0,3010813.0,5
2026-01-08,956813.0,2035400.0,2992213.0,5
2026-01-09,1265790.0,1737800.0,3003590.0,4
2026-01-12,1265790.0,1737800.0,3003590.0,4
2026-01-13,1265790.0,1761600.0,3027390.0,4
2026-01-14,716167.5,2355000.0,3071167.5,5
2026-01-15,716167.5,2363800.0,3079967.5,5
2026-01-16,747620.0,2350500.0,3098120.0,5
2026-01-19,1191620.0,1881300.0,3072920.0,4
2026-01-20,1191620.0,1861500.0,3053120.0,4
2026-01-21,2136830.0,897800.0,3034630.0,2
2026-01-22,1924353.0,1129300.0,3053653.0,2
2026-01-23,1606210.5,1453800.0,3060010.5,2
2026-01-26,2748710.5,237200.0,2985910.5,1
2026-01-27,1129790.5,1832800.0,2962590.5,1
2026-01-28,2925934.5,0.0,2925934.5,0
2026-01-29,2925934.5,0.0,2925934.5,0
2026-01-30,2925934.5,0.0,2925934.5,0
2026-02-02,1789214.5,1127400.0,2916614.5,4
2026-02-03,2211214.5,719200.0,2930414.5,3
2026-02-04,2303793.0,637950.0,2941743.0,3
2026-02-05,27393.0,2878500.0,2905893.0,4
2026-02-06,356417.99999999994,2600350.0,2956768.0,3
2026-02-09,2700018.0,317900.0,3017918.0,2
2026-02-10,2853153.0,168500.0,3021653.0,1
2026-02-11,2853153.0,168500.0,3021653.0,1
2026-02-12,2355600.0,670200.0,3025800.0,2
2026-02-13,2355600.0,653500.0,3009100.0,2
2026-02-16,2527287.5,506100.0,3033387.5,1
2026-02-17,3046040.0,0.0,3046040.0,0
2026-02-18,3046040.0,0.0,3046040.0,0
2026-02-19,3046040.0,0.0,3046040.0,0
2026-02-20,3046040.0,0.0,3046040.0,0
2026-02-23,3046040.0,0.0,3046040.0,0
2026-02-24,3046040.0,0.0,3046040.0,0
2026-02-25,3046040.0,0.0,3046040.0,0
2026-02-26,3046040.0,0.0,3046040.0,0
2026-02-27,279556.0,2813200.0,3092756.0,2
2026-03-02,279556.0,2730200.0,3009756.0,2
2026-03-03,2955152.0,0.0,2955152.0,0
2026-03-04,2955152.0,0.0,2955152.0,0
2026-03-05,300152.0,2643000.0,2943152.0,2
2026-03-06,2933252.0,0.0,2933252.0,0
2026-03-09,2933252.0,0.0,2933252.0,0
2026-03-10,3011052.0,0.0,3011052.0,0
