high_vol_take_profit_pct,dataset,total_return_pct,final_capital,num_buys,max_drawdown_pct,phase_pnl
4,q2_2024,3.3747516886393214,3101242.5506591797,45,-7.906336220285592,"{""capitulation_end"": 27700.0, ""crash"": 169861.900390625, ""downtrend"": 32600.0, ""normal"": -147113.30078125, ""overheated_range"": -15901.19921875, ""stable"": 14295.150268554688, ""surge"": 0.0, ""uptrend"": 19800.0}"
4,4q2,-0.18833341471351517,2994349.9975585947,70,-10.086451424100051,"{""crash"": -94204.50244140625, ""high_vol"": 29791.00000000093, ""normal"": 233372.0, ""settling"": -8744.5, ""stable"": -10831.0, ""surge"": -61000.0, ""uptrend"": -94033.0}"
5,q2_2024,3.3747516886393214,3101242.5506591797,45,-7.906336220285592,"{""capitulation_end"": 27700.0, ""crash"": 169861.900390625, ""downtrend"": 32600.0, ""normal"": -147113.30078125, ""overheated_range"": -15901.19921875, ""stable"": 14295.150268554688, ""surge"": 0.0, ""uptrend"": 19800.0}"
5,4q2,-0.48435008138018043,2985469.4975585947,70,-11.554066256810335,"{""crash"": -94204.50244140625, ""high_vol"": 54211.00000000093, ""normal"": 180697.5, ""settling"": 6429.5, ""stable"": -10831.0, ""surge"": -61000.0, ""uptrend"": -89833.0}"
6,q2_2024,3.3747516886393214,3101242.5506591797,45,-7.906336220285592,"{""capitulation_end"": 27700.0, ""crash"": 169861.900390625, ""downtrend"": 32600.0, ""normal"": -147113.30078125, ""overheated_range"": -15901.19921875, ""stable"": 14295.150268554688, ""surge"": 0.0, ""uptrend"": 19800.0}"
6,4q2,0.7179499186198202,3021538.4975585947,63,-9.608617703813104,"{""crash"": -65690.00244140625, ""high_vol"": 45885.50000000093, ""normal"": 176197.5, ""settling"": 7109.5, ""stable"": -10831.0, ""surge"": -61000.0, ""uptrend"": -70133.0}"
8,q2_2024,3.3747516886393214,3101242.5506591797,45,-7.906336220285592,"{""capitulation_end"": 27700.0, ""crash"": 169861.900390625, ""downtrend"": 32600.0, ""normal"": -147113.30078125, ""overheated_range"": -15901.19921875, ""stable"": 14295.150268554688, ""surge"": 0.0, ""uptrend"": 19800.0}"
8,4q2,1.1952832519531498,3035858.4975585947,63,-9.175334402519697,"{""crash"": -65190.00244140625, ""high_vol"": 45885.50000000093, ""normal"": 167767.5, ""settling"": 16459.5, ""stable"": -10831.0, ""surge"": -54200.0, ""uptrend"": -64033.0}"
