mapping_name,mapping_ja,earnings_pre_days,earnings_post_days,phase_shift_days,phase_proxy_mode,rebuild_interval_trading_days,high_vol_take_profit_pct,weak_uptrend_take_profit_pct,dataset,final_capital,total_return_pct,num_buys,max_drawdown_pct,phase_pnl
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,15,,,q2_2024,2978634.0377197266,-0.7121987426757848,55,-8.027518406651957,"{'capitulation_end': 29950.0, 'crash': 96154.51544189453, 'downtrend': -39783.203125, 'normal': -125881.22564697266, 'overheated_range': -15901.19921875, 'stable': 14295.150268554688, 'surge': 0.0, 'uptrend': 19800.0}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,15,,,q3,3823875.68511963,27.462522837321004,84,-4.038395958270158,"{'normal': 481606.49975585984, 'overheated_range': 5510.0, 'settling': 284694.6748046875, 'stable': -17872.650390624534, 'uptrend': 69937.16094970703}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,15,,,q4,3225660.0,7.5220000000000065,47,-4.415725761506195,"{'high_vol': 73043.0, 'normal': 134442.0, 'stable': 1575.0, 'surge': 16600.0, 'uptrend': 0.0}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,15,,,4q2,3036625.497558595,1.2208499186198374,72,-6.184793744110451,"{'crash': -17463.00244140625, 'high_vol': 37840.50000000093, 'normal': 121752.50000000047, 'settling': -54973.5, 'stable': -10831.0, 'surge': -39700.0}"
