Date,Adj Close,Close,High,Low,Open,Volume,close,ret1,ret5,ret20,ret60,dd20,range20,vol10,vol20,ma20,ma60,ma20_slope_5,ma_gap_20_60,prior_surge_10d,prior_crash_10d,phase
2024-12-27,40281.16015625,40281.16015625,40398.23046875,39669.390625,39672.1484375,159500000,40281.16015625,0.01802215190342027,0.04080579461238476,0.0542589826909754,0.06539220871319618,0.0,0.04591020508182453,0.008669974785916995,0.00840470566076419,39267.1064453125,38939.292708333334,0.006747578229720608,0.00841858478104851,False,False,uptrend
2024-12-30,39894.5390625,39894.5390625,40325.78125,39864.4609375,40325.78125,110600000,39894.5390625,-0.009598062524770912,0.01872252639147165,0.03587149353815322,0.03482253653161971,-0.009598062524770912,0.04080579461238476,0.00941803650214725,0.00873372912357322,39336.182421875,38961.6673828125,0.008025989090563845,0.009612397626178382,False,False,uptrend
2025-01-06,39307.05078125,39307.05078125,39993.5,39232.78125,39945.421875,137900000,39307.05078125,-0.014726032561239055,0.006921644751944234,0.0014826266846130753,0.0173785141403775,-0.02418275370474543,0.04080579461238476,0.010659196105079077,0.00847795343176922,39339.0919921875,38972.85787760417,0.007332779588125282,0.009397158292407282,False,False,normal
2025-01-07,40083.30078125,40083.30078125,40288.80078125,39584.359375,39584.359375,127000000,40083.30078125,0.019748365358672082,0.02435115334433413,0.02054440704478555,0.019082386144414265,-0.004911958201613498,0.04080579461238476,0.011988315380572106,0.009550103629700862,39379.4375,38985.36725260417,0.0070823476759798165,0.010108157885046154,False,False,normal
2025-01-08,39981.05859375,39981.05859375,40105.71875,39705.80859375,39879.359375,118800000,39981.05859375,-0.002550742715974774,0.010437711999982557,0.014860974525828352,0.026799832664694323,-0.007450171775984393,0.04080579461238476,0.011684074410290967,0.009570972041858182,39408.7103515625,39002.75924479167,0.006262480745759191,0.010408266354259066,False,False,normal
2025-01-09,39605.08984375,39605.08984375,39930.0703125,39385.05078125,39888.91015625,117000000,39605.08984375,-0.009403671719156903,-0.01678378452550855,0.013146650358636824,0.00832856132146298,-0.01678378452550855,0.04080579461238476,0.012220601570985057,0.00965635782551516,39434.40625,39008.21139322917,0.004260558514045387,0.010925772844965875,False,False,normal
2025-01-10,39190.3984375,39190.3984375,39591.4609375,39166.05078125,39550.25,113200000,39190.3984375,-0.01047065939973979,-0.01765005039654355,0.0007634845699109327,-0.0048371731689346165,-0.027078706634043104,0.04080579461238476,0.012333658701564285,0.009967660837973747,39435.901171875,39005.0365234375,0.0025350388334721696,0.011046384950276877,False,False,normal
2025-01-14,38474.30078125,38474.30078125,39054.3515625,38305.91015625,39010.9609375,126900000,38474.30078125,-0.01827227292399225,-0.021185766508771797,-0.022690685744336747,-0.028569047404178982,-0.04485619003998942,0.04696276055211768,0.013639644370428401,0.010686696780473402,39391.2373046875,38986.17819010417,0.0013255342169655737,0.010389813348930632,False,False,normal
2025-01-15,38444.578125,38444.578125,38774.98828125,38316.01171875,38721.609375,100700000,38444.578125,-0.0007725327204513022,-0.040882926912460094,-0.023561081826092733,-0.03673145640823161,-0.045594069885920074,0.04777219885931583,0.013579145907913308,0.010683239843954853,39344.8546875,38961.7453125,-0.0008781946796471152,0.009832962356465247,False,False,normal
2025-01-16,38572.6015625,38572.6015625,38932.5390625,38426.19921875,38732.6484375,114200000,38572.6015625,0.0033300778352605143,-0.03522810752865302,-0.032034293399520464,-0.01551032551135545,-0.04241582385220599,0.04777219885931583,0.012965469761857428,0.010282927805715785,39281.027734375,38951.6169921875,-0.003239959289417338,0.008456920857831784,False,False,normal
