date,nikkei_phase,equity,pnl_day
2025-10-01,uptrend,2786100.0,-213900.0
2025-10-02,uptrend,2753900.0,-32200.0
2025-10-03,uptrend,2753900.0,0.0
2025-10-06,uptrend,2753900.0,0.0
2025-10-07,surge,2753900.0,0.0
2025-10-08,surge,2753900.0,0.0
2025-10-09,surge,2753900.0,0.0
2025-10-10,surge,2753900.0,0.0
2025-10-14,surge,2753900.0,0.0
2025-10-15,high_vol,2759683.0,5783.0
2025-10-16,high_vol,2737229.0000000005,-22453.999999999534
2025-10-17,high_vol,2688229.0000000005,-49000.0
2025-10-20,high_vol,2799629.0000000005,111400.0
2025-10-21,high_vol,2777029.0000000005,-22600.0
2025-10-22,surge,2962529.0000000005,185500.0
2025-10-23,high_vol,3075273.500000001,112744.50000000047
2025-10-24,high_vol,3154473.500000001,79200.0
2025-10-27,high_vol,3330473.500000001,176000.0
2025-10-28,surge,3330473.500000001,0.0
2025-10-29,surge,3330473.500000001,0.0
2025-10-30,surge,3330473.500000001,0.0
2025-10-31,surge,3330473.500000001,0.0
2025-11-04,surge,3330473.500000001,0.0
2025-11-05,surge,3330473.500000001,0.0
2025-11-06,high_vol,3536438.5000000014,205965.00000000047
2025-11-07,high_vol,3533588.4981689467,-2850.0018310546875
2025-11-10,high_vol,3526636.998168947,-6951.499999999534
2025-11-11,high_vol,3219236.998168947,-307400.0
2025-11-12,high_vol,3247636.9981689476,28400.000000000466
2025-11-13,high_vol,3285236.9981689476,37600.0
2025-11-14,high_vol,3282036.9981689476,-3200.0
2025-11-17,high_vol,3212436.9981689476,-69600.0
2025-11-18,normal,3085236.9981689476,-127200.0
2025-11-19,normal,3061236.9981689476,-24000.0
2025-11-20,normal,3084436.9981689476,23200.0
2025-11-21,normal,3112436.9981689476,28000.0
2025-11-25,normal,3182036.9981689476,69600.0
2025-11-26,normal,3281236.9981689476,99200.0
2025-11-27,normal,3321236.9981689476,40000.0
2025-11-28,normal,3347636.9981689476,26400.0
2025-12-01,normal,3299636.9981689476,-48000.0
2025-12-02,normal,3295636.9981689476,-4000.0
2025-12-03,normal,3343636.9981689476,48000.0
2025-12-04,normal,3459636.9981689476,116000.0
2025-12-05,normal,3446836.9981689476,-12800.0
2025-12-08,normal,3518836.9981689476,72000.0
2025-12-09,normal,3518836.9981689476,0.0
2025-12-10,normal,3518836.9981689476,0.0
2025-12-11,normal,3518836.9981689476,0.0
2025-12-12,normal,3518836.9981689476,0.0
2025-12-15,normal,3545077.498168948,26240.500000000466
2025-12-16,normal,3385577.498168948,-159500.0
2025-12-17,normal,3342677.498168948,-42900.0
2025-12-18,normal,3342677.498168948,0.0
2025-12-19,stable,3342677.498168948,0.0
2025-12-22,normal,3276677.498168948,-66000.0
2025-12-23,normal,3347177.498168948,70500.0
2025-12-24,normal,3288677.498168948,-58500.0
2025-12-25,normal,3311177.498168948,22500.0
2025-12-26,normal,3329177.498168948,18000.0
2025-12-29,normal,3339677.498168948,10500.0
2025-12-30,normal,3346473.4981689486,6796.000000000466
