quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,ocr_style_label
2025Q4_PRE,135,5729.T,日本精鉱,非鉄金属,0.8445396487493348,230.75,160.94674556213016,60.48421717171717,110.9375,0.7669521819024152,44.78851963746223,75.0,87.67395626242545,70.0,13230.0,6273,327.4636510500808,2025-09-30,2025-09-30,7.7,7.7,26.3,7.7,7.7,medium,medium,low,low,low,"3480布ER
株伍指标
（倍）
予想PER
<26.3>
7.7
<27.3>
12.0
实PER
高值平均
13.6
安值平均
9.5
PBR
2.12
株倡（8/27)
6
确
1万1750m
最低購人额
5
27
117万50009
5729
罪",1973.png,0.8484848484848485,0.5701037786056413,0.8995143693453965,業績急伸型
2025Q4_PRE,227,5287.T,イトーヨーギョー,ガラス・土石製品,0.8169026077700904,162.1832358674464,96.92532942898976,44.38084143780544,82.04301075268816,0.7420084475666084,35.26448362720404,66.66666666666666,79.44477259303012,100.0,1345.0,6470,160.15473887814315,2025-09-30,2025-09-30,10.4,10.4,26.3,10.4,10.4,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
10.4
<27.3>
14.3
实PER
高值平均
19.0
安值平均
13.9
PBR
0.74
株倡(8/27)
920
最低購人额
5
9.9
9万2000F
5287
分
维增",1858.png,0.6274509803921569,0.5585949973390101,0.9320050558807876,業績急伸型
2025Q4_PRE,102,4506.T,住友ファーマ,医薬品,0.8564582224587547,208.2882882882883,83.58369098712446,35.82472684037583,54.96009122006842,0.7499785630654454,37.05080545229245,66.66666666666666,92.9891304347826,85.0,1711.0,6533,196.5337954939341,2025-09-30,2025-09-30,12.1,12.1,26.3,12.1,12.1,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<26.3>
12.1
<27.3>
17.2
实PER
高值平均
安值平均
PBR
3-42
株佰（8/27)
15189
最低購人额
5
4.5
15万18009
4506
医",1515.png,0.8734177215189873,0.6256985098456626,0.9025612027674296,業績急伸型
2025Q4_PRE,30,4838.T,スペースシャワーＳＫＩＹＡＫＩホールディングス,情報・通信業,0.8997392229909528,129.3233082706767,77.66990291262137,30.98822271041039,71.32216014897578,0.7918398039288413,22.088353413654616,83.33333333333334,95.3125,70.0,915.0,6199,134.0153452685422,2025-09-30,2025-09-30,19.8,19.8,26.3,19.8,19.8,medium,medium,low,low,low,"株伍指标
（倍）
予想PER
<26.3>
19.8
<27.3>
18.6
实PER
高值平均
20.4
安值平均
13.2
PBR
1.84
株倡(8/27)
5
905P
最低購人额
5
.8
9万500P
速年特
4838
情
支4色",1683.png,0.553156146179402,0.629922831293241,0.9039582224587546,業績急伸型
2025Q4_PRE,26,4635.T,東京インキ,化学,0.9027195316657798,107.10059171597632,69.6969696969697,27.36494555272564,52.76273022751896,0.8204016725747794,19.532163742690056,75.0,95.8904109589041,75.0,1400.0,6273,129.88505747126436,2025-09-30,2025-09-30,9.5,9.5,26.3,9.5,9.5,medium,medium,low,low,low,"6850布E校
株伍指标
予想PER
（倍）
<26.3>
9.5
<27.3>
9.5
实PER
高值平均
7.8
安值平均
5.7
PBR
0-58
株幅(8/27)
6750F
最低購人额
5
.0
67万50009
4635
化",1591.png,0.8365853658536585,0.5909592868547099,0.9077501330494944,業績急伸型
2025Q4_PRE,176,5527.T,ｐｒｏｐｅｒｔｙ ｔｅｃｈｎｏｌｏｇｉｅｓ,不動産業,0.8313571048430015,125.57126563233,66.50602409638554,33.679127819340145,45.0540366612765,0.6448936440662104,29.96661534975551,66.66666666666666,93.50473612990528,65.0,691.0,792,119.83032162387168,2025-09-30,2025-09-30,10.0,10.0,25.11,10.0,10.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.11>
10.0
<26.11>
9.1
实PER
高值平均
18.4
安值平均
5.7
PBR
1.03
株倡(8/27)
656m
最低購人额
6万5600P
5527
宋",1911.png,0.5946969696969697,0.3369678020223523,0.8453698775944651,中間型
2025Q4_PRE,12,2982.T,ＡＤワークスグループ,不動産業,0.9213278339542312,140.3846153846154,63.934426229508205,25.366039824064263,33.04347826086958,0.8574164779479617,18.532818532818528,75.0,96.33911368015414,90.0,500.0,1449,143.90243902439025,2025-09-30,2025-09-30,8.1,8.1,25.12,8.1,8.1,medium,medium,low,low,low,"428
株伍指标
予想PER
（倍）
<25.12>
8.1
(26.12>
7.1
实PER
高值平均
11.0
安值平均
7.0
PBR
1.07
株倡(8/27)
2
436m
最低購人额
5
4万3600m
上
2982
还值特
宋",651.png,0.7424242424242424,0.3770223523150612,0.9410524215007984,業績急伸型
2025Q4_PRE,377,7814.T,日本創発グループ,その他製品,0.7831506120276743,81.87633262260128,62.16730038022813,43.7051503564492,107.04761904761908,0.6375993269375133,11.606217616580306,66.66666666666666,78.47286108555657,75.0,853.0,6535,94.30523917995444,2025-09-30,2025-09-30,7.5,7.5,25.12,7.5,7.5,medium,medium,low,low,low,"1087布E校
株伍指标
予想PER
（倍）
<25.12>
7.5
(26.12>
15.9
实PER
高值平均
13.1
安值平均
8.1
PBR
2.40
株倡(8/27)
6
871月
最低購人额
8万7100F
逆排特
7814",3092.png,0.9150943396226416,0.3996939861628526,0.8481572645023947,中間型
2025Q4_PRE,150,7131.T,のむら産業,卸売業,0.8390207557211282,96.34703196347031,59.85130111524164,25.024336428486443,49.80237154150198,0.697588856219124,22.550467749876912,66.66666666666666,90.7651715039578,100.0,3440.0,1043,102.47204237786931,2025-09-30,2025-09-30,8.7,8.726,25.1,8.726,8.726,medium,medium,low,low,low,"849
株伍指标
予想PER
（倍)
<25.10>
8.7
26.10>
7.8
实PER
高值平均
8.5
安值平均
4.7
PBR
1.63
株倡(8/27)
万祥
2490F
最低購人额
5
24万9000m
7131
卸
少增",2734.png,0.7768166089965398,0.3567988291644491,0.911874667376264,業績急伸型
2025Q4_PRE,90,8006.T,ユアサ・フナショク,卸売業,0.8655135710484302,83.57894736842104,56.94038245219348,25.40415794248712,49.34333958724202,0.7794838789145774,7.117008443908324,83.33333333333334,87.63819095477386,100.0,1744.0,6276,95.40616246498598,2025-09-30,2025-09-30,10.5,10.5,26.3,10.5,10.5,medium,medium,low,low,low,"5430布E校
株伍指标
予想PER
（倍）
<26.3>
10.5
<27.3>
10.2
实PER
高值平均
10.3
安值平均
8.1
PBR
0-61
株幅(8/27)
2
万补
5420m
最低購人额
5
5.3
54万2000m
动速办特
8006
卸
主色",3212.png,0.6262975778546713,0.5593400745077168,0.9438863757317724,業績急伸型
