date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,822654.0,2168100.0,2990754.0,6
2026-01-07,1632881.5,1377200.0,3010081.5,3
2026-01-08,1632881.5,1367800.0,3000681.5,3
2026-01-09,1936533.5,1069000.0,3005533.5,2
2026-01-12,1936533.5,1069000.0,3005533.5,2
2026-01-13,1936533.5,1086600.0,3023133.5,2
2026-01-14,2032911.0,1032400.0,3065311.0,2
2026-01-15,2588676.0,475800.0,3064476.0,1
2026-01-16,2613633.5,453500.0,3067133.5,1
2026-01-19,3057633.5,0.0,3057633.5,0
2026-01-20,3057633.5,0.0,3057633.5,0
2026-01-21,3057633.5,0.0,3057633.5,0
2026-01-22,2172756.5,885000.0,3057756.5,1
2026-01-23,1854838.9999999998,1211500.0,3066339.0,1
2026-01-26,2997339.0,0.0,2997339.0,0
2026-01-27,1141919.0,1832800.0,2974719.0,1
2026-01-28,2938063.0,0.0,2938063.0,0
2026-01-29,2938063.0,0.0,2938063.0,0
2026-01-30,2938063.0,0.0,2938063.0,0
2026-02-02,1801343.0,1127400.0,2928743.0,4
2026-02-03,2390743.0,552000.0,2942743.0,2
2026-02-04,2479459.0,471250.0,2950709.0,2
2026-02-05,680509.0,2242800.0,2923309.0,1
2026-02-06,680509.0,2282700.0,2963209.0,1
2026-02-09,3024109.0,0.0,3024109.0,0
2026-02-10,3024109.0,0.0,3024109.0,0
2026-02-11,3024109.0,0.0,3024109.0,0
2026-02-12,2526556.0,501900.0,3028456.0,1
2026-02-13,2526556.0,486000.0,3012556.0,1
2026-02-16,2526556.0,506100.0,3032656.0,1
2026-02-17,3035186.5,0.0,3035186.5,0
2026-02-18,3035186.5,0.0,3035186.5,0
2026-02-19,3035186.5,0.0,3035186.5,0
2026-02-20,3035186.5,0.0,3035186.5,0
2026-02-23,3035186.5,0.0,3035186.5,0
2026-02-24,3035186.5,0.0,3035186.5,0
2026-02-25,3035186.5,0.0,3035186.5,0
2026-02-26,3035186.5,0.0,3035186.5,0
2026-02-27,268702.5,2813200.0,3081902.5,2
2026-03-02,268702.5,2730200.0,2998902.5,2
2026-03-03,2944298.5,0.0,2944298.5,0
2026-03-04,2944298.5,0.0,2944298.5,0
2026-03-05,289298.5,2643000.0,2932298.5,2
2026-03-06,2925638.5,0.0,2925638.5,0
2026-03-09,2925638.5,0.0,2925638.5,0
2026-03-10,3003438.5,0.0,3003438.5,0
