fold_id,train_start,train_end,test_start,test_end,final_capital,profit,orders,fills,fill_rate,win_rate,avg_trade_ret,max_drawdown,objective_score,lambda_dd,best_horizon,best_threshold,best_limit,best_take_profit,best_stop_loss
1,2025-01-01,2025-03-31,2025-04-01,2025-05-31,3287191.0,287191.0,93,47,0.5053763440860215,0.6595744680851063,0.020480965238897024,0.004602299922681362,3276835.825173967,0.75,20,0.61,0.0,0.05,0.1
2,2025-03-01,2025-05-31,2025-06-01,2025-06-30,2977837.0,-22163.0,243,56,0.23045267489711935,0.5892857142857143,-0.0008961314365421183,0.02514146534692361,2921268.702969422,0.75,20,0.61,0.0,0.05,0.1
