lambda_dd,phase,horizon,threshold,limit,take_profit,stop_loss,objective_mean,final_capital_mean,max_drawdown_mean,folds
0.75,bo02,20,0.61,0.0,0.05,0.1,3099052.2640716946,3132514.0,0.014871882634802486,2
0.75,init,10,0.62,-0.0075,0.06,0.1,2999018.25,2999439.0,0.000187,2
0.75,init,10,0.61,-0.0075,0.06,0.12,2999018.25,2999439.0,0.000187,2
0.75,bo04,20,0.61,0.0,0.06,0.1,2992368.714521876,3039252.5,0.020837237990277254,2
0.75,init,20,0.61,0.0,0.06,0.12,2959081.574618929,3014270.5,0.02452841128047596,2
0.75,bo01,20,0.61,-0.005,0.06,0.1,2947136.1963090952,3011510.4725,0.02861078941818005,2
0.75,bo03,30,0.61,-0.0075,0.06,0.1,2911058.2747846553,2974697.50875,0.02828410398459741,2
0.75,init,20,0.61,-0.005,0.06,0.12,2906579.016209917,2983357.4074999997,0.03412372946225899,2
