quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date
2023Q1_PRE,1,3187.T,ミラタップ,小売業,0.9606811836962592,228.978622327791,45.943097997892515,24.008571265286076,32.53138075313808,0.9378751147522603,21.09004739336493,83.33333333333334,96.71787709497207,100.0,1385.0,3068,244.5273631840796,2022-12-31,2022-12-31
2023Q1_PRE,2,8136.T,サンリオ,卸売業,0.9556839754327192,88.63457012379274,29.189188226180175,15.942512880962143,19.339048853795582,0.9037933558100764,16.947166799474868,75.0,98.05128455528846,80.0,1593.3333740234375,6274,96.22332192406866,2022-12-31,2022-12-31
2023Q1_PRE,3,6417.T,ＳＡＮＫＹＯ,機械,0.9555388051367952,78.1456953642384,23.253150057273775,15.226161177668116,21.340782122905022,0.8996642980032854,9.860557768924306,75.0,97.81818181818181,95.0,1076.0,6273,78.44112769485905,2022-12-31,2022-12-31
2023Q1_PRE,4,3306.T,日本製麻,卸売業,0.9550195421552206,152.34159779614328,42.015503875968996,28.43227892383307,36.53846153846154,0.8500671806900905,15.748031496062998,91.66666666666666,98.17792068595928,60.0,916.0,6272,151.64835164835165,2022-12-31,2022-12-31
2023Q1_PRE,5,7868.T,広済堂ホールディングス,その他製品,0.9513735343383587,167.67677799096842,55.88235294117647,26.5562308190302,40.853216741329554,0.887555376248753,22.213561435772345,66.66666666666666,97.74089717179848,100.0,424.0,6273,172.1437687386594,2022-12-31,2022-12-31
2023Q1_PRE,6,2767.T,円谷フィールズホールディングス,卸売業,0.9513567839195981,412.59398496240595,70.86466165413535,38.28524925853902,46.11365120836055,0.9353606515883737,27.773000859845233,75.0,95.65064889512452,100.0,1363.5,5699,429.5145631067961,2022-12-31,2022-12-31
2023Q1_PRE,7,7991.T,マミヤ・オーピー,機械,0.9469849246231157,165.46052631578948,85.73072497123131,28.62079972168435,43.29535495179666,0.7818355842166161,14.888628370457212,66.66666666666666,98.71559633027523,100.0,1614.0,6276,165.8978583196046,2022-12-31,2022-12-31
2023Q1_PRE,8,7184.T,富山第一銀行,銀行業,0.9443774427694027,96.30872483221478,45.16129032258065,27.898199265457357,53.29949238578679,0.8195615914613992,12.189616252821667,83.33333333333334,94.50726978998385,100.0,585.0,2460,105.26315789473686,2022-12-31,2022-12-31
2023Q1_PRE,9,3093.T,トレジャー・ファクトリー,小売業,0.9430262423227249,159.51115834218913,36.96017947279866,25.16990847922988,39.33534743202416,0.919176707992913,19.318181818181824,83.33333333333334,92.53505115574082,95.0,1221.0,4466,162.29860365198712,2022-12-31,2022-12-31
2023Q1_PRE,10,4334.T,ユークス,情報・通信業,0.9426912339475154,148.9795918367347,42.01058201058201,29.789411455122867,35.95505617977528,0.8405093501675749,30.855018587360593,83.33333333333334,96.4080459770115,90.0,1342.0,5960,146.2385321100917,2022-12-31,2022-12-31
