quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,healthy_factors,quarter_end_close,price_rows
2025Q4,46,8343.T,秋田銀行,銀行業,0.8723380829015545,80.17009847806624,14.999999999999991,10.154476746310849,12.160228898426318,0.9255470377697395,25.999252895031756,91.66666666666666,98.29059829059828,95.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,4025.0,6276
2025Q4,47,1814.T,大末建設,建設業,0.8704727979274611,125.70911285455644,53.5303776683087,23.500778845034684,44.61602671118532,0.9175226943170298,17.236104028556852,75.0,95.16539440203562,65.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 月間レンジが過度でない,3740.0,6276
2025Q4,48,4828.T,ビジネスエンジニアリング,情報・通信業,0.8703886010362696,138.7955182072829,33.203125,20.477747672801208,32.87671232876712,0.936652944272618,21.595092024539873,66.66666666666666,96.98521046643913,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1705.0,3945
2025Q4,49,1938.T,日本リーテック,建設業,0.8699870466321244,78.85220125786164,14.8989898989899,10.57142660762363,12.217412217412216,0.918165038440548,20.933087783916516,91.66666666666666,97.51393056150879,95.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2275.0,6272
2025Q4,50,8015.T,豊田通商,卸売業,0.8688018134715026,91.92139737991268,26.414189837008628,12.369358052073782,16.357421875,0.8995548297961665,25.18074413683654,75.0,96.93071126631135,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,5274.0,6535
2025Q4,51,5076.T,インフロニア・ホールディングス,建設業,0.8684715025906735,77.35379510576523,27.83258594917788,14.914899622010793,24.92326580724371,0.8008984305226892,11.851556264964092,75.0,98.79852125693161,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,2138.0,1085
2025Q4,52,7235.T,東京ラヂエーター製造,輸送用機器,0.8676230569948186,96.52173913043478,21.598770176787085,16.200631269206315,24.361022364217245,0.8659445322468777,27.979797979797983,75.0,98.68995633187772,85.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1582.0,6273
2025Q4,53,7483.T,ドウシシャ,卸売業,0.8664119170984456,52.284263959390856,18.49192100538599,8.804856060682946,9.538784067085949,0.9430910336706466,10.058637798827242,83.33333333333334,99.69788519637463,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,3300.0,6272
2025Q4,54,1515.T,日鉄鉱業,鉱業,0.8661917098445595,149.66517857142856,23.522915516289334,22.263830000816125,30.53392658509455,0.8929344231347737,30.810810810810807,83.33333333333334,95.31316574350235,90.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2237.0,6276
2025Q4,55,1719.T,安藤・間,建設業,0.8652461139896372,59.04121110176619,14.814814814814813,9.430459050704098,11.532760154165423,0.9380056601693643,10.530085959885383,83.33333333333334,99.00523560209425,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,1891.0,5559
2025Q4,56,7350.T,おきなわフィナンシャルグループ,銀行業,0.8644818652849741,84.97670807453417,26.897470039946736,15.694387195509618,26.855600539811064,0.8683193415246205,26.67649226234341,75.0,98.24742268041237,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,4765.0,1085
2025Q4,57,1736.T,オーテック,建設業,0.86389896373057,96.31867473497748,33.4453781512605,21.237017006267145,24.93749999999999,0.8283001662076326,21.010986891821204,91.66666666666666,96.32025879498585,85.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2382.0,6454
2025Q4,58,1803.T,清水建設,建設業,0.8632836787564767,114.68222043443284,30.90507726269316,18.469751153248293,37.82114624505928,0.9257541094141071,18.25262444971216,75.0,95.66230507259365,65.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 月間レンジが過度でない,2668.5,6535
2025Q4,59,5596.T,アウトルックコンサルティング,情報・通信業,0.8605181347150259,72.8585178055823,35.54716981132076,22.026260519569508,51.905165114309916,0.8012269570050798,17.452006980802793,75.0,99.66703662597114,75.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1796.0,537
2025Q4,60,7357.T,ジオコード,サービス業,0.8604857512953367,126.30744849445325,13.423351866560761,8.177984830882723,9.344262295081961,0.7753881234605402,29.160935350756535,75.0,100.0,85.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1428.0,1291
2025Q4,61,8802.T,三菱地所,不動産業,0.8597150259067357,75.27522935779815,16.069258809234512,12.196847534804308,15.743348982785598,0.9626668312218879,13.767836482838414,83.33333333333334,96.31963700529367,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,3821.0,6535
2025Q4,62,7380.T,十六フィナンシャルグループ,銀行業,0.859598445595855,68.42105263157893,33.580705009276436,15.200375541669429,18.047882136279924,0.8390245206813282,28.87596899224806,75.0,99.3103448275862,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,7200.0,1085
2025Q4,63,9074.T,日本石油輸送,陸運業,0.8593588082901555,94.36619718309859,46.61354581673307,23.714733542319753,30.454545454545446,0.8081716594151408,9.268292682926827,75.0,96.16724738675958,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,5520.0,6276
2025Q4,64,8368.T,百五銀行,銀行業,0.8592940414507773,81.61648177496036,27.333333333333343,13.892892434255414,16.411378555798684,0.8285582125311639,27.55102040816326,83.33333333333334,97.3661852166525,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1146.0,6276
2025Q4,65,1980.T,ダイダン,建設業,0.8584844559585492,94.19607843137254,23.594007473018475,16.377715596916556,18.36734693877551,0.8933651639771127,23.425696587144785,83.33333333333334,95.35301369967338,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2476.0,6273
2025Q4,66,1950.T,日本電設工業,建設業,0.8579727979274612,65.91478696741855,21.068032187271402,12.400648598650516,17.498192335502537,0.9165332030142944,15.353260869565222,83.33333333333334,98.21958456973294,80.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,3310.0,6276
2025Q4,67,1961.T,三機工業,建設業,0.8569430051813471,83.38658146964858,17.382413087934555,14.617884692129302,16.502946954813357,0.9492541462864366,18.765778401122024,83.33333333333334,96.79595278246205,80.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,5740.0,6276
2025Q4,68,8515.T,アイフル,その他金融業,0.8567033678756477,73.6024844720497,16.216216216216207,13.722849757855805,16.40449438202247,0.9161607478829203,18.699186991869922,91.66666666666666,97.21739130434783,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,559.0,6276
2025Q4,69,1948.T,弘電社,建設業,0.8563147668393781,162.7430373095113,103.5002035002035,38.11666773394592,70.39473684210526,0.6882214726558797,27.465723131357812,83.33333333333334,96.52509652509652,100.0,月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,5000.0,6273
2025Q4,70,7981.T,タカラスタンダード,その他製品,0.8556023316062176,73.2620320855615,15.02958579881657,10.31921635714342,15.190397350993369,0.8531246501590461,12.64059989287627,75.0,98.88097660223805,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,2916.0,6276
2025Q4,71,8346.T,東邦銀行,銀行業,0.8550388601036271,84.64163822525596,22.95454545454545,13.143737138090502,17.539863325740313,0.8857980158742836,20.380434782608692,66.66666666666666,98.54280510018215,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,541.0,6274
2025Q4,72,8002.T,丸紅,卸売業,0.854261658031088,83.51602023608768,19.031993437243642,11.76757768657617,13.93849206349207,0.9412945116769059,24.357736140621977,83.33333333333334,94.75402699172835,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 短中期移動平均の上で推移 / 月間レンジが過度でない,4353.0,6535
2025Q4,73,4626.T,太陽ホールディングス,化学,0.8540220207253886,138.39799749687108,20.709759188846633,16.442084803970033,22.466173091651775,0.955616478215034,12.096774193548388,83.33333333333334,91.40115163147793,60.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 月間レンジが過度でない,4762.0,6263
2025Q4,74,3186.T,ネクステージ,小売業,0.8539248704663212,96.51741293532339,21.165644171779153,18.72288756960694,25.389061805246783,0.9357537409116411,21.553281155930158,75.0,95.08253094910592,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2765.0,3100
2025Q4,75,1867.T,植木組,建設業,0.8537759067357513,65.06682867557716,16.910499139414803,9.889548446898162,11.864406779661007,0.9466346716083613,14.11458333333333,83.33333333333334,98.05124503789246,40.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,2717.0,6276
2025Q4,76,1893.T,五洋建設,建設業,0.8531347150259069,139.5469014381078,38.32309043020192,27.843289292248226,35.70127504553735,0.9613708604040225,15.091066782307028,83.33333333333334,89.6954170224879,30.0,上昇トレンドが滑らか / 月次で上昇継続,1575.5,6276
2025Q4,77,7326.T,ＳＢＩインシュアランスグループ,保険業,0.8529857512953367,89.1487371375117,36.52937204591493,17.526528786808303,29.62724935732648,0.8633921426450792,22.801024765157983,75.0,96.14835948644793,95.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2022.0,1818
2025Q4,78,2975.T,スター・マイカ・ホールディングス,不動産業,0.852901554404145,75.16087516087515,11.557377049180317,17.11629218130101,19.07356948228882,0.9147683271202249,16.125654450261784,83.33333333333334,97.84327821711,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1361.0,1653
2025Q4,79,9658.T,ビジネスブレイン太田昭和,情報・通信業,0.8528044041450777,69.04083570750237,23.611111111111114,8.844034569278048,12.611012433392531,0.8568193199952271,18.07817589576547,91.66666666666666,97.40082079343365,75.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,3560.0,6535
2025Q4,80,5870.T,ナルネットコミュニケーションズ,サービス業,0.8527137305699481,126.34730538922155,15.95092024539877,19.91364762616421,24.280782508630615,0.9109055261411291,23.931623931623935,91.66666666666666,94.10788381742738,95.0,上昇トレンドが滑らか / 月次で上昇継続 / 短中期移動平均の上で推移 / 月間レンジが過度でない,1134.0,537
2025Q4,81,9304.T,澁澤倉庫,倉庫・運輸関連業,0.8525582901554404,65.31604538087521,11.646234676007005,10.359040052603351,12.097476066144463,0.90144972189965,15.007299270072993,83.33333333333334,98.99068322981367,95.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,1275.0,6276
2025Q4,82,8395.T,佐賀銀行,銀行業,0.8524481865284974,83.34087822544139,35.2253756260434,16.264006793923066,19.047619047619047,0.7889504195967277,30.30427631578947,83.33333333333334,97.12230215827337,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,4050.0,6276
2025Q4,83,1672.T,ＷｉｓｄｏｍＴｒｅｅ 金上場投資信託,-,0.8524417098445596,64.9045899948427,20.63761554423693,11.584878393966935,16.505590297517525,0.8988111769384134,8.41121495327103,83.33333333333334,96.77663438256658,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,63950.0,4451
2025Q4,84,6675.T,サクサ,電気機器,0.8522668393782384,104.0885860306644,22.12028542303772,16.98799274199535,21.521521521521514,0.9050282483930167,17.21139430284857,66.66666666666666,98.68204283360791,35.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 月間レンジが過度でない,5990.0,5471
2025Q4,85,4917.T,マンダム,化学,0.8519300518134715,114.84992101105847,21.80922525750113,12.02518557075316,13.958810068649896,0.7752928221724799,9.453471196454943,75.0,96.7627178939879,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,2720.0,5998
2025Q4,86,8053.T,住友商事,卸売業,0.8512111398963731,57.27986050566696,28.064363464268816,13.715791780182238,14.925062447960036,0.8816960684024336,21.66484417714598,83.33333333333334,98.0257199782648,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,5412.0,6535
2025Q4,87,3040.T,ソリトンシステムズ,情報・通信業,0.849591968911917,73.41772151898734,46.367521367521356,24.48502105706224,40.21660649819494,0.8438117236448069,17.560217560217563,83.33333333333334,95.5813953488372,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2055.0,4667
