quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,healthy_factors,quarter_end_close,price_rows
2025Q3,1,8377.T,ほくほくフィナンシャルグループ,銀行業,0.9285621340273259,137.8238341968912,39.920520231213864,19.74389296954533,29.572202503269196,0.9615796914540388,29.432960364119097,83.33333333333334,99.3841416474211,85.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,3873.0,6274
2025Q3,2,8361.T,大垣共立銀行,銀行業,0.9247430058555628,141.62802679031427,37.297510865270645,16.146859438787317,19.869174161896975,0.8945804003935818,25.917065390749606,83.33333333333334,99.14407988587732,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,3475.0,6274
2025Q3,3,1515.T,日鉄鉱業,鉱業,0.9180936890045543,149.66517857142856,34.86486486486486,17.18917808488174,24.12935323383085,0.917826733953935,30.810810810810807,83.33333333333334,100.0,65.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 月間レンジが過度でない,1996.0,6276
2025Q3,4,6269.T,三井海洋開発,機械,0.9092127521145088,242.44604316546764,31.897926634768737,19.52052589385922,30.879999999999995,0.8605432104306301,30.811403508771928,75.0,98.68735083532219,95.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,8270.0,5624
2025Q3,5,6957.T,芝浦電子,電気機器,0.9085230969420949,114.84849022428749,19.262985202694693,8.811571818445902,21.440817793799873,0.8669781482924181,12.762973296536085,75.0,99.85975153215813,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,15505226752.0,6492
2025Q3,6,4013.T,勤次郎,情報・通信業,0.9077163305139884,199.5121951219512,47.427983539094654,31.129231981404544,37.71377137713772,0.9413545203061849,13.83838383838384,91.66666666666666,93.66013071895425,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 短中期移動平均の上で推移,1433.0,1320
2025Q3,7,4221.T,大倉工業,化学,0.9068445022771633,61.09271523178808,28.018757327080902,11.35602376648337,13.70143149284253,0.9479026230053247,14.720812182741117,91.66666666666666,98.20143884892086,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,5460.0,6276
2025Q3,8,9691.T,両毛システムズ,情報・通信業,0.9060442420299284,78.44660194174757,44.16,20.57663679323439,23.01480484522207,0.8956124739009153,15.467625899280579,83.33333333333334,98.57768052516411,75.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,4505.0,6533
2025Q3,9,8346.T,東邦銀行,銀行業,0.9045478204294078,84.64163822525596,43.51851851851851,16.87915456029816,18.98734177215189,0.8823547534759935,20.380434782608692,75.0,98.93617021276596,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,465.0,6274
2025Q3,10,1540.T,純金上場信託（現物国内保管型）,-,0.9035328562134027,65.64490445859872,31.260794473229716,10.851924118313779,24.183006535947715,0.9121398423505878,7.466150870406185,75.0,100.0,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,19000.0,3854
2025Q3,11,1893.T,五洋建設,建設業,0.9028171763175017,139.5469014381078,28.854013541993684,13.017969588383824,15.60452976153841,0.9057643222954471,8.589042768086475,75.0,97.32888146911519,95.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,1166.0,6276
2025Q3,12,1384.T,ホクリヨウ,水産・農林業,0.9005204944697462,145.1219512195122,50.5521472392638,23.49732040032815,36.51477832512315,0.8786491911096682,21.141374837872895,83.33333333333334,95.11627906976744,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2454.0,2721
2025Q3,13,8550.T,栃木銀行,銀行業,0.8958490566037736,156.53710247349824,25.87064676616915,14.733450982105909,17.602040816326525,0.8501824456939503,27.710843373493976,83.33333333333334,99.02152641878669,85.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,506.0,6276
2025Q3,14,3486.T,グローバル・リンク・マネジメント,不動産業,0.8948666232921275,56.28214548126378,43.18407960199004,17.079468049983518,20.567667626491158,0.9502748627122244,22.391857506361323,75.0,98.19174343227567,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,2878.0,2022
2025Q3,15,8524.T,北洋銀行,銀行業,0.8946779440468445,86.784140969163,29.238754325259507,12.901799335495854,18.661971830985923,0.8586928948690175,33.81294964028777,75.0,99.8663101604278,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,747.0,3304
2025Q3,16,343A.T,ＩＡＣＥトラベル,サービス業,0.8943070917371503,81.76470588235294,48.08429118773947,24.141883921705627,48.54368932038835,0.8359102899450075,7.849829351535831,100.0,96.74593241551939,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,1546.0,226
2025Q3,17,3449.T,テクノフレックス,金属製品,0.8926415094339623,100.55197792088317,28.604651162790695,11.858350971909852,13.611329661683724,0.7885460107981577,9.745390693590872,83.33333333333334,99.93975903614458,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,1659.0,1522
2025Q3,18,2982.T,ＡＤワークスグループ,不動産業,0.8884222511385818,102.88461538461537,63.934426229508205,25.366039824064266,33.04347826086958,0.8574164779479617,18.532818532818528,75.0,96.33911368015414,90.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,500.0,1449
2025Q3,19,7419.T,ノジマ,小売業,0.8876187378009108,62.7906976744186,25.9316684535561,19.376516288868952,25.528696276940433,0.9078188101768185,12.704915849152009,83.33333333333334,97.5932581932536,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,1351.6666259765625,6533
2025Q3,20,7110.T,クラシコム,小売業,0.8866232921275212,99.48805460750853,40.56603773584906,20.055000981577923,33.3144154370034,0.8578949014984563,12.023898431665426,83.33333333333334,95.14687100893997,100.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,2235.0,878
2025Q3,21,1997.T,暁飯島工業,建設業,0.8863240078074172,83.98268398268398,24.383368569415076,18.644177767655524,24.82541899441342,0.9485128585989507,14.614740368509215,83.33333333333334,98.74125874125875,45.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,3530.0,6535
2025Q3,22,8360.T,山梨中央銀行,銀行業,0.884281067013663,115.9273115980759,27.995207667731627,14.879584274222966,18.174375767498987,0.8678182210514259,31.718618365627638,83.33333333333334,98.01223241590215,75.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,3205.0,6276
2025Q3,23,2540.T,養命酒製造,食料品,0.8835263500325309,121.2353653613242,27.5974025974026,13.000659032643611,27.060653188180407,0.8907702803176698,13.116279069767444,100.0,96.20563035495717,85.0,上昇トレンドが滑らか / 押し目が浅い / 月次で上昇継続 / 高値圏を維持,3930.0,6276
2025Q3,24,8368.T,百五銀行,銀行業,0.8834547820429407,81.61648177496036,31.465517241379317,13.986754727685682,15.64327485380117,0.8061724426302093,27.55102040816326,83.33333333333334,98.81209503239741,100.0,上昇トレンドが滑らか / 月次で上昇継続 / 高値圏を維持 / 短中期移動平均の上で推移,915.0,6276
