quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date
2024Q2_PRE,1,7721.T,東京計器,精密機器,0.9586553882957646,99.88770353733858,34.08662900188324,25.30561850531529,35.4759967453214,0.9325058481562899,12.379730596536243,83.33333333333334,99.02642559109874,80.0,3560.0,6276,171.34146341463415,2024-06-30,2024-06-30
2024Q2_PRE,2,5805.T,ＳＷＣＣ,非鉄金属,0.9516136054421769,65.43500167954318,30.810092961487378,22.47875140113196,30.232558139534895,0.9639801927692039,11.734693877551017,91.66666666666666,97.71825396825396,85.0,4925.0,6274,166.504329004329,2024-06-30,2024-06-30
2024Q2_PRE,3,6501.T,日立製作所,電気機器,0.9514654120330769,77.04031465093412,34.466019417475735,16.016296507160174,17.183314198239575,0.897326247280499,14.428006685697115,83.33333333333334,98.03974952355023,100.0,3601.0,6535,103.93022428500936,2024-06-30,2024-06-30
2024Q2_PRE,4,8725.T,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,0.9485954043675172,91.75754990024963,36.76358071920429,17.670468092463288,25.370404243643673,0.8511356478687949,9.630723781388484,83.33333333333334,99.74888392857143,60.0,3575.0,4407,108.25243212066783,2024-06-30,2024-06-30
2024Q2_PRE,5,7305.T,新家工業,鉄鋼,0.9473755168697855,84.71555860178204,47.267759562841526,23.270132992612545,43.01075268817205,0.8336396406319226,15.10769230769231,83.33333333333334,99.44649446494465,95.0,5390.0,6273,137.02726473175022,2024-06-30,2024-06-30
2024Q2_PRE,6,7678.T,あさくま,小売業,0.9463544821303591,86.83847215830649,80.36428254109285,27.303202462074694,31.587301587301585,0.8791284455489276,21.433796634967084,83.33333333333334,97.94933655006032,100.0,4060.0,1635,154.38596491228068,2024-06-30,2024-06-30
2024Q2_PRE,7,8708.T,アイザワ証券グループ,証券、商品先物取引業,0.9455459915049307,120.7125103562552,131.8537859007833,42.010612083709816,56.3047285464098,0.814247114970122,18.290854572713645,83.33333333333334,99.62602842183995,95.0,2664.0,4934,221.35102533172497,2024-06-30,2024-06-30
2024Q2_PRE,8,3106.T,倉敷紡績,繊維製品,0.9452443402619624,68.23846412933648,45.839416058394164,20.837583464876207,27.44827586206897,0.8813760075083568,13.685847589424572,83.33333333333334,97.36842105263158,100.0,4995.0,6276,122.59358288770055,2024-06-30,2024-06-30
2024Q2_PRE,9,6701.T,日本電気,電気機器,0.9382906794944433,56.375442739079105,24.307836696386676,14.598061920882985,18.942349371478116,0.9299913685658036,16.472685535276867,91.66666666666666,96.53790087463557,100.0,2649.0,6535,91.67872648335744,2024-06-30,2024-06-30
2024Q2_PRE,10,3431.T,宮地エンジニアリンググループ,金属製品,0.93748162450609,49.30875576036866,15.165876777251185,16.963971109577518,25.49537648612945,0.8929575999023672,12.785388127853881,83.33333333333334,98.98167006109979,95.0,2430.0,5561,144.52830188679243,2024-06-30,2024-06-30
2024Q2_PRE,11,8766.T,東京海上ホールディングス,保険業,0.9348883131695792,71.13137646053008,29.894008219770708,12.362970880430664,14.888762122076438,0.8911175482307958,11.738484398216942,66.66666666666666,99.38761999337967,85.0,6005.0,6535,81.47476579026896,2024-06-30,2024-06-30
2024Q2_PRE,12,6371.T,椿本チエイン,機械,0.9348860423864701,54.975130451259325,23.36633848607821,12.760369318171726,15.939279306586872,0.8408899379993882,10.34482727517333,83.33333333333334,99.6800078000003,80.0,2076.666748046875,6276,68.60623680537985,2024-06-30,2024-06-30
2024Q2_PRE,13,8316.T,三井住友フィナンシャルグループ,銀行業,0.9333745273830818,53.65328975458308,24.72380863474224,11.436478315449524,17.43286625741163,0.8710307678912133,14.946795900653132,75.0,99.67471892800668,60.0,3575.0,6533,80.79905224710102,2024-06-30,2024-06-30
2024Q2_PRE,14,5889.T,Ｊａｐａｎ Ｅｙｅｗｅａｒ Ｈｏｌｄｉｎｇｓ,小売業,0.9303885557271357,142.671009771987,41.837220371251796,33.80787825873227,52.70336093521675,0.9239372999624266,17.587273530711446,71.42857142857143,95.05582137161085,100.0,2980.0,563,168.22682268226822,2024-06-30,2024-06-30
2024Q2_PRE,15,9823.T,マミーマートホールディングス,小売業,0.9299913701354251,82.12290502793296,37.84355179704018,20.519284376035518,26.079136690647474,0.9303385519471913,20.077972709551663,83.33333333333334,93.00998573466477,100.0,1304.0,6533,169.75589914451663,2024-06-30,2024-06-30
2024Q2_PRE,16,6098.T,リクルートホールディングス,サービス業,0.9288516014353483,48.6785282432199,29.877772747849708,16.42114626239556,20.178041543026715,0.8598204203238485,20.95898108259974,75.0,99.93033786137234,90.0,8607.0,2802,84.06757912745937,2024-06-30,2024-06-30
2024Q2_PRE,17,8152.T,ソマール,卸売業,0.9275101626061422,59.25796289814491,18.028534370946826,15.780758974427114,25.06527415143602,0.9563754563812675,8.579088471849861,83.33333333333334,94.98956158663883,60.0,4550.0,6272,122.60273972602738,2024-06-30,2024-06-30
2024Q2_PRE,18,8522.T,名古屋銀行,銀行業,0.9271920070804587,42.4632276094498,20.155034974563947,14.052089868287906,15.660678869037902,0.8661257396913017,16.798728952011043,83.33333333333334,98.60050579973759,60.0,2583.333251953125,6276,138.09523059475808,2024-06-30,2024-06-30
