date,cash,market_value,equity,positions
2026-01-05,3000000.0,0.0,3000000.0,0
2026-01-06,3000000.0,0.0,3000000.0,0
2026-01-07,3000000.0,0.0,3000000.0,0
2026-01-08,3000000.0,0.0,3000000.0,0
2026-01-09,3000000.0,0.0,3000000.0,0
2026-01-13,3000000.0,0.0,3000000.0,0
2026-01-14,3000000.0,0.0,3000000.0,0
2026-01-15,3000000.0,0.0,3000000.0,0
2026-01-16,3000000.0,0.0,3000000.0,0
2026-01-19,3000000.0,0.0,3000000.0,0
2026-01-20,3000000.0,0.0,3000000.0,0
2026-01-21,3000000.0,0.0,3000000.0,0
2026-01-22,3000000.0,0.0,3000000.0,0
2026-01-23,3000000.0,0.0,3000000.0,0
2026-01-26,3000000.0,0.0,3000000.0,0
2026-01-27,3000000.0,0.0,3000000.0,0
2026-01-28,3000000.0,0.0,3000000.0,0
2026-01-29,3000000.0,0.0,3000000.0,0
2026-01-30,3000000.0,0.0,3000000.0,0
2026-02-02,3000000.0,0.0,3000000.0,0
2026-02-03,3000000.0,0.0,3000000.0,0
2026-02-04,3000000.0,0.0,3000000.0,0
2026-02-05,3000000.0,0.0,3000000.0,0
2026-02-06,3000000.0,0.0,3000000.0,0
2026-02-09,3000000.0,0.0,3000000.0,0
2026-02-10,3000000.0,0.0,3000000.0,0
2026-02-12,3000000.0,0.0,3000000.0,0
2026-02-13,3000000.0,0.0,3000000.0,0
2026-02-16,3000000.0,0.0,3000000.0,0
2026-02-17,3000000.0,0.0,3000000.0,0
2026-02-18,3000000.0,0.0,3000000.0,0
2026-02-19,3000000.0,0.0,3000000.0,0
2026-02-20,3000000.0,0.0,3000000.0,0
2026-02-24,3000000.0,0.0,3000000.0,0
2026-02-25,3000000.0,0.0,3000000.0,0
2026-02-26,3000000.0,0.0,3000000.0,0
2026-02-27,3000000.0,0.0,3000000.0,0
2026-03-02,3000000.0,0.0,3000000.0,0
2026-03-03,3000000.0,0.0,3000000.0,0
2026-03-04,3000000.0,0.0,3000000.0,0
2026-03-05,3000000.0,0.0,3000000.0,0
2026-03-06,3000000.0,0.0,3000000.0,0
2026-03-09,3000000.0,0.0,3000000.0,0
2026-03-10,3000000.0,0.0,3000000.0,0
