mode,total_return_pct,total_final_capital,q2_2024_return_pct,q3_return_pct,q4_return_pct,4q2_return_pct
lagged,9.536316358947783,13144357.963073734,-6.123748311360677,12.352030417887416,31.57469999593101,0.3422833333333708
crash_to_high_vol,6.382173439025918,12765860.81268311,-19.936253324381514,12.352030417887416,31.57469999593101,1.538216666666692
crash_to_high_vol_surge_to_normal,2.999735938008663,12359968.312561039,-19.936253324381514,12.352030417887416,21.99579999186203,-2.4126333333333028
