date,nikkei_phase,equity,pnl_day
2025-07-01,uptrend,3032102.349609375,32102.349609375
2025-07-02,uptrend,3019469.0,-12633.349609375
2025-07-03,settling,2968831.849609375,-50637.150390625
2025-07-04,settling,2994031.849609375,25200.0
2025-07-07,settling,3019098.5,25066.650390625
2025-07-08,settling,3046865.150390625,27766.650390625
2025-07-09,uptrend,3125498.5,78633.349609375
2025-07-10,uptrend,3129798.5,4300.0
2025-07-11,uptrend,3134198.5,4400.0
2025-07-14,uptrend,3172161.0,37962.5
2025-07-15,stable,3138977.0,-33184.0
2025-07-16,stable,3159077.0,20100.0
2025-07-17,stable,3172177.0,13100.0
2025-07-18,uptrend,3179177.0,7000.0
2025-07-22,uptrend,3197477.0,18300.0
2025-07-23,uptrend,3185212.0,-12265.0
2025-07-24,uptrend,3185812.0,600.0
2025-07-25,normal,3223572.0,37760.0
2025-07-28,normal,3220472.0,-3100.0
2025-07-29,normal,3208672.0,-11800.0
2025-07-30,downtrend,3243672.0,35000.0
2025-07-31,downtrend,3243672.0,0.0
2025-08-01,downtrend,3243672.0,0.0
2025-08-04,downtrend,3243672.0,0.0
2025-08-05,downtrend,3243672.0,0.0
2025-08-06,downtrend,3243672.0,0.0
2025-08-07,settling,3260714.5,17042.5
2025-08-08,settling,3238159.5,-22555.0
2025-08-12,settling,3268863.0,30703.5
2025-08-13,settling,3289078.0,20215.0
2025-08-14,uptrend,3267994.5,-21083.5
2025-08-15,downtrend,3309494.5,41500.0
2025-08-18,overheated_range,3399013.5,89519.0
2025-08-19,overheated_range,3335349.5,-63664.0
2025-08-20,settling,3305049.5,-30300.0
2025-08-21,normal,3366873.6563415527,61824.156341552734
2025-08-22,normal,3386726.6563415527,19853.0
2025-08-25,normal,3427004.3128356934,40277.656494140625
2025-08-26,normal,3435720.999847412,8716.68701171875
2025-08-27,settling,3429638.8128356934,-6082.18701171875
2025-08-28,settling,3503916.3128356934,74277.5
2025-08-29,settling,3510966.3128356934,7050.0
2025-09-01,settling,3516966.3128356934,6000.0
2025-09-02,settling,3545432.999847412,28466.68701171875
2025-09-03,uptrend,3530649.6563415527,-14783.343505859375
2025-09-04,uptrend,3550723.8128356934,20074.156494140625
2025-09-05,uptrend,3572382.8128356934,21659.0
2025-09-08,uptrend,3596941.1563415527,24558.343505859375
2025-09-09,uptrend,3599141.1563415527,2200.0
2025-09-10,stable,3614298.499847412,15157.343505859375
2025-09-11,normal,3603909.499847412,-10389.0
2025-09-12,uptrend,3608776.1563415527,4866.656494140625
2025-09-16,uptrend,3641676.1563415527,32900.0
2025-09-17,stable,3577496.1563415527,-64180.0
2025-09-18,stable,3561287.1563415527,-16209.0
2025-09-19,uptrend,3578342.656341553,17055.500000000466
2025-09-22,uptrend,3575475.9998474126,-2866.656494140625
2025-09-24,uptrend,3556573.999847412,-18902.000000000466
2025-09-25,uptrend,3549707.3128356934,-6866.68701171875
2025-09-26,uptrend,3601245.6563415527,51538.343505859375
2025-09-29,uptrend,3570745.6563415527,-30500.0
2025-09-30,uptrend,3569332.4694519043,-1413.1868896484375
