condition_name,final_capital,total_return_pct,win_rate_pct,avg_roundtrip_return_pct,num_roundtrips,max_drawdown_pct,promising_score_min,trend_r2_min,sector_per_score_min,entry_limit_pct,entry_mode,take_profit_pct,stop_loss_pct,run_dir
return_opt_0130,3258650.0,8.62166666666666,59.25925925925925,1.9837862540998745,27,-9.624610752974883,0.68,0.55,0.65,1.0,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0130
return_opt_0131,3258650.0,8.62166666666666,59.25925925925925,1.9837862540998745,27,-9.624610752974883,0.68,0.55,0.65,1.0,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0131
return_opt_0088,3252189.5,8.406316666666669,57.14285714285714,2.9457999838733753,28,-7.310238038161732,0.68,0.55,0.55,1.5,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0088
return_opt_0086,3251160.500000001,8.372016666666692,64.28571428571429,2.9910176479550006,28,-10.227760465422254,0.68,0.55,0.55,1.5,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0086
return_opt_0087,3251160.500000001,8.372016666666692,64.28571428571429,2.9910176479550006,28,-10.227760465422254,0.68,0.55,0.55,1.5,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0087
return_opt_0093,3235833.0,7.861099999999999,55.55555555555556,2.9698821278768626,27,-8.234593909975674,0.68,0.55,0.55,1.5,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0093
return_opt_0025,3230634.5,7.687816666666669,56.00000000000001,2.6738290685940047,25,-8.27034870650124,0.68,0.55,0.45,1.5,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0025
return_opt_0018,3229776.0000000005,7.6592000000000215,64.28571428571429,2.194548353172883,28,-9.94705383726786,0.68,0.55,0.45,1.5,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0018
return_opt_0019,3229776.0000000005,7.6592000000000215,64.28571428571429,2.194548353172883,28,-9.94705383726786,0.68,0.55,0.45,1.5,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0019
return_opt_0092,3229254.0,7.64180000000001,53.57142857142857,3.0987824369714647,28,-6.687577553295398,0.68,0.55,0.55,1.5,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0092
return_opt_0095,3223233.0,7.4411000000000005,55.55555555555556,2.8102694745052683,27,-9.002374552115743,0.68,0.55,0.55,1.5,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0095
return_opt_0002,3221899.0,7.396633333333336,53.57142857142857,1.3881643820196563,28,-10.02915130960158,0.68,0.55,0.45,1.0,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0002
return_opt_0003,3221899.0,7.396633333333336,53.57142857142857,1.3881643820196563,28,-10.02915130960158,0.68,0.55,0.45,1.0,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0003
return_opt_0022,3221697.0000000005,7.389900000000016,58.620689655172406,2.2882723136739043,29,-10.26132362589587,0.68,0.55,0.45,1.5,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0022
return_opt_0023,3221697.0000000005,7.389900000000016,58.620689655172406,2.2882723136739043,29,-10.26132362589587,0.68,0.55,0.45,1.5,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0023
return_opt_0082,3220760.5000000005,7.358683333333338,64.28571428571429,2.194548353172883,28,-9.972749365653765,0.68,0.55,0.55,1.5,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0082
return_opt_0083,3220760.5000000005,7.358683333333338,64.28571428571429,2.194548353172883,28,-9.972749365653765,0.68,0.55,0.55,1.5,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0083
return_opt_0129,3219625.0,7.320833333333332,57.14285714285714,1.5813985604738452,28,-10.736338145168666,0.68,0.55,0.65,1.0,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0129
return_opt_0066,3213478.0,7.115933333333335,54.83870967741935,2.0604725908298547,31,-10.399111119006166,0.68,0.55,0.55,1.0,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0066
return_opt_0067,3213478.0,7.115933333333335,54.83870967741935,2.0604725908298547,31,-10.399111119006166,0.68,0.55,0.55,1.0,breakout_up,8.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0067
return_opt_0094,3209633.0,6.987766666666673,55.55555555555556,2.5948273428954725,27,-9.002374552115743,0.68,0.55,0.55,1.5,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0094
return_opt_0090,3197006.5,6.566883333333329,60.0,3.1063247809221752,25,-9.613166812638408,0.68,0.55,0.55,1.5,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0090
return_opt_0091,3197006.5,6.566883333333329,60.0,3.1063247809221752,25,-9.613166812638408,0.68,0.55,0.55,1.5,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0091
return_opt_0100,3190038.0,6.33459999999999,50.0,2.19289474941727,20,-8.37225852097836,0.68,0.55,0.55,2.0,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0100
return_opt_0026,3190034.5,6.3344833333333295,56.00000000000001,2.268769900814104,25,-9.467411656533153,0.68,0.55,0.45,1.5,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0026
return_opt_0027,3190034.5,6.3344833333333295,56.00000000000001,2.268769900814104,25,-9.467411656533153,0.68,0.55,0.45,1.5,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0027
return_opt_0101,3188656.0,6.288533333333324,52.63157894736842,2.5467022953090948,19,-8.328896953961284,0.68,0.55,0.55,2.0,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0101
return_opt_0036,3188268.0,6.275600000000003,50.0,2.19289474941727,20,-8.37662574958653,0.68,0.55,0.45,2.0,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0036
return_opt_0037,3186886.0,6.229533333333337,52.63157894736842,2.5467022953090948,19,-8.333244854357702,0.68,0.55,0.45,2.0,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0037
return_opt_0014,3183281.0,6.10936666666666,50.0,2.2871799688339687,28,-8.157373835831516,0.68,0.55,0.45,1.0,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0014
return_opt_0015,3183281.0,6.10936666666666,50.0,2.2871799688339687,28,-8.157373835831516,0.68,0.55,0.45,1.0,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0015
return_opt_0001,3182874.0,6.095800000000007,51.724137931034484,1.0201908113490146,29,-11.147874740815933,0.68,0.55,0.45,1.0,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0001
return_opt_0010,3168498.0,5.616599999999994,51.724137931034484,2.0892864287054573,29,-8.613965627177954,0.68,0.55,0.45,1.0,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0010
return_opt_0011,3168498.0,5.616599999999994,51.724137931034484,2.0892864287054573,29,-8.613965627177954,0.68,0.55,0.45,1.0,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0011
return_opt_0009,3168223.0,5.607433333333334,50.0,1.8153404470008683,30,-8.622121387368953,0.68,0.55,0.45,1.0,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0009
return_opt_0065,3166853.0,5.5617666666666565,53.125,1.7059869108842665,32,-11.73498258424729,0.68,0.55,0.55,1.0,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0065
return_opt_0078,3166168.0,5.538933333333329,50.0,3.0579714407771994,30,-9.21969092520538,0.68,0.55,0.55,1.0,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0078
return_opt_0079,3166168.0,5.538933333333329,50.0,3.0579714407771994,30,-9.21969092520538,0.68,0.55,0.55,1.0,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0079
return_opt_0013,3165206.0,5.5068666666666655,48.275862068965516,1.888205860686971,29,-8.69353577067753,0.68,0.55,0.45,1.0,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0013
return_opt_0077,3155693.0,5.189766666666662,48.38709677419355,2.659873356641517,31,-9.5284356061756,0.68,0.55,0.55,1.0,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0077
return_opt_0070,3149812.0,4.993733333333328,48.484848484848484,1.5935363110265521,33,-9.74151988722154,0.68,0.55,0.55,1.0,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0070
return_opt_0071,3149812.0,4.993733333333328,48.484848484848484,1.5935363110265521,33,-9.74151988722154,0.68,0.55,0.55,1.0,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0071
return_opt_0012,3149145.0,4.971499999999995,47.05882352941176,2.39042977495349,34,-8.569071715651088,0.68,0.55,0.45,1.0,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0012
return_opt_0133,3147517.0,4.917233333333337,48.484848484848484,1.19093459207883,33,-9.148981517224108,0.68,0.55,0.65,1.0,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0133
return_opt_0069,3146137.0,4.871233333333325,47.05882352941176,1.4696741855516187,34,-9.849790749985644,0.68,0.55,0.55,1.0,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0069
return_opt_0076,3141174.0,4.705800000000004,48.57142857142857,2.7637980678277025,35,-9.13986451836215,0.68,0.55,0.55,1.0,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0076
return_opt_0005,3139059.0,4.635300000000009,46.666666666666664,0.8373827041038047,30,-10.157007234901894,0.68,0.55,0.45,1.0,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0005
return_opt_0006,3131734.0,4.391133333333341,48.275862068965516,0.956526106146046,29,-10.373333695600174,0.68,0.55,0.45,1.0,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0006
return_opt_0007,3131734.0,4.391133333333341,48.275862068965516,0.956526106146046,29,-10.373333695600174,0.68,0.55,0.45,1.0,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0007
return_opt_0074,3105733.0,3.5244333333333433,50.0,1.695848010682004,28,-10.020096633098774,0.68,0.55,0.55,1.0,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0074
return_opt_0075,3105733.0,3.5244333333333433,50.0,1.695848010682004,28,-10.020096633098774,0.68,0.55,0.55,1.0,breakout_up,12.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0075
return_opt_0118,3097817.5,3.2605833333333223,57.89473684210527,1.1741227918444104,19,-9.40614708287384,0.68,0.55,0.55,2.5,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0118
return_opt_0117,3096217.5,3.207249999999995,57.89473684210527,1.132920880590752,19,-9.454159446057364,0.68,0.55,0.55,2.5,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0117
return_opt_0054,3095530.0,3.1843333333333224,57.89473684210527,1.1741227918444104,19,-9.41260814894056,0.68,0.55,0.45,2.5,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0054
return_opt_0053,3093930.0,3.130999999999995,57.89473684210527,1.132920880590752,19,-9.460653491732817,0.68,0.55,0.45,2.5,breakout_up,10.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0053
return_opt_0016,3092902.000000001,3.096733333333357,57.14285714285714,1.3819440689810476,35,-7.314068596338441,0.68,0.55,0.45,1.5,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0016
return_opt_0116,3091370.0,3.0456666666666576,57.89473684210527,1.2600795503899624,19,-9.467931732142498,0.68,0.55,0.55,2.5,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0116
return_opt_0052,3089082.5,2.9694166666666577,57.89473684210527,1.2600795503899624,19,-9.474444718434805,0.68,0.55,0.45,2.5,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0052
return_opt_0073,3087383.0,2.9127666666666663,48.275862068965516,1.5471023566887903,29,-10.566913384822508,0.68,0.55,0.55,1.0,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0073
return_opt_0112,3085327.5,2.8442499999999926,61.111111111111114,1.2004556920574079,18,-9.094956577478342,0.68,0.55,0.55,2.5,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0112
return_opt_0080,3083886.500000001,2.7962166666666954,57.14285714285714,1.3819440689810476,35,-7.334402014963903,0.68,0.55,0.55,1.5,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0080
return_opt_0048,3083640.0,2.7879999999999905,61.111111111111114,1.2004556920574079,18,-9.099599472416841,0.68,0.55,0.45,2.5,breakout_up,8.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0048
return_opt_0114,3077517.5,2.5839166666666635,57.89473684210527,0.7096966974522253,19,-9.463796447953388,0.68,0.55,0.55,2.5,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0114
return_opt_0084,3076121.500000001,2.537383333333354,50.0,1.3420401415521774,34,-9.26365073067923,0.68,0.55,0.55,1.5,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0084
return_opt_0113,3075917.5,2.530583333333336,57.89473684210527,0.6684947861985667,19,-9.512103074263889,0.68,0.55,0.55,2.5,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0113
return_opt_0050,3075830.0,2.5276666666666614,57.89473684210527,0.7096966974522253,19,-9.46862055815042,0.68,0.55,0.45,2.5,breakout_up,8.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0050
return_opt_0049,3074230.0,2.474333333333334,57.89473684210527,0.6684947861985667,19,-9.516951808457218,0.68,0.55,0.45,2.5,breakout_up,8.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0049
return_opt_0020,3071668.5,2.3889499999999897,50.0,1.3420401415521774,34,-9.276155298279487,0.68,0.55,0.45,1.5,breakout_up,10.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0020
return_opt_0046,3062662.0,2.088733333333326,47.368421052631575,2.58346575458677,19,-7.314855709588253,0.68,0.55,0.45,2.0,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0046
return_opt_0047,3062662.0,2.088733333333326,47.368421052631575,2.58346575458677,19,-7.314855709588253,0.68,0.55,0.45,2.0,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0047
return_opt_0045,3061062.0,2.0353999999999983,47.368421052631575,2.5420618731799074,19,-7.3185445362747075,0.68,0.55,0.45,2.0,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0045
return_opt_0109,3055864.0,1.8621333333333379,45.0,2.115921171821773,20,-7.316002074602402,0.68,0.55,0.55,2.0,breakout_up,15.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0109
return_opt_0044,3050762.0,1.6920666666666584,47.368421052631575,2.4152979350075925,19,-7.306569430345611,0.68,0.55,0.45,2.0,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0044
return_opt_0102,3047256.0,1.5751999999999988,52.63157894736842,2.2407405345884635,19,-12.53828072195512,0.68,0.55,0.55,2.0,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0102
return_opt_0103,3047256.0,1.5751999999999988,52.63157894736842,2.2407405345884635,19,-12.53828072195512,0.68,0.55,0.55,2.0,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0103
return_opt_0110,3046464.0,1.5487999999999946,45.0,1.8252574991371735,20,-7.659164952367503,0.68,0.55,0.55,2.0,breakout_up,15.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0110
return_opt_0111,3046464.0,1.5487999999999946,45.0,1.8252574991371735,20,-7.659164952367503,0.68,0.55,0.55,2.0,breakout_up,15.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0111
return_opt_0108,3045564.0,1.518799999999998,45.0,1.9954954305580745,20,-7.304019825106678,0.68,0.55,0.55,2.0,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0108
return_opt_0038,3045486.0,1.5161999999999898,52.63157894736842,2.2407405345884635,19,-12.544822942743373,0.68,0.55,0.45,2.0,breakout_up,10.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0038
return_opt_0039,3045486.0,1.5161999999999898,52.63157894736842,2.2407405345884635,19,-12.544822942743373,0.68,0.55,0.45,2.0,breakout_up,10.0,8.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0039
return_opt_0124,3018685.0,0.622833333333328,56.25,1.5451480460220854,16,-8.263879853971346,0.68,0.55,0.55,2.5,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0124
return_opt_0105,3015886.0,0.529533333333343,42.10526315789473,1.494058601486012,19,-8.350619388883128,0.68,0.55,0.55,2.0,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0105
return_opt_0060,3014597.5,0.4865833333333347,56.25,1.5451480460220854,16,-8.274483060617023,0.68,0.55,0.45,2.5,breakout_up,15.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0060
return_opt_0041,3013516.0,0.4505333333333361,42.10526315789473,1.494058601486012,19,-8.356882151272327,0.68,0.55,0.45,2.0,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0041
return_opt_0122,3008845.0,0.29483333333333306,50.0,0.2152897014065509,16,-9.611214950343793,0.68,0.55,0.55,2.5,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0122
return_opt_0121,3007245.0,0.2415000000000056,50.0,0.16636243179283117,16,-9.661329234402515,0.68,0.55,0.55,2.5,breakout_up,12.0,5.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0121
return_opt_0058,3006557.5,0.21858333333333313,50.0,0.2152897014065509,16,-9.618106108452974,0.68,0.55,0.45,2.5,breakout_up,12.0,6.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0058
return_opt_0104,3005586.0,0.18620000000000303,42.10526315789473,1.3672946633136973,19,-8.336911144840753,0.68,0.55,0.55,2.0,breakout_up,12.0,4.0,c:\Users\mitsu\OneDrive\ドキュメント\stock_ml\projects\shikiho_text_parser\output\4q2_return_optimization\run_0104
