date,phase_name,post_major_crash_mode,post_major_phase,post_major_active,sector_mode,sector_top_share,sector_hhi,sector_count,price_top3_share,positive_count,chosen_etf,etf_scores_json
2021-10-01,normal,False,normal,False,dispersed,0.34615384615384615,0.1568047337278107,15,0.5431925810644909,15,,{}
2021-10-04,normal,False,normal,False,concentrated,0.34615384615384615,0.1568047337278107,15,1.0,3,,{}
2021-10-05,normal,False,normal,False,concentrated,0.34615384615384615,0.1568047337278107,15,0.6995715630679039,5,,{}
2021-10-06,crash,False,crash,False,concentrated,0.34615384615384615,0.1568047337278107,15,1.0,3,,{}
2021-10-07,normal,False,normal,False,concentrated,0.34615384615384615,0.1568047337278107,15,0.8513508753076755,5,,{}
2021-10-08,crash,False,crash,False,concentrated,0.34615384615384615,0.1568047337278107,15,0.9884401520809533,4,,{}
2021-10-11,normal,False,normal,False,concentrated,0.34615384615384615,0.1568047337278107,15,0.766651062749073,9,,{}
2021-10-12,normal,False,high_vol,False,dispersed,0.34615384615384615,0.1568047337278107,15,0.48130811147644065,18,,{}
2021-10-13,normal,False,high_vol,False,dispersed,0.34615384615384615,0.1568047337278107,15,0.383552151329751,19,,{}
2021-10-14,normal,False,normal,False,concentrated,0.34615384615384615,0.1568047337278107,15,0.65945918532391,14,,{}
2021-10-15,normal,False,high_vol,False,concentrated,0.2727272727272727,0.14049586776859505,9,0.6632600683539461,7,,{}
2021-10-18,normal,False,high_vol,False,concentrated,0.2727272727272727,0.14049586776859505,9,0.8543822468517017,6,,{}
2021-10-19,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,1.0,3,,{}
2021-10-20,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,1.0,3,,{}
2021-10-21,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,0.7859265120692106,6,,{}
2021-10-22,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,0.784879907405637,6,,{}
2021-10-25,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,1.0,2,,{}
2021-10-26,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,1.0,3,,{}
2021-10-27,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,0.632687531566648,8,,{}
2021-10-28,normal,False,normal,False,concentrated,0.2727272727272727,0.14049586776859505,9,0.7685681288287434,6,,{}
2021-10-29,normal,False,normal,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.5952706079378655,8,,{}
2021-11-01,normal,False,normal,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.5727803400438125,9,,{}
2021-11-02,normal,False,normal,False,dispersed,0.2727272727272727,0.20661157024793386,6,0.463463260639653,10,,{}
2021-11-04,normal,False,normal,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.8670671332774452,7,,{}
2021-11-05,overheated_range,False,overheated_range,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.7860637899702967,5,,{}
2021-11-08,uptrend,False,uptrend,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.83812990693824,5,,{}
2021-11-09,normal,False,normal,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.8458835799735538,4,,{}
2021-11-10,normal,False,normal,False,concentrated,0.2727272727272727,0.20661157024793386,6,0.9290354829296976,4,,{}
2021-11-11,uptrend,False,uptrend,False,concentrated,0.2727272727272727,0.20661157024793386,6,1.0,1,,{}
2021-11-12,uptrend,False,uptrend,False,concentrated,0.2727272727272727,0.20661157024793386,6,1.0,2,,{}
2021-11-15,uptrend,False,uptrend,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.6530765388027521,9,,{}
2021-11-16,normal,False,normal,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.5777383659859868,8,,{}
2021-11-17,stable,False,stable,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.5542135341693387,12,,{}
2021-11-18,stable,False,stable,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.5304797638011367,11,,{}
2021-11-19,stable,False,stable,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.49726831311550795,12,,{}
2021-11-22,uptrend,False,uptrend,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.6061142092300218,9,,{}
2021-11-24,uptrend,False,uptrend,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.5602795866514053,9,,{}
2021-11-25,stable,False,stable,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.6826847617048504,7,,{}
2021-11-26,stable,False,stable,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.6632281248028125,8,,{}
2021-11-29,normal,False,normal,False,concentrated,0.4666666666666667,0.27999999999999986,7,0.6453442639800511,8,,{}
2021-11-30,normal,False,normal,False,concentrated,0.38461538461538464,0.19526627218934914,9,1.0,3,,{}
2021-12-01,normal,False,normal,False,concentrated,0.38461538461538464,0.19526627218934914,9,1.0,0,,{}
2021-12-02,normal,False,normal,False,concentrated,0.38461538461538464,0.19526627218934914,9,1.0,3,,{}
2021-12-03,downtrend,False,downtrend,False,concentrated,0.38461538461538464,0.19526627218934914,9,1.0,1,,{}
2021-12-06,normal,False,normal,False,concentrated,0.38461538461538464,0.19526627218934914,9,1.0,1,,{}
2021-12-07,normal,False,normal,False,concentrated,0.38461538461538464,0.19526627218934914,9,1.0,3,,{}
2021-12-08,normal,False,high_vol,False,concentrated,0.38461538461538464,0.19526627218934914,9,0.7309690845818015,6,,{}
2021-12-09,normal,False,high_vol,False,concentrated,0.38461538461538464,0.19526627218934914,9,0.553886337836618,10,,{}
2021-12-10,normal,False,high_vol,False,dispersed,0.38461538461538464,0.19526627218934914,9,0.4122957123753729,12,,{}
2021-12-13,normal,False,normal,False,concentrated,0.38461538461538464,0.19526627218934914,9,0.6352088005787468,8,,{}
2021-12-14,settling,False,settling,False,concentrated,0.4444444444444444,0.2839506172839506,5,0.8634928233646199,5,,{}
2021-12-15,settling,False,settling,False,concentrated,0.4444444444444444,0.2839506172839506,5,1.0,2,,{}
2021-12-16,settling,False,settling,False,concentrated,0.4444444444444444,0.2839506172839506,5,0.9725604229348621,4,,{}
2021-12-17,normal,False,normal,False,concentrated,0.4444444444444444,0.2839506172839506,5,0.7748154987942427,4,,{}
2021-12-20,normal,False,normal,False,concentrated,0.4444444444444444,0.2839506172839506,5,0.8981586948084824,4,,{}
2021-12-21,normal,False,high_vol,False,concentrated,0.4444444444444444,0.2839506172839506,5,1.0,2,,{}
2021-12-22,normal,False,high_vol,False,concentrated,0.4444444444444444,0.2839506172839506,5,1.0,2,,{}
2021-12-23,normal,False,high_vol,False,concentrated,0.4444444444444444,0.2839506172839506,5,1.0,3,,{}
2021-12-24,normal,False,normal,False,concentrated,0.4444444444444444,0.2839506172839506,5,1.0,1,,{}
2021-12-27,normal,False,normal,False,concentrated,0.4444444444444444,0.2839506172839506,5,0.9351181935970299,4,,{}
2021-12-28,normal,False,normal,False,concentrated,0.3333333333333333,0.2777777777777778,4,0.6021772608429478,6,,{}
2021-12-29,normal,False,normal,False,concentrated,0.3333333333333333,0.2777777777777778,4,0.6016671444331346,6,,{}
2021-12-30,normal,False,normal,False,concentrated,0.3333333333333333,0.22222222222222227,5,0.6679159822393117,6,,{}
