image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1208.png,1208,"株伍指标
予想PER
（倍）
<25.12>
12.4
<26.12>
12.0
实PER
高值平均
12.1
安值平均
8.6
PBR
1.01
株幅(2/26)
1880F
最低購人额
18万8000P
速上特
4099
化",4099,4099.T,四国化成ホールディングス,化学,True
1209.png,1209,"株伍指标
予想PER
（倍）
<25.3>
<26.3>
14.5
实PER
高值平均
7.0
安值平均
3.8
PBR
0.47
株倡(2/26)
1030
1129m
最低購人额
11万29009
4100
化",4100,4100.T,戸田工業,化学,True
1210.png,1210,"株伍指标
海正格
予想PER
（倍）
<25.3>
23.9
(26.3>
16.6
实PER
高值平均
20.0
安值平均
16.2
PBR
0-31
株倡(2/26)
9
1376
最低購人额
13万76009
4102
化",4102,4102.T,丸尾カルシウム,化学,True
1211.png,1211,"株伍指标
海正餐
予想PER
（倍）
<25.12>
23.4
<26.12>
24.3
实PER
高值平均
22.3
安值平均
7.4
PBR
3-55
株福(2/26)
2万4800m
最低購人额
248万門
4107
化",4107,4107.T,伊勢化学工業,化学,True
1212.png,1212,"株伍指标
予想PER
（倍）
<25.3>
16.5
(26.3>
14.1
实PER
高值平均
16.8
安值平均
11.4
PBR
1.12
株倡(2/26)
7
4190m
最低購人额
41万9000m
速新特
4109
化
4
结末色",4109,4109.T,ステラ ケミファ,化学,True
1213.png,1213,"株伍指标
海正格
予想PER
（倍）
<25.3>
7.6
<26.3>
6.5
实PER
高值平均
14.3
安值平均
9.3
PBR
0-51
株倡(2/26)
3175F
十万件
最低購人额
31万7500F
4112
化",4112,4112.T,保土谷化学工業,化学,True
1214.png,1214,"株伍指标
予想PER
（倍）
<25.3>
12.7
<26.3>
9.2
实PER
高值平均
28.7
安值平均
17.2
PBR
0-84
株倡(2/26)
1061月
CLUK
最低購人额
10万6100m
速衣特
4113
化",4113,4113.T,田岡化学工業,化学,True
1215.png,1215,"株伍指标
海正格
予想PER
（倍）
<25.3>
16.7
(26.3>
15.5
实PER
高值平均
14.9
安值平均
12.3
PBR
0.72
株倡(2/26)
1821月
最低購人额
18万2100m
4114
化",4114,4114.T,日本触媒,化学,True
1216.png,1216,"株伍指标
予想PER
（倍）
<25.3>
5.0
<26.3>
6*8
实PER
高值平均
14.3
安值平均
8'6
PBR
0.42
株倡(2/26)
3070m
最低購人额
30万7000P
4116
特
化",4116,4116.T,大日精化工業,化学,True
1217.png,1217,"株伍指标
予想PER
（倍）
<25.3>
9.4
(26.3>
8.2
实PER
高值平均
11.9
安值平均
88
PBR
0-51
株倡(2/26)
3
3721A
最低購人额
37万2100
4118
化",4118,4118.T,カネカ,化学,True
1218.png,1218,"株伍指标
海正格
予想PER
（倍）
<25.3>
0.7
<26.3>
19.1
实PER
高值平均
5.6
安值平均
3.3
PBR
0-23
株倡(2/26)
6
万补
3160m
最低購人额
31万6000P
4119
化",4119,4119.T,日本ピグメントホールディングス,化学,True
1219.png,1219,"株伍指标
海正格
予想PER
（倍）
<25.3>
7.9
(26.3>
6.5
实PER
高值平均
6.7
安值平均
4.5
PBR
0-39
株倡(2/26)
2240
十万件
最低購人额
22万4000F
固单≥特
4120
化
其增
物独力色",4120,4120.T,スガイ化学工業,化学,True
1220.png,1220,"株伍指标
予想PER
（倍）
<25.9>
<26.9>
27.8
实PER
高值平均
37.0
安值平均
13.5
PBR
1-50
株（2/26）
2
2395P
最低購人额
23万95009
逆留特
4124
化",4124,4124.T,大阪油化工業,化学,True
