date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,1758049.0,1306000.0,3064049.0,3
2026-01-22,1419172.0,1698000.0,3117172.0,3
2026-01-23,1245829.5,1886700.0,3132529.5,2
2026-01-26,2388329.5,670500.0,3058829.5,1
2026-01-27,532909.5,2491200.0,3024109.5,2
2026-01-28,1194601.5,1780000.0,2974601.5,1
2026-01-29,1194601.5,1807200.0,3001801.5,1
2026-01-30,1194601.5,1778400.0,2973001.5,1
2026-02-02,1818497.5,1127400.0,2945897.5,4
2026-02-03,2240497.5,719200.0,2959697.5,3
2026-02-04,2092713.5,883050.0,2975763.5,4
2026-02-05,-183686.5,3123500.0,2939813.5,5
2026-02-06,68913.5,2938350.0,3007263.5,4
2026-02-09,68913.5,2951700.0,3020613.5,4
2026-02-10,412913.5,2664150.0,3077063.5,3
2026-02-11,412913.5,2664150.0,3077063.5,3
2026-02-12,-84639.49999999994,3155200.0,3070560.5,4
2026-02-13,-84639.49999999994,3210200.0,3125560.5,4
2026-02-16,-84639.49999999994,3205900.0,3121260.5,4
2026-02-17,114360.50000000006,3069950.0,3184310.5,3
2026-02-18,267710.50000000006,2904600.0,3172310.5,2
2026-02-19,267710.50000000006,2952300.0,3220010.5,2
2026-02-20,267710.50000000006,2850000.0,3117710.5,2
2026-02-23,267710.50000000006,2850000.0,3117710.5,2
2026-02-24,2636510.5,493500.0,3130010.5,1
2026-02-25,3125075.5,0.0,3125075.5,0
2026-02-26,3125075.5,0.0,3125075.5,0
2026-02-27,358591.5,2813200.0,3171791.5,2
2026-03-02,358591.5,2730200.0,3088791.5,2
2026-03-03,1796391.5,1208000.0,3004391.5,1
2026-03-04,2992311.5,0.0,2992311.5,0
2026-03-05,337311.5,2643000.0,2980311.5,2
2026-03-06,2981311.5,0.0,2981311.5,0
2026-03-09,2981311.5,0.0,2981311.5,0
2026-03-10,3059111.5,0.0,3059111.5,0
