date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,1512273.5,1547800.0,3060073.5,4
2026-01-22,1315496.5,1799900.0,3115396.5,3
2026-01-23,997354.0,2129000.0,3126354.0,3
2026-01-26,2139854.0,907700.0,3047554.0,2
2026-01-27,520934.0,2491200.0,3012134.0,2
2026-01-28,1189210.0,1780000.0,2969210.0,1
2026-01-29,1189210.0,1807200.0,2996410.0,1
2026-01-30,1189210.0,1778400.0,2967610.0,1
2026-02-02,52490.00000000006,2892200.0,2944690.0,5
2026-02-03,474490.00000000006,2576000.0,3050490.0,4
2026-02-04,326706.00000000006,2816650.0,3143356.0,5
2026-02-05,18306.0,3123500.0,3141806.0,5
2026-02-06,270906.0,2938350.0,3209256.0,4
2026-02-09,270906.0,2951700.0,3222606.0,4
2026-02-10,614906.0,2664150.0,3279056.0,3
2026-02-11,614906.0,2664150.0,3279056.0,3
2026-02-12,117353.00000000006,3155200.0,3272553.0,4
2026-02-13,117353.00000000006,3210200.0,3327553.0,4
2026-02-16,117353.00000000006,3205900.0,3323253.0,4
2026-02-17,316353.00000000006,3069950.0,3386303.0,3
2026-02-18,469871.75,2904600.0,3374471.75,2
2026-02-19,469871.75,2952300.0,3422171.75,2
2026-02-20,469871.75,2850000.0,3319871.75,2
2026-02-23,469871.75,2850000.0,3319871.75,2
2026-02-24,2857151.75,493500.0,3350651.75,1
2026-02-25,2857151.75,492300.0,3349451.75,1
2026-02-26,2857151.75,494100.0,3351251.75,1
2026-02-27,90667.75,3318400.0,3409067.75,3
2026-03-02,90667.75,3219500.0,3310167.75,3
2026-03-03,3261875.25,0.0,3261875.25,0
2026-03-04,3261875.25,0.0,3261875.25,0
2026-03-05,606875.25,2643000.0,3249875.25,2
2026-03-06,3250875.25,0.0,3250875.25,0
2026-03-09,3250875.25,0.0,3250875.25,0
2026-03-10,3328675.25,0.0,3328675.25,0
