mapping_name,mapping_ja,earnings_pre_days,dataset,final_capital,total_return_pct,num_buys,max_drawdown_pct,phase_pnl
practical_phase_adaptive_v31_pre_earnings5,実務向け局面切替v3.1_決算前5営業日,5,q2_2024,2979872.604675293,-0.6709131774902288,49,-10.377285634960243,"{'capitulation_end': -157200.0, 'crash': 95130.82232666016, 'high_vol': 83621.68090820312, 'normal': -83096.748046875, 'overheated_range': -6111.650390625, 'stable': -6838.1749267578125, 'surge': 0.0, 'uptrend': 54366.6748046875}"
practical_phase_adaptive_v31_pre_earnings5,実務向け局面切替v3.1_決算前5営業日,5,q3,3388769.6625976567,12.95898875325523,30,-4.380618141181469,"{'high_vol': -53548.0, 'normal': 224060.349609375, 'overheated_range': 11477.3251953125, 'settling': 58628.0, 'stable': -15626.650390625, 'uptrend': 163778.63818359422}"
practical_phase_adaptive_v31_pre_earnings5,実務向け局面切替v3.1_決算前5営業日,5,q4,3549299.9508056645,18.30999836018883,26,-4.342346109720041,"{'high_vol': 526960.9752197266, 'normal': 33216.475585937966, 'stable': -7777.5, 'surge': -3100.0, 'uptrend': 0.0}"
practical_phase_adaptive_v31_pre_earnings5,実務向け局面切替v3.1_決算前5営業日,5,4q2,3273459.000000001,9.115300000000026,39,-10.36335539067731,"{'crash': -210634.0, 'high_vol': 64892.50000000093, 'normal': 205927.0, 'settling': 110064.5, 'surge': 87400.0, 'uptrend': 15809.0}"
