date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,1264656.0,1725900.0,2990556.0,5
2026-01-07,2497323.0,508800.0,3006123.0,1
2026-01-08,2497323.0,501000.0,2998323.0,1
2026-01-09,2372975.0,623800.0,2996775.0,1
2026-01-12,2372975.0,623800.0,2996775.0,1
2026-01-13,2372975.0,639600.0,3012575.0,1
2026-01-14,2469352.5,553000.0,3022352.5,1
2026-01-15,2469352.5,557000.0,3026352.5,1
2026-01-16,2575680.0,453500.0,3029180.0,1
2026-01-19,3019680.0,0.0,3019680.0,0
2026-01-20,3019680.0,0.0,3019680.0,0
2026-01-21,3019680.0,0.0,3019680.0,0
2026-01-22,2134803.0,885000.0,3019803.0,1
2026-01-23,1821310.5,1211500.0,3032810.5,1
2026-01-26,2963810.5,0.0,2963810.5,0
2026-01-27,1108390.5,1832800.0,2941190.5,1
2026-01-28,2922862.5,0.0,2922862.5,0
2026-01-29,2922862.5,0.0,2922862.5,0
2026-01-30,2922862.5,0.0,2922862.5,0
2026-02-02,1786142.5,1127400.0,2913542.5,4
2026-02-03,2604034.5,317500.0,2921534.5,1
2026-02-04,2456250.5,471250.0,2927500.5,2
2026-02-05,657300.5,2242800.0,2900100.5,1
2026-02-06,2877672.5,0.0,2877672.5,0
2026-02-09,2877672.5,0.0,2877672.5,0
2026-02-10,2877672.5,0.0,2877672.5,0
2026-02-11,2877672.5,0.0,2877672.5,0
2026-02-12,2380119.5,501900.0,2882019.5,1
2026-02-13,2380119.5,486000.0,2866119.5,1
2026-02-16,2380119.5,506100.0,2886219.5,1
2026-02-17,2891280.5,0.0,2891280.5,0
2026-02-18,2891280.5,0.0,2891280.5,0
2026-02-19,2891280.5,0.0,2891280.5,0
2026-02-20,2891280.5,0.0,2891280.5,0
2026-02-23,2891280.5,0.0,2891280.5,0
2026-02-24,2891280.5,0.0,2891280.5,0
2026-02-25,2891280.5,0.0,2891280.5,0
2026-02-26,2891280.5,0.0,2891280.5,0
2026-02-27,124796.5,2813200.0,2937996.5,2
2026-03-02,124796.5,2730200.0,2854996.5,2
2026-03-03,2827694.5,0.0,2827694.5,0
2026-03-04,2827694.5,0.0,2827694.5,0
2026-03-05,172694.5,2643000.0,2815694.5,2
2026-03-06,2808694.5,0.0,2808694.5,0
2026-03-09,2808694.5,0.0,2808694.5,0
2026-03-10,2886494.5,0.0,2886494.5,0
