date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,823903.0,2168100.0,2992003.0,6
2026-01-07,1396079.5,1618000.0,3014079.5,4
2026-01-08,1396079.5,1606400.0,3002479.5,4
2026-01-09,1700046.5,1309800.0,3009846.5,3
2026-01-12,1700046.5,1309800.0,3009846.5,3
2026-01-13,1700046.5,1328600.0,3028646.5,3
2026-01-14,1799618.0,1275700.0,3075318.0,3
2026-01-15,2046567.5,1032800.0,3079367.5,2
2026-01-16,2073262.0,1016000.0,3089262.0,2
2026-01-19,2517262.0,551000.0,3068262.0,1
2026-01-20,2517262.0,542000.0,3059262.0,1
2026-01-21,3048422.0,0.0,3048422.0,0
2026-01-22,2163545.0,885000.0,3048545.0,1
2026-01-23,1845402.5,1211500.0,3056902.5,1
2026-01-26,2987902.5,0.0,2987902.5,0
2026-01-27,1132482.5,1832800.0,2965282.5,1
2026-01-28,2928626.5,0.0,2928626.5,0
2026-01-29,2928626.5,0.0,2928626.5,0
2026-01-30,2928626.5,0.0,2928626.5,0
2026-02-02,1791906.5,1127400.0,2919306.5,4
2026-02-03,2213906.5,719200.0,2933106.5,3
2026-02-04,2304140.0,637950.0,2942090.0,3
2026-02-05,506535.0,2408100.0,2914635.0,2
2026-02-06,506535.0,2449100.0,2955635.0,2
2026-02-09,2850135.0,168500.0,3018635.0,1
2026-02-10,2850135.0,168500.0,3018635.0,1
2026-02-11,2850135.0,168500.0,3018635.0,1
2026-02-12,2352582.0,670200.0,3022782.0,2
2026-02-13,2352582.0,653500.0,3006082.0,2
2026-02-16,2522594.5,506100.0,3028694.5,1
2026-02-17,3036286.0,0.0,3036286.0,0
2026-02-18,3036286.0,0.0,3036286.0,0
2026-02-19,3036286.0,0.0,3036286.0,0
2026-02-20,3036286.0,0.0,3036286.0,0
2026-02-23,3036286.0,0.0,3036286.0,0
2026-02-24,3036286.0,0.0,3036286.0,0
2026-02-25,3036286.0,0.0,3036286.0,0
2026-02-26,3036286.0,0.0,3036286.0,0
2026-02-27,269802.0,2813200.0,3083002.0,2
2026-03-02,269802.0,2730200.0,3000002.0,2
2026-03-03,2945398.0,0.0,2945398.0,0
2026-03-04,2945398.0,0.0,2945398.0,0
2026-03-05,290398.0,2643000.0,2933398.0,2
2026-03-06,2923498.0,0.0,2923498.0,0
2026-03-09,2923498.0,0.0,2923498.0,0
2026-03-10,3001298.0,0.0,3001298.0,0
