date,nikkei_phase,equity,pnl_day
2026-01-05,stable,2989169.0,-10831.0
2026-01-06,normal,3004423.5,15254.5
2026-01-07,normal,3022223.5,17800.0
2026-01-08,normal,3015373.5,-6850.0
2026-01-09,normal,3031794.0,16420.5
2026-01-13,normal,3061394.0,29600.0
2026-01-14,normal,3123144.0,61750.0
2026-01-15,normal,3136694.0,13550.0
2026-01-16,normal,3187209.0,50515.0
2026-01-19,surge,3154609.0,-32600.0
2026-01-20,high_vol,3154091.5,-517.5
2026-01-21,high_vol,3150491.5,-3600.0
2026-01-22,high_vol,3155060.5000000005,4569.000000000466
2026-01-23,high_vol,3145360.500000001,-9699.999999999534
2026-01-26,normal,3061660.500000001,-83700.0
2026-01-27,high_vol,3070450.000000001,8789.5
2026-01-28,settling,3049012.500000001,-21437.5
2026-01-29,settling,3062012.500000001,13000.0
2026-01-30,settling,3076512.500000001,14500.0
2026-02-02,settling,3042119.000000001,-34393.5
2026-02-03,settling,3131082.000000001,88963.0
2026-02-04,normal,3207782.000000001,76700.0
2026-02-05,normal,3243724.000000001,35942.0
2026-02-06,normal,3256034.5000000014,12310.500000000466
2026-02-09,normal,3199062.0000000014,-56972.5
2026-02-10,surge,3198062.0000000014,-1000.0
2026-02-12,surge,3198062.0000000014,0.0
2026-02-13,surge,3198062.0000000014,0.0
2026-02-16,surge,3198062.0000000014,0.0
2026-02-17,high_vol,3307892.5000000014,109830.5
2026-02-18,high_vol,3243294.5000000014,-64598.0
2026-02-19,high_vol,3263402.5000000014,20108.0
2026-02-20,high_vol,3234502.5000000014,-28900.0
2026-02-24,high_vol,3276602.5000000014,42100.0
2026-02-25,high_vol,3279902.5000000014,3300.0
2026-02-26,normal,3299331.0000000014,19428.5
2026-02-27,settling,3375964.5000000014,76633.5
2026-03-02,settling,3320564.5000000014,-55400.0
2026-03-03,settling,3258764.5000000014,-61800.0
2026-03-04,normal,3122464.5000000014,-136300.0
2026-03-05,crash,3151114.5000000014,28650.0
2026-03-06,crash,3130394.5000000014,-20720.0
2026-03-09,crash,3074330.5000000014,-56064.0
2026-03-10,crash,3067122.5000000014,-7208.0
