date,phase_name,post_major_crash_mode,post_major_phase,post_major_active,sector_mode,sector_top_share,sector_hhi,sector_count,price_top3_share,positive_count,chosen_etf,etf_scores_json
2025-05-01,normal,True,normal,True,concentrated,0.2608695652173913,0.14177693761814741,11,0.6857478224435699,10,,"{""1306.T"": 0.09587233271666085, ""1321.T"": 0.09918846762960887, ""1328.T"": -999.0, ""1489.T"": -999.0, ""1593.T"": 0.09615054486973518, ""2516.T"": 0.07614277735344388}"
2025-05-02,normal,True,normal,True,concentrated,0.2608695652173913,0.14177693761814741,11,0.7115626926458141,10,2516.T,"{""1306.T"": 0.08147231323328552, ""1321.T"": 0.09259518357097407, ""1328.T"": -0.0003254920119354354, ""1489.T"": 0.05878996705830797, ""1593.T"": 0.0780744324546706, ""2516.T"": -999.0}"
2025-05-07,normal,True,normal,True,concentrated,0.2608695652173913,0.14177693761814741,11,0.6125353798824079,15,2516.T,"{""1306.T"": -999.0, ""1321.T"": -999.0, ""1328.T"": 0.03295339819095677, ""1489.T"": -999.0, ""1593.T"": -999.0, ""2516.T"": -999.0}"
2025-05-08,normal,True,normal,True,dispersed,0.2608695652173913,0.14177693761814741,11,0.41153971417448987,14,,{}
2025-05-09,normal,True,normal,True,dispersed,0.2608695652173913,0.14177693761814741,11,0.4689977461117562,11,,{}
2025-05-12,normal,True,normal,True,dispersed,0.2608695652173913,0.14177693761814741,11,0.5232063130955502,12,,{}
2025-05-13,normal,True,normal,True,dispersed,0.2608695652173913,0.14177693761814741,11,0.420204289256978,14,,{}
2025-05-14,normal,True,normal,True,concentrated,0.2608695652173913,0.14177693761814741,11,0.6502844140036675,10,2516.T,"{""1306.T"": -999.0, ""1321.T"": -999.0, ""1328.T"": -999.0, ""1489.T"": -999.0, ""1593.T"": -999.0, ""2516.T"": 0.04925320943979805}"
2025-05-15,normal,True,normal,True,concentrated,0.2608695652173913,0.14177693761814741,11,0.867825056696423,6,2516.T,"{""1306.T"": -999.0, ""1321.T"": -999.0, ""1328.T"": -999.0, ""1489.T"": -999.0, ""1593.T"": -999.0, ""2516.T"": 0.0586789501293804}"
2025-05-16,normal,True,normal,True,dispersed,0.225,0.12125000000000001,13,0.35003167377365385,22,,{}
2025-05-19,normal,True,normal,True,dispersed,0.225,0.12125000000000001,13,0.282745364979185,25,,{}
2025-05-20,normal,True,normal,True,dispersed,0.225,0.12125000000000001,13,0.29584257413051573,27,,{}
2025-05-21,uptrend,True,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.35244050881061506,22,,{}
2025-05-22,uptrend,True,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.4212435210092234,17,,{}
2025-05-23,uptrend,True,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.4575740959749252,19,,{}
2025-05-26,uptrend,True,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.38185274419770837,19,,{}
2025-05-27,uptrend,False,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.3991815075796659,21,,{}
2025-05-28,uptrend,False,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.28894914798280114,27,,{}
2025-05-29,uptrend,False,uptrend,False,dispersed,0.225,0.12125000000000001,13,0.3527964732003111,27,,{}
2025-05-30,uptrend,False,uptrend,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.19135846605807266,51,,{}
2025-06-02,uptrend,False,uptrend,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.2141259145655615,52,,{}
2025-06-03,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.22735888992649303,45,,{}
2025-06-04,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.22955064238314266,41,,{}
2025-06-05,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.21154451671214472,48,,{}
2025-06-06,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.184386384432076,39,,{}
2025-06-09,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.21674009340814537,36,,{}
2025-06-10,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.18466226267286776,41,,{}
2025-06-11,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.1748862104096903,42,,{}
2025-06-12,normal,False,normal,False,dispersed,0.2153846153846154,0.10911242603550297,16,0.26805206216644306,39,,{}
2025-06-13,stable,False,stable,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.2586909976263741,63,,{}
2025-06-16,stable,False,stable,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.36895581268581934,52,,{}
2025-06-17,stable,False,stable,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.4032395402497156,44,,{}
2025-06-18,stable,False,stable,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.3569353866250532,55,,{}
2025-06-19,uptrend,False,uptrend,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.3300345290885088,49,,{}
2025-06-20,uptrend,False,uptrend,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.21239435847888663,47,,{}
2025-06-23,uptrend,False,uptrend,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.17330419640684158,62,,{}
2025-06-24,stable,False,stable,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.18577389390461382,51,,{}
2025-06-25,stable,False,stable,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.21803746404046412,45,,{}
2025-06-26,uptrend,False,uptrend,False,dispersed,0.1702127659574468,0.10479855138071527,19,0.3185325721470568,48,,{}
2025-06-27,stable,False,stable,False,dispersed,0.17582417582417584,0.11121845187779253,17,0.25457393759101077,50,,{}
2025-06-30,uptrend,False,uptrend,False,dispersed,0.1978021978021978,0.11266755222799177,17,0.23142379067755112,63,,{}
