date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,1265839.0,1725900.0,2991739.0,5
2026-01-07,2257071.5,749600.0,3006671.5,2
2026-01-08,2257071.5,739600.0,2996671.5,2
2026-01-09,2133038.5,864600.0,2997638.5,2
2026-01-12,2133038.5,864600.0,2997638.5,2
2026-01-13,2133038.5,881600.0,3014638.5,2
2026-01-14,2232610.0,796300.0,3028910.0,2
2026-01-15,2479559.5,557000.0,3036559.5,1
2026-01-16,2023317.0,1016000.0,3039317.0,2
2026-01-19,2467317.0,551000.0,3018317.0,1
2026-01-20,2467317.0,542000.0,3009317.0,1
2026-01-21,3002317.0,0.0,3002317.0,0
2026-01-22,2117440.0,885000.0,3002440.0,1
2026-01-23,1799297.5,1211500.0,3010797.5,1
2026-01-26,2941797.5,0.0,2941797.5,0
2026-01-27,1086377.5,1832800.0,2919177.5,1
2026-01-28,2900849.5,0.0,2900849.5,0
2026-01-29,2900849.5,0.0,2900849.5,0
2026-01-30,2900849.5,0.0,2900849.5,0
2026-02-02,1764129.5,1127400.0,2891529.5,4
2026-02-03,2414621.5,484700.0,2899321.5,2
2026-02-04,2266837.5,637950.0,2904787.5,3
2026-02-05,469232.5,2408100.0,2877332.5,2
2026-02-06,2689604.5,166400.0,2856004.5,1
2026-02-09,2689604.5,168500.0,2858104.5,1
2026-02-10,2689604.5,168500.0,2858104.5,1
2026-02-11,2689604.5,168500.0,2858104.5,1
2026-02-12,2192051.5,670200.0,2862251.5,2
2026-02-13,2192051.5,653500.0,2845551.5,2
2026-02-16,2362064.0,506100.0,2868164.0,1
2026-02-17,2875755.5,0.0,2875755.5,0
2026-02-18,2875755.5,0.0,2875755.5,0
2026-02-19,2875755.5,0.0,2875755.5,0
2026-02-20,2875755.5,0.0,2875755.5,0
2026-02-23,2875755.5,0.0,2875755.5,0
2026-02-24,2875755.5,0.0,2875755.5,0
2026-02-25,2875755.5,0.0,2875755.5,0
2026-02-26,2875755.5,0.0,2875755.5,0
2026-02-27,109271.5,2813200.0,2922471.5,2
2026-03-02,109271.5,2730200.0,2839471.5,2
2026-03-03,2812169.5,0.0,2812169.5,0
2026-03-04,2812169.5,0.0,2812169.5,0
2026-03-05,157169.5,2643000.0,2800169.5,2
2026-03-06,2793169.5,0.0,2793169.5,0
2026-03-09,2793169.5,0.0,2793169.5,0
2026-03-10,2870969.5,0.0,2870969.5,0
