step,cum_log_rl,cum_log_bnh,action
235,0.6233614103157306,-0.012893513,2
236,0.6397439966906094,0.0044890735,1
237,0.6387439966906094,0.003257426,2
238,0.634923092556768,0.00043652183,1
239,0.6400301363334292,0.0055435654,1
240,0.6409080310274148,0.00642146,1
241,0.6525978485603118,0.018111277,1
242,0.6583057816621148,0.02381921,1
243,0.6686009604033315,0.03411439,1
244,0.6738789679963374,0.039392397,1
245,0.6769308822710299,0.04244431,1
246,0.6612334961552405,0.026746925,1
247,0.6602334961552405,0.014462063,2
248,0.6602334961552405,0.0148101235,0
249,0.6602334961552405,0.020363819,2
250,0.6707624612409854,0.031892784,1
251,0.6748601683449232,0.03599049,1
252,0.6775826044414425,0.038712926,1
253,0.6882309276644373,0.04936125,1
254,0.6899107697919243,0.051041093,1
255,0.6947662777766818,0.055896603,1
256,0.6924251852125162,0.05355551,1
257,0.6944321616120869,0.05556249,1
258,0.6914201500859344,0.052550476,1
259,0.6919227939016418,0.05305312,1
260,0.6937636626336025,0.054893985,1
261,0.6868849499534116,0.048015274,1
262,0.687894620156032,0.049024943,1
263,0.7015911733416141,0.0627215,1
264,0.7111669025999726,0.07229723,1
265,0.7121522959006251,0.07328262,1
266,0.7055646597092272,0.06669498,1
267,0.7144477774073602,0.0755781,1
268,0.7108382218667538,0.07196855,1
269,0.711166902192519,0.07229723,1
270,0.7203262958010891,0.081456624,1
271,0.7281109040869632,0.08924123,1
272,0.7355147755971411,0.0966451,1
273,0.7438189608311513,0.10494929,1
274,0.7614738752400735,0.122604206,1
275,0.7683252899242797,0.12945563,1
276,0.7760545110596576,0.13718484,1
277,0.7732789092498132,0.13440925,1
278,0.7636589440318057,0.12478928,1
279,0.7667723023133585,0.12790264,1
280,0.772042803446413,0.13317314,1
281,0.7818890707368263,0.14301941,1
282,0.7843355163732776,0.14546585,1
283,0.7833355163732776,0.1306964,2
284,0.7833355163732776,0.13933845,2
285,0.7945531330356607,0.15155606,1
286,0.8158784269640454,0.17288135,1
287,0.826225815648795,0.18322873,1
288,0.8084212581912288,0.16542417,1
289,0.799096511984826,0.15609942,1
290,0.8173631619015941,0.17436607,1
291,0.8238701995747396,0.18087311,1
292,0.8416938361065694,0.19869675,1
293,0.8552134016813943,0.21221632,1
294,0.8549276437429943,0.21193056,1
295,0.8617633968411246,0.21876632,1
296,0.8517790227947989,0.20878194,1
297,0.8512054582411656,0.20820838,1
298,0.8583513608487555,0.21535428,1
299,0.8573513608487555,0.2061983,2
300,0.8573513608487555,0.19055484,2
301,0.8573513608487555,0.18880147,2
302,0.8573513608487555,0.18352292,2
303,0.8573513608487555,0.20216599,2
304,0.8573513608487555,0.20562324,2
305,0.8573513608487555,0.20475993,2
306,0.8723426053138682,0.22075117,1
307,0.8713426053138682,0.21021427,2
308,0.8713426053138682,0.20763434,2
309,0.8713426053138682,0.17762487,2
310,0.8713426053138682,0.1648251,2
311,0.8713426053138682,0.17501567,2
312,0.8713426053138682,0.17471391,2
313,0.8713426053138682,0.16592194,2
314,0.8857531785356113,0.18133251,1
315,0.8847531785356113,0.18103252,2
316,0.8847531785356113,0.18313001,2
317,0.895062727748067,0.19443956,1
318,0.894062727748067,0.18193203,2
319,0.894062727748067,0.17772779,2
320,0.9050281999992439,0.18969326,1
321,0.9035403447818243,0.1882054,1
322,0.9035403447818243,0.1882054,1
323,0.9106620297428453,0.19532709,1
324,0.9068107447713846,0.19147581,1
325,0.9192002575040096,0.20386532,1
326,0.9276662004307145,0.21233127,1
327,0.9050281998828286,0.18969327,0
328,0.8882361968174809,0.17290127,0
329,0.8891429285180056,0.17380801,0
330,0.8912554845340782,0.17592056,0
331,0.8939651559233898,0.17863023,0
332,0.8894450302362674,0.17411011,0
333,0.8975665058136219,0.18223159,0
334,0.8852077034428948,0.16987279,0
335,0.8900488378606969,0.17471392,0
336,0.8757607551418477,0.16042584,0
337,0.8711573985532158,0.15582249,0
338,0.8659145102031761,0.1505796,0
339,0.8649145102031761,0.1533586,2
340,0.8746492135949665,0.1640933,1
341,0.8795184013113612,0.1689625,1
342,0.886174934884184,0.17561902,0
343,0.885174934884184,0.15613002,2
344,0.885174934884184,0.17380802,0
345,0.885174934884184,0.17380802,2
346,0.885174934884184,0.17802875,2
347,0.8928614392109447,0.18671525,1
348,0.897028203418129,0.19088201,1
349,0.9026553591877454,0.19650917,1
350,0.9044257470570737,0.19827956,1
351,0.9123541697092586,0.20620798,1
352,0.9050151410676771,0.19886895,1
353,0.8925632427610689,0.18641704,1
354,0.8892762291409307,0.18313003,1
355,0.8988086323417955,0.19266243,1
356,0.8964340217110002,0.19028783,1
357,0.9105976564508164,0.20445146,1
358,0.9219598160755121,0.21581362,1
359,0.9123541699420893,0.20620798,1
360,0.9053097675252938,0.19916357,1
361,0.8922647769261384,0.18611857,1
362,0.8871787442524218,0.18103254,0
363,0.896434023107984,0.19028781,1
364,0.885677937481203,0.17953172,0
365,0.8844757045783335,0.1783295,0
366,0.8766253640108043,0.17047916,0
367,0.8772314292193623,0.17108522,0
368,0.8745013304335297,0.16835512,0
369,0.8570349380654515,0.15088873,0
370,0.8560349380654515,0.12838076,2
371,0.8716523125601233,0.14499813,1
372,0.8707190657566534,0.14406489,1
373,0.8944015110443578,0.16774733,1
374,0.9001600489552365,0.17350587,1
375,0.916347452306305,0.18969327,1
376,0.9112795538801001,0.18462537,1
377,0.8901371419030474,0.16348296,1
378,0.9019715966257499,0.17531742,1
379,0.9031775147720472,0.17652334,1
380,0.9021775147720472,0.15797327,2
381,0.9021775147720472,0.15274175,0
382,0.9021775147720472,0.14375365,0
383,0.9021775147720472,0.14655171,0
384,0.9021775147720472,0.1515068,2
385,0.9021775147720472,0.12964462,2
386,0.9021775147720472,0.14406492,2
387,0.9021775147720472,0.13374105,2
388,0.9021775147720472,0.13907273,2
389,0.9237545807465212,0.1616498,1
390,0.9359128153502242,0.17380802,1
391,0.9580231117635266,0.19591832,1
392,0.9452348281248705,0.18313004,1
393,0.9422371410384075,0.18013236,1
394,0.9577274680688278,0.19562268,1
395,0.9547672315585659,0.19266245,1
396,0.9544706236539641,0.19236584,1
397,0.9597944853795924,0.1976897,1
398,0.9839833727075019,0.22187859,1
399,0.9796549825897672,0.2175502,1
400,0.9848467837056377,0.222742,1
401,0.9793657249739626,0.21726094,1
402,0.9784975663843797,0.21639279,1
403,0.981099900751491,0.21899512,1
404,0.9871456524907843,0.22504088,1
405,0.9805221370971994,0.21841736,1
406,0.9799440396801801,0.21783927,1
407,0.9770489971471251,0.21494423,1
408,0.9819658038524212,0.21986103,1
409,0.9813886571993352,0.21928388,1
410,0.9738545756173552,0.21174979,1
411,0.9612683647630037,0.19916359,1
412,0.9805221365151228,0.21841736,1
413,0.9795221365151228,0.20210473,2
414,0.9795221365151228,0.18432659,2
415,0.9795221365151228,0.19945812,2
416,0.9795221365151228,0.2003411,2
417,0.9795221365151228,0.20386536,2
418,0.9795221365151228,0.19591834,2
419,0.9795221365151228,0.20474447,2
420,0.9795221365151228,0.19827957,2
421,0.9919923671392025,0.2117498,1
422,1.0070041918066561,0.22676164,1
423,0.9893709660378516,0.20912841,1
424,0.9908282129896104,0.21058565,1
425,0.9940263495651305,0.21378379,1
426,0.9940263495651305,0.21378379,1
427,1.0061441293788373,0.22590156,1
428,1.0041346693747908,0.2238921,1
429,1.0001035946757764,0.21986102,1
430,0.9957664440722436,0.21552387,1
431,0.9998150048182577,0.21957242,1
432,1.010722140722093,0.23047957,1
433,1.0310674989001125,0.25082493,1
434,1.0488113751040071,0.2685688,1
435,1.062457811959204,0.28221524,1
436,1.064894462876138,0.28465188,1
437,1.0651649812048998,0.2849224,1
438,1.0605584893188205,0.2803159,1
439,1.0595584893188206,0.2789571,2
440,1.0595584893188206,0.29380417,2
441,1.074771403457853,0.31001708,1
442,1.0737162648065715,0.30896193,1
443,1.0727162648065716,0.3004806,2
444,1.0727162648065716,0.30127877,2
445,1.0727162648065716,0.2870827,2
446,1.0727162648065716,0.2954105,2
447,1.0727162648065716,0.29621273,2
448,1.0727162648065716,0.30234203,2
449,1.0727162648065716,0.29326802,2
450,1.0727162648065716,0.2991488,2
451,1.0727162648065716,0.30526018,2
452,1.0727162648065716,0.29888234,2
453,1.0727162648065716,0.29834893,2
454,1.0917855324073464,0.3184182,1
455,1.0907855324073465,0.31867975,2
456,1.1186386489643487,0.34753287,1
457,1.1125253889112505,0.3414196,1
458,1.123956998191658,0.3528512,1
459,1.1330091779454383,0.3619034,1
460,1.1312554629620868,0.36014968,1
461,1.130255462962087,0.35864398,2
462,1.130255462962087,0.35587773,2
463,1.130255462962087,0.37755007,2
464,1.130255462962087,0.37951955,2
465,1.130255462962087,0.38123965,2
466,1.130255462962087,0.38001126,2
467,1.130255462962087,0.3797654,2
468,1.130255462962087,0.39852133,2
469,1.130255462962087,0.40285555,2
470,1.130255462962087,0.40381616,2
471,1.130255462962087,0.40285555,2
472,1.130255462962087,0.38979605,2
473,1.130255462962087,0.39149868,2
474,1.130255462962087,0.3708743,2
475,1.130255462962087,0.37062615,2
476,1.130255462962087,0.3671462,2
477,1.130255462962087,0.37062615,2
478,1.130255462962087,0.3671462,2
479,1.130255462962087,0.39319834,2
480,1.130255462962087,0.3990038,2
481,1.149786154332455,0.4195345,1
482,1.1523820218284389,0.42213038,1
483,1.151382021828439,0.41075316,2
484,1.151382021828439,0.41122985,2
485,1.1575045645375512,0.4183524,1
486,1.1565045645375513,0.4100378,2
487,1.1565045645375513,0.4150348,2
488,1.1565045645375513,0.40213454,2
489,1.1565045645375513,0.40285558,2
490,1.1565045645375513,0.39344084,2
491,1.1565045645375513,0.40237495,2
492,1.1565045645375513,0.3814852,2
493,1.1565045645375513,0.388822,2
494,1.1565045645375513,0.40020913,2
495,1.1565045645375513,0.3956215,2
496,1.1565045645375513,0.39247033,2
497,1.1565045645375513,0.39537933,2
498,1.1565045645375513,0.386138,2
499,1.1565045645375513,0.3671462,2
500,1.1565045645375513,0.35512212,2
501,1.157518577312004,0.35713613,1
502,1.1304967464105005,0.3301143,1
503,1.1412911242962593,0.34090868,1
504,1.1451180477318132,0.3447356,1
505,1.166282815175947,0.36590037,1
506,1.1458816782262886,0.34549922,1
507,1.1537388044100965,0.35335633,1
508,1.1650355321046675,0.36465305,1
509,1.1617850731284136,0.3614026,1
510,1.1617850731284136,0.3614026,1
511,1.1759592569590325,0.3755768,1
512,1.1612841175094957,0.36090165,0
513,1.1602841175094958,0.3571361,2
514,1.1602841175094958,0.3614026,2
515,1.1602841175094958,0.35939708,2
516,1.1602841175094958,0.36340412,2
517,1.1602841175094958,0.36490268,2
518,1.1734089272738215,0.3790275,1
519,1.169464218773764,0.3750828,1
520,1.1780732398562845,0.38369182,1
521,1.174146824859899,0.3797654,1
522,1.1659996503674206,0.3716182,1
523,1.178318154410344,0.3839367,1
524,1.1664953672968563,0.3721139,1
525,1.1726705845155534,0.37828913,1
526,1.1719314971066792,0.37755004,1
527,1.1709314971066793,0.3691362,2
528,1.1709314971066793,0.3558777,0
529,1.1709314971066793,0.36814177,2
530,1.1709314971066793,0.37951952,2
531,1.1709314971066793,0.3768105,2
532,1.1709314971066793,0.36764407,0
533,1.1709314971066793,0.3745886,2
534,1.1709314971066793,0.37236166,0
535,1.1709314971066793,0.38222122,2
536,1.1718918163407377,0.38418153,1
537,1.1657529905516437,0.3780427,1
538,1.1615570508021644,0.37384677,0
539,1.164520769993194,0.3768105,0
540,1.1450978532977185,0.35738757,0
541,1.1541091451965055,0.36639887,0
542,1.1563493871673725,0.3686391,0
543,1.1590806070327542,0.37137035,0
544,1.1588325950453306,0.37112233,0
545,1.1640273759277786,0.3763171,1
546,1.173359586684617,0.38564932,1
547,1.1864728870006527,0.3987626,1
548,1.1779930878566827,0.3902828,1
549,1.1838155643219377,0.3961053,1
550,1.184540971591721,0.3968307,1
551,1.1953596933182578,0.40764943,1
552,1.2079533473026256,0.42024308,1
553,1.2161838844787578,0.42847362,1
554,1.201557565889905,0.4138473,1
555,1.2151397582512597,0.4274295,1
556,1.2346951034289102,0.44698483,1
557,1.2407429799806575,0.4530327,1
558,1.2497468985986213,0.4620366,1
559,1.2487468985986214,0.4376083,2
560,1.2489237838113931,0.4387852,1
561,1.2446804807210592,0.43454188,1
562,1.22125684625155,0.41111824,1
563,1.2202568462515502,0.40869692,2
564,1.2202568462515502,0.39699233,2
565,1.2202568462515502,0.3977279,2
566,1.2202568462515502,0.38539732,2
567,1.1897947564894586,0.35593522,1
568,1.181583291868332,0.34772375,1
569,1.2029963387349873,0.3691368,1
570,1.2037525922815568,0.36989307,1
571,1.219256846309758,0.38539732,1
572,1.1931115259240634,0.359252,0
573,1.1921115259240636,0.30131418,2
574,1.0701859057258138,0.18038855,1
575,1.1424428060959348,0.25264546,1
576,1.167625988305665,0.27782863,1
577,1.166625988305665,0.2692259,2
578,1.172846164354242,0.27644607,1
579,1.2041710501398217,0.30777097,1
580,1.2031710501398218,0.31418645,2
581,1.2031710501398218,0.3210904,2
582,1.2395682224418296,0.35848758,1
583,1.2207846959467306,0.33970404,1
584,1.2400778849954976,0.35899723,1
585,1.2367603696297182,0.35567972,1
586,1.2418598156768157,0.36077917,1
587,1.2471863330687656,0.36610568,1
588,1.2388031884442343,0.35772252,1
589,1.2446534057493581,0.36357275,1
590,1.2474393138076438,0.36635867,1
591,1.246439313807644,0.36585274,2
592,1.2519966494190768,0.3724101,1
593,1.2535038475078792,0.37391728,1
594,1.2547580797589646,0.3751715,1
595,1.2537580797589647,0.3308337,2
596,1.2537580797589647,0.3210904,2
597,1.2537580797589647,0.31391993,2
598,1.2537580797589647,0.307771,2
599,1.2537580797589647,0.30481684,2
600,1.2537580797589647,0.2923674,2
601,1.2537580797589647,0.32557884,2
602,1.2537580797589647,0.31870592,2
603,1.2537580797589647,0.30884314,2
604,1.2537580797589647,0.31231955,2
605,1.2537580797589647,0.33318934,2
606,1.2537580797589647,0.34952578,2
607,1.2537580797589647,0.3564462,0
608,1.2537580797589647,0.3531202,2
609,1.2780630547470677,0.37842518,1
610,1.307849887377702,0.408212,1
611,1.3068498873777021,0.36154175,2
612,1.3229830935067763,0.37867495,1
613,1.3020306620217195,0.35772252,1
614,1.3209826740837922,0.37667453,1
615,1.322733309765466,0.37842518,1
616,1.3422810758400043,0.39797294,1
617,1.331688527663358,0.3873804,1
618,1.3403189281869015,0.3960108,1
619,1.3432608060009112,0.39895266,1
620,1.34765750723251,0.40334937,1
621,1.357359249091827,0.4130511,1
622,1.3388446885562768,0.39453653,1
623,1.3326786853774717,0.3883705,1
624,1.3316786853774718,0.38787562,2
625,1.3329038895155572,0.3901008,1
626,1.3319038895155573,0.37416825,2
627,1.3223352347473885,0.3655996,1
628,1.3213352347473886,0.36762238,2
629,1.3213352347473886,0.36001584,2
630,1.3213352347473886,0.3794241,2
631,1.3213352347473886,0.38614136,2
632,1.3213352347473886,0.39527392,2
633,1.3213352347473886,0.3910882,2
634,1.3213352347473886,0.3640798,0
635,1.3326795662279514,0.37642413,1
636,1.3576530686105874,0.40139765,1
637,1.354228351962873,0.39797294,1
638,1.3564313224043039,0.4001759,1
639,1.358385420170733,0.40213,1
640,1.3527571021105436,0.3965017,1
641,1.3389194423790363,0.38266402,0
642,1.3329299504394916,0.37667453,0
643,1.3371762179295805,0.3809208,0
644,1.326400510267475,0.37014508,0
645,1.3296705596140859,0.37341514,0
646,1.328670559614086,0.37316394,2
647,1.328670559614086,0.3640798,0
648,1.328670559614086,0.3716557,0
649,1.328670559614086,0.38316151,0
650,1.328670559614086,0.37542218,0
651,1.328670559614086,0.3671171,0
652,1.328670559614086,0.37316394,0
653,1.328670559614086,0.3686322,0
654,1.328670559614086,0.3761737,0
655,1.328670559614086,0.39478242,0
656,1.328670559614086,0.39551952,0
657,1.328670559614086,0.39870778,0
658,1.328670559614086,0.39084148,2
659,1.3306276617582231,0.3937986,1
660,1.3350470318469494,0.39821795,1
661,1.3360264241705924,0.39919734,1
662,1.3479473056282192,0.4111182,1
663,1.3377382015819936,0.4009091,1
664,1.3372493656711928,0.40042025,1
665,1.3360264239959694,0.3991973,1
666,1.3350264239959695,0.3925675,2
667,1.3350264239959695,0.3841558,0
668,1.3350264239959695,0.38191724,0
669,1.3350264239959695,0.39429057,0
670,1.3350264239959695,0.3915816,0
671,1.3350264239959695,0.3928139,0
672,1.343830416692076,0.40261787,1
673,1.363393918392835,0.42218137,1
674,1.3552285961486676,0.41401604,1
675,1.3396754774876216,0.39846292,0
676,1.3581180542387346,0.4169055,1
677,1.3569151198171356,0.41570255,1
678,1.3477251993172148,0.40651262,1
679,1.337714194101868,0.3965016,0
680,1.317887042430816,0.37667444,0
681,1.317135802310081,0.37592322,0
682,1.3203870417346524,0.37917444,0
683,1.3193870417346525,0.37692466,2
684,1.3193870417346525,0.3868849,0
685,1.3193870417346525,0.39059454,0
686,1.3193870417346525,0.40554035,0
687,1.3271038354655076,0.41425714,1
688,1.326862688198574,0.41401598,1
689,1.3176571848093346,0.4048105,1
690,1.3044282319246605,0.39158154,0
691,1.313999985366948,0.4011533,0
692,1.3161959680951014,0.40334928,0
693,1.3183870422876254,0.40554035,0
694,1.2905218447780982,0.37767515,0
695,1.2972508170864359,0.38440412,0
696,1.2992359476852045,0.38638926,0
697,1.30541414141085,0.39256746,0
698,1.2987400589267537,0.38589337,0
699,1.2987400589267537,0.38589337,0
700,1.302206225016974,0.38935953,0
701,1.3149766049104556,0.40212992,0
702,1.306891285138093,0.3940446,0
703,1.3073831491278298,0.39453647,0
704,1.3108195371100493,0.39797285,0
705,1.3078747712647356,0.39502808,0
706,1.294763874692265,0.38191718,0
707,1.2979957158317603,0.38514903,0
708,1.2847537886922993,0.37190711,0
709,1.2807215884899534,0.36787492,0
710,1.2797215884899535,0.37190711,2
711,1.2797215884899535,0.34333378,2
712,1.2797215884899535,0.36052468,2
713,1.2797215884899535,0.34695038,2
714,1.2797215884899535,0.34952572,2
715,1.2797215884899535,0.35797757,2
716,1.2797215884899535,0.33501765,2
717,1.2797215884899535,0.33970395,2
718,1.2797215884899535,0.33292785,2
719,1.2797215884899535,0.33318925,2
720,1.2797215884899535,0.33292785,2
721,1.2797215884899535,0.3410018,2
722,1.2797215884899535,0.34901118,2
723,1.2907437019174735,0.3610333,1
724,1.2889623258387486,0.35925192,1
725,1.2859011216213743,0.3561907,1
726,1.2851343287046815,0.35542393,1
727,1.288962325955164,0.35925192,1
728,1.29556304536609,0.36585262,1
729,1.287942999450844,0.3582326,1
730,1.2782068089008147,0.3484964,1
731,1.2772068089008148,0.3096464,2
732,1.2772068089008148,0.30911085,2
