trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.65,15.0,5.0,55.0,55.0,0.3,20.0,149,-7.3605828082691875,-8.799048751486326,19.463087248322147,-8.21686607603128
0.7,15.0,10.0,55.0,60.0,0.3,20.0,101,-7.4008267729358,-8.697944122298363,18.81188118811881,-8.218950229983665
0.7,15.0,5.0,45.0,60.0,0.35,20.0,114,-7.474810702755224,-7.757676434502236,19.298245614035086,-8.223358428891405
0.7,15.0,5.0,50.0,60.0,0.35,20.0,114,-7.474810702755224,-7.757676434502236,19.298245614035086,-8.223358428891405
0.7,15.0,5.0,55.0,50.0,0.4,20.0,122,-7.430736449198379,-8.423577513086055,18.852459016393443,-8.22476219838272
0.7,15.0,15.0,55.0,65.0,0.3,20.0,67,-7.354326646994319,-9.013785790031815,19.402985074626866,-8.228798402743674
0.65,15.0,5.0,45.0,65.0,0.3,20.0,122,-7.476579870870005,-8.056906336892627,18.852459016393443,-8.23604235344595
0.65,15.0,5.0,50.0,65.0,0.3,20.0,122,-7.476579870870005,-8.056906336892627,18.852459016393443,-8.23604235344595
0.65,15.0,5.0,45.0,50.0,0.35,22.0,162,-7.384903580160544,-8.423577513086055,20.37037037037037,-8.242860549085975
0.65,15.0,5.0,50.0,50.0,0.35,22.0,162,-7.384903580160544,-8.423577513086055,20.37037037037037,-8.242860549085975
0.65,25.0,18.0,45.0,65.0,0.3,20.0,54,-7.251504974283697,-9.773642633148466,20.37037037037037,-8.246968575808078
0.65,25.0,18.0,50.0,65.0,0.3,20.0,54,-7.251504974283697,-9.773642633148466,20.37037037037037,-8.246968575808078
0.65,25.0,18.0,55.0,65.0,0.3,20.0,54,-7.251504974283697,-9.773642633148466,20.37037037037037,-8.246968575808078
0.7,15.0,5.0,45.0,50.0,0.3,22.0,157,-7.416660894360446,-8.697944122298363,19.10828025477707,-8.247674664006787
0.7,15.0,5.0,50.0,50.0,0.3,22.0,157,-7.416660894360446,-8.697944122298363,19.10828025477707,-8.247674664006787
0.55,15.0,5.0,45.0,55.0,0.3,22.0,206,-7.294311655439965,-9.147611457890159,20.87378640776699,-8.24903809400617
0.55,15.0,5.0,50.0,55.0,0.3,22.0,206,-7.294311655439965,-9.147611457890159,20.87378640776699,-8.24903809400617
0.7,15.0,10.0,45.0,55.0,0.3,22.0,119,-7.447164584952257,-8.697944122298363,18.487394957983195,-8.251176226509248
0.7,15.0,10.0,50.0,55.0,0.3,22.0,119,-7.447164584952257,-8.697944122298363,18.487394957983195,-8.251176226509248
0.65,15.0,5.0,55.0,50.0,0.3,20.0,157,-7.390635985733966,-9.013785790031815,19.10828025477707,-8.251825710896242
0.7,30.0,18.0,45.0,55.0,0.3,20.0,48,-7.19035982925575,-10.191492431553067,20.833333333333336,-8.251973624209196
0.7,30.0,18.0,50.0,55.0,0.3,20.0,48,-7.19035982925575,-10.191492431553067,20.833333333333336,-8.251973624209196
0.7,30.0,18.0,55.0,55.0,0.3,20.0,48,-7.19035982925575,-10.191492431553067,20.833333333333336,-8.251973624209196
0.7,15.0,10.0,45.0,60.0,0.35,22.0,100,-7.542387178284986,-7.567324688689619,19.0,-8.261283023710499
0.7,15.0,10.0,50.0,60.0,0.35,22.0,100,-7.542387178284986,-7.567324688689619,19.0,-8.261283023710499
0.7,15.0,10.0,55.0,65.0,0.3,20.0,89,-7.627013318343249,-7.550751099092967,16.853932584269664,-8.263312568266814
0.7,15.0,10.0,45.0,55.0,0.35,20.0,100,-7.556950568498977,-7.849981001483358,18.0,-8.26344885863248
0.7,15.0,10.0,50.0,55.0,0.35,20.0,100,-7.556950568498977,-7.849981001483358,18.0,-8.26344885863248
0.7,15.0,18.0,45.0,50.0,0.3,20.0,60,-7.399326121327921,-9.441052311281695,18.333333333333332,-8.264755916528744
0.7,15.0,18.0,50.0,50.0,0.3,20.0,60,-7.399326121327921,-9.441052311281695,18.333333333333332,-8.264755916528744
0.7,15.0,18.0,55.0,50.0,0.3,20.0,60,-7.399326121327921,-9.441052311281695,18.333333333333332,-8.264755916528744
0.65,15.0,5.0,55.0,60.0,0.3,20.0,136,-7.393176584651955,-8.833816232770847,19.852941176470587,-8.270062754816708
0.7,15.0,10.0,55.0,60.0,0.3,22.0,110,-7.483113523282911,-8.423577513086055,19.090909090909093,-8.287182285895671
0.7,15.0,5.0,55.0,55.0,0.35,18.0,116,-7.529301590968553,-8.056906336892627,18.96551724137931,-8.29331857119113
0.65,15.0,5.0,45.0,55.0,0.4,22.0,143,-7.411428004991784,-8.697944122298363,20.27972027972028,-8.293387374036023
0.65,15.0,5.0,50.0,55.0,0.4,22.0,143,-7.411428004991784,-8.697944122298363,20.27972027972028,-8.293387374036023
0.7,15.0,5.0,55.0,55.0,0.45,22.0,111,-7.540215149090601,-7.964601769911505,18.91891891891892,-8.293623424622771
