mapping_name,mapping_ja,dataset,core_count,recovery_count,defensive_count,initial_capital,final_capital,total_return_pct,num_buys,phase_pnl,max_drawdown_pct,table_assignment,rule_assignment
operational_regime_v1,運用実務レジームv1,q2_2024,24,24,24,3000000.0,2858267.2500000005,-4.724424999999988,12,"{'capitulation_end': 0.0, 'crash': -2500.0, 'high_vol': -254400.0, 'normal': 82196.00195312547, 'overheated_range': -23833.251953125, 'stable': -242.5, 'surge': 0.0, 'uptrend': 57047.0}",-7.429174799188177,"{'defensive': ['high_vol', 'crash'], 'recovery': ['settling', 'reversal_up', 'capitulation_end'], 'core': 'others'}","{'condition2': ['normal', 'uptrend'], 'breakout_1p5': ['stable'], 'q3_post_high_vol': ['settling', 'reversal_up', 'capitulation_end'], 'no_trade': ['high_vol', 'crash', 'surge', 'downtrend', 'reversal_down']}"
operational_regime_v1,運用実務レジームv1,q3,13,13,13,3000000.0,2908783.548034669,-3.040548398844367,11,"{'high_vol': 0.0, 'normal': -71599.90234375, 'overheated_range': 0.0, 'settling': -9960.435852050781, 'stable': 34900.0, 'uptrend': -44556.11376953032}",-11.159152914489813,"{'defensive': ['high_vol', 'crash'], 'recovery': ['settling', 'reversal_up', 'capitulation_end'], 'core': 'others'}","{'condition2': ['normal', 'uptrend'], 'breakout_1p5': ['stable'], 'q3_post_high_vol': ['settling', 'reversal_up', 'capitulation_end'], 'no_trade': ['high_vol', 'crash', 'surge', 'downtrend', 'reversal_down']}"
operational_regime_v1,運用実務レジームv1,q4,60,60,60,3000000.0,3136289.0,4.54296666666667,11,"{'high_vol': -1800.0, 'normal': 130596.5, 'stable': 100.0, 'surge': -16500.0, 'uptrend': 23892.5}",-0.9553733663442365,"{'defensive': ['high_vol', 'crash'], 'recovery': ['settling', 'reversal_up', 'capitulation_end'], 'core': 'others'}","{'condition2': ['normal', 'uptrend'], 'breakout_1p5': ['stable'], 'q3_post_high_vol': ['settling', 'reversal_up', 'capitulation_end'], 'no_trade': ['high_vol', 'crash', 'surge', 'downtrend', 'reversal_down']}"
operational_regime_v1,運用実務レジームv1,4q2,75,75,75,3000000.0,3464716.0,15.490533333333323,41,"{'crash': 0.0, 'high_vol': -5300.0, 'normal': 263341.0, 'settling': 46178.5, 'surge': 138300.0, 'uptrend': 22196.5}",-0.7613829580208842,"{'defensive': ['high_vol', 'crash'], 'recovery': ['settling', 'reversal_up', 'capitulation_end'], 'core': 'others'}","{'condition2': ['normal', 'uptrend'], 'breakout_1p5': ['stable'], 'q3_post_high_vol': ['settling', 'reversal_up', 'capitulation_end'], 'no_trade': ['high_vol', 'crash', 'surge', 'downtrend', 'reversal_down']}"
