mapping_name,mapping_ja,earnings_pre_days,earnings_post_days,phase_shift_days,phase_proxy_mode,rebuild_interval_trading_days,high_vol_take_profit_pct,weak_uptrend_take_profit_pct,dataset,final_capital,total_return_pct,num_buys,max_drawdown_pct,phase_pnl
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,5,,,q2_2024,2852707.487579346,-4.909750414021796,38,-10.413505832904535,"{'capitulation_end': -93664.99999999953, 'crash': -98133.5, 'downtrend': 1600.0, 'normal': -56443.813079833984, 'overheated_range': -482.849609375, 'stable': 14295.150268554688, 'surge': 0.0, 'uptrend': 85537.5}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,5,,,q3,3609974.0349731455,20.332467832438184,79,-3.2479941922505917,"{'normal': 356018.00000000047, 'overheated_range': -15700.0, 'settling': 215967.6748046875, 'stable': -30239.999999999534, 'uptrend': 83928.36016845703}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,5,,,q4,3195803.5,6.526783333333341,53,-5.441106751406021,"{'high_vol': 73000.0, 'normal': 70903.5, 'stable': 4800.0, 'surge': 47100.0, 'uptrend': 0.0}"
practical_phase_adaptive_v31_pre1_post5_except_crash,実務向け局面切替v3.1_決算前1営業日_決算後5営業日見送り_crash除外,1,5,1,difficult_v11,5,,,4q2,3141690.250000002,4.723008333333389,72,-6.188162670221686,"{'crash': -22327.0, 'high_vol': 176884.5000000014, 'normal': 47647.000000000466, 'settling': -14683.25, 'stable': -10831.0, 'surge': -35000.0}"
