period,signal_date,first_label,starts_with_transition,entry_date,exit_date,entry_price,exit_price,hold_days,return_pct,is_false,ssa_40,price_to_ssa_gap,ssa_slope_3,ssa_slope_5,ssa_slope_20,ssa_curvature,ret_1,ret_5,ret_20,vol_20,volume_z20,range_pos_20,slope_5_to_20_ratio,gap_z_40,days_since_downtrend,vix_close,vix_ret_1,vix_ret_5,vix_z_20,dji_close,dji_ret_1,dji_ret_5,dji_z_20,usdjpy_close,usdjpy_ret_1,usdjpy_ret_5,usdjpy_z_20,sp500_close,sp500_ret_1,sp500_ret_5,sp500_z_20
2009_2012,2010-09-13,transition_to_uptrend,True,2010-09-14,2010-10-19,9319.5,9539.45,23,2.3601,0,8934.712919003363,0.0433262262599722,0.0057520218305908,0.0022349897732527,-0.053678912552441,0.0235473111637031,0.00894565110544332,0.0022039881770816727,0.01360822903161063,0.015553493756009935,-0.34877287477645275,0.9241406444056445,-0.04163627143283226,1.5411235932784972,1,21.209999084472656,-0.03547070008022313,-0.004692650585446878,-1.7503758326550807,10544.1298828125,0.007776177361022318,0.009207584487058273,1.6421968801551692,84.30699920654297,0.004491825330589672,-0.001456841148741228,-0.5436696176691425,1121.9000244140625,0.011130616053760978,0.015744551425231235,1.8620874441332287
2009_2012,2010-11-10,transition_to_uptrend,True,2010-11-11,2010-12-22,9878.11,10346.48,30,4.7415,0,9425.420622802332,0.0429793984437827,0.0046420154376283,0.0034238577740519,-0.0253560167832989,0.0179974808989596,0.014031609046617266,0.0732031105074511,0.047065378942948266,0.011760554628865192,1.6311272257973373,1.0,-0.13503137355182193,1.307987018601175,1,18.46999931335449,-0.031970682012092855,-0.05572598069267787,-1.1573711963032653,11357.0400390625,0.0009068710478772335,0.012653456333794333,1.2407223087251755,81.58300018310547,0.006079712263897141,0.0113427991748285,0.9957501889209323,1218.7099609375,0.004376080778473401,0.017321113122813703,1.4669294909349657
2009_2012,2011-04-13,transition_to_uptrend,True,2011-04-14,2011-05-16,9579.79,9558.3,20,-0.2243,1,9138.940255871305,0.0549559814997184,0.0111370033153559,0.0031164166198893,-0.1171508807574871,0.0280866992806251,0.008991898073152926,0.005927313909823262,0.12039641956795033,0.01975527603513001,-1.0106903969800716,0.8424400417101147,-0.026601734444835833,1.0896500673166776,1,16.920000076293945,-0.009947341999771875,0.0011834590659838273,-0.7053220934433657,12270.990234375,0.0006042408662718657,-0.012534231848633004,0.21353382251533004,83.5999984741211,-0.012170611044835855,-0.018318519503333297,0.48720599325588554,1314.4100341796875,0.00019023558280406583,-0.01582131891578853,-0.026704236092038102
2009_2012,2011-06-23,transition_to_uptrend,True,2011-06-24,2011-08-01,9626.43,9965.01,27,3.5172,0,9445.776186238008,0.0159821750124609,0.0056113109879407,0.0030460389295909,-0.0229098844227246,0.005147419169646,-0.0033947444641954094,0.019706135143052084,0.00362792815307178,0.010057057341737606,-0.16265577138007772,0.6663042008025525,-0.13295741145553297,1.350491556276458,1,19.290000915527344,0.04157669755568949,-0.15134178160966805,0.31578759021795616,12050.0,-0.004927460637652259,0.00739709269535882,-0.4845110037377195,80.38300323486328,0.002019453286804307,-0.006144832287734547,-0.32116718116261284,1283.5,-0.002827986549257977,0.012511426878522025,-0.39767406157639434
2009_2012,2011-09-07,transition_to_uptrend,True,2011-09-08,2011-09-14,8863.24,8518.57,6,-3.8888,1,8489.692660696259,0.0322411548324874,0.0034868672676704,0.0010643017594871,-0.1195704154340325,0.0329863247434264,0.020119717022571093,-0.021416611005847797,-0.03046111194543455,0.013222652448203144,-0.4416097204478053,0.3344040025393754,-0.008901045928658497,1.2218298541322945,1,33.380001068115234,-0.0978378089698585,0.014898196642138428,-0.6712182870766469,11414.8603515625,0.024737690133722845,-0.012551078620462675,0.6401589295724044,77.61799621582031,0.009310496275731994,0.011955513747502922,2.9430905962485157,1198.6199951171875,0.028646463529026667,-0.01178977039707474,0.7597997339065428
2009_2012,2011-09-16,transition_to_uptrend,True,2011-09-20,2011-09-29,8763.61,8701.23,8,-0.7118,1,8538.287204736078,0.0381660798822935,0.0030335139165476,0.001289536744256,-0.0583682608003651,-0.0066414712929852,0.02252889039241457,0.014477560094794395,0.01662070524260395,0.014358905693211323,0.2955268218377999,0.6373497729822798,-0.02209311578884553,1.181638464779773,1,30.979999542236328,-0.03096652462875149,-0.19574249288482715,-1.3118599382623615,11509.08984375,0.0066394614905767035,0.047030008419553626,1.0760918427539468,76.73400115966797,0.0007433676994546001,-0.009986092311653927,-0.835839948725429,1216.010009765625,0.0057066970727697175,0.05352488701756397,1.2841221095297681
2009_2012,2011-12-08,transition_to_uptrend,True,2011-12-09,2012-01-04,8521.33,8560.11,17,0.4551,0,8347.255652185011,0.0380154195776818,0.0020735108389495,0.0033803395451987,-0.0609911692974682,0.0277167719098013,-0.0066026968364335525,0.007816357568058985,-0.010377587774387131,0.013305226419706401,0.8382931923726646,0.8975561624036744,-0.05542342578664123,1.3381452072599067,1,30.59000015258789,0.06696895958090754,0.11601606431515599,-0.1555548116663743,11997.7001953125,-0.016289266393697655,-0.0018577389255288734,0.5140904728038251,77.6729965209961,-0.0009903984437801272,0.001160000743438916,0.5991911153290705,1234.3499755859375,-0.02114181011508598,-0.008219624957788163,0.252640861906586
2009_2012,2012-06-14,transition_to_uptrend,True,2012-06-15,2012-07-17,8608.43,8755.0,23,1.7026,0,8280.019669672787,0.0348875957170435,0.0015802030630331,0.0001458292699612,-0.078752020810656,0.0193948469048428,-0.0022066311968185204,-0.00819819165050406,-0.03466423488397985,0.01362948509530409,-1.14317947973405,0.6301242152102831,-0.0018517527354862202,1.6607317466878264,1,21.68000030517578,-0.10671611469868691,-0.001841575020405939,-0.877293471072352,12651.91015625,0.01244602636091563,0.015323875199911408,1.4545231188083358,79.37200164794922,-0.0019490082420331456,0.0012868047079921396,0.23639912041908973,1329.0999755859375,0.010814652782245693,0.010730108560786489,1.1619243562248487
2009_2012,2012-08-10,transition_to_uptrend,True,2012-08-13,2012-09-04,8871.68,8775.51,18,-1.084,1,8582.786818349565,0.0359619337949823,0.0050658448438241,0.0009319380498777,-0.0477134067932525,0.0236458425666421,-0.00970743584517264,0.039313353575102905,0.019659457806835645,0.01070798204462496,-0.4112224715819123,0.8577455674493628,-0.01953199556501784,1.0031965279006456,1,14.739999771118164,-0.03534031225719303,-0.05754479235602006,-1.4353839403985924,13207.9501953125,0.0032479412928640983,0.008535340798441426,1.4005088722447576,78.61000061035156,0.0026785596987946025,0.004985929219663676,0.3934982602208568,1405.8699951171875,0.002188441817939202,0.010697420533058777,1.4558783668337512
2009_2012,2012-10-05,transition_to_uptrend,True,2012-10-09,2012-10-10,8822.39,8596.23,3,-2.5635,1,8939.931947814202,-0.0085718933403557,0.0035630817970131,0.0026078347206341,-0.0172817414676772,0.0081445777786585,0.004386601714403415,-0.0007734191312955829,0.021050401714317157,0.011000140610570346,-0.45016675400814843,0.23989311613157663,-0.1509011534232038,-0.36112111674879793,1,14.329999923706056,-0.015120293068373813,-0.08900188552270194,-0.7598293899512346,13610.150390625,0.002562734112505183,0.012876299427142746,1.117511657145044,78.48400115966797,0.0008799367893261856,0.011261442371382158,1.0984904926035823,1460.9300537109375,-0.00032158936312698394,0.01406290763854745,0.8972319613109498
2009_2012,2012-10-26,transition_to_uptrend,True,2012-10-29,2012-11-15,8958.79,8829.72,15,-1.4407,1,8753.616446768896,0.0204993130136332,0.0014814350374017,0.0011125268298259,-0.0198154013253145,0.0140884839677812,-0.013488451096114629,-0.007733266050125698,-0.0018783006518403589,0.010117379965300821,0.4770588721266684,0.7656010465042187,-0.056144551985663226,1.0552807905463042,1,17.809999465942383,-0.017108242766733284,0.04396248672206915,1.276305137833016,13107.2099609375,0.0002694108465477463,-0.0177089692920408,-1.6203984196641397,80.23500061035156,0.004972609366157732,0.011688631270744265,2.012563517557663,1411.93994140625,-0.0007289817322603254,-0.014827064707940596,-1.5534490282471292
2013_2016,2013-07-02,transition_to_uptrend,True,2013-07-03,2013-07-30,14149.99,13869.82,20,-1.98,1,12635.24207401261,0.115826681577587,0.021519477566722,0.0140047568702357,-0.1465887078651774,0.0552431871489975,0.017775869653492204,0.08708233450827985,0.041746009869705114,0.02622933589280366,-0.19464962873695163,1.0,-0.0955377605423492,2.0443443291590735,1,16.440000534057617,0.00427609598262535,-0.10990789684702951,-0.6109447460907038,14932.41015625,-0.0028413968917774257,0.01165968675099105,-0.4301493329169752,99.65699768066406,0.0027872855192354606,0.02179819225955648,1.3137195675387914,1614.0799560546875,-0.0005449081736377259,0.016403925793107677,-0.12148933217784898
2013_2016,2013-09-06,transition_to_uptrend,True,2013-09-09,2013-10-04,14141.67,14024.31,19,-0.8299,1,13455.140537246596,0.0301497432853212,0.0110308030656651,0.0075918484915269,-0.0633802095874558,0.012385277962396,-0.014505037224413542,0.03524939437395225,0.018040081179432788,0.015120155348782824,0.3280319547364339,0.7191328770235805,-0.11978263468900673,1.1067106474129274,1,15.850000381469728,0.005072918286864958,-0.05710881112266808,0.5458471946456036,14922.5,-0.0010028778803319316,0.005494918021708539,-0.4850140341616699,100.11599731445312,0.003890587404032031,0.018556927328332806,1.8791163288876043,1655.1700439453125,5.443114110303959e-05,0.010377433077129128,-0.08260766127242998
2013_2016,2013-11-05,transition_to_uptrend,True,2013-11-06,2013-12-16,14155.34,15152.91,30,7.0473,0,14292.750180087289,-0.0047142825593959,0.0018844939296347,6.964142504406468e-05,-0.0349375116299193,0.0147711287989408,0.0016758572583026599,-0.011855338093802237,0.014336573637864891,0.012122651913018354,1.1475025532593384,0.4326514249893251,-0.0019933138278922565,-0.273810491412044,1,13.270000457763672,0.026295448148736078,-0.010439924775648257,-0.5712787073767215,15618.2197265625,-0.0013364172963944432,-0.0039622766303216705,0.9125525805177727,98.6269989013672,-0.0006586394086839364,0.010315469437132574,1.0208919824861673,1762.969970703125,-0.0028055878101066467,-0.0050678522058770215,0.7944748123476778
2013_2016,2014-02-27,transition_to_uptrend,True,2014-02-28,2014-03-18,14929.55,14411.27,14,-3.4715,1,14235.320733475008,0.0483157092815003,0.0076621097835796,0.0039738506608311,-0.0952128387795019,0.0287060113183589,-0.003196811955012202,0.032799831845990335,-0.029953360362046322,0.018975160087142735,-0.5114711427430961,0.8768233372185009,-0.041736500158701485,1.5750702326487778,1,14.039999961853027,-0.021602816123754698,-0.050709939278866134,-0.7533087996989194,16272.650390625,0.004583180303429746,0.008641785793927381,1.253942315490188,102.29900360107422,0.001458659549383956,-0.00011722501543054431,0.34758603764133505,1854.2900390625,0.004948082937896281,0.007886817736123763,1.196321602482933
2013_2016,2014-05-15,transition_to_uptrend,True,2014-05-16,2014-05-21,14087.76,14042.17,5,-0.3236,1,14222.088244069551,0.0053523586383095,0.0079381701497505,0.0049207601007961,-0.0085821052643534,0.0217726549901245,-0.007465750258041637,0.009491088177363771,0.02789686102306632,0.012357138256580137,0.9693595973907752,0.5485393150589979,-0.5733744750527532,0.49350719229117257,1,13.170000076293944,0.0821692681783881,-0.019359659193874723,-0.07838463159401836,16446.810546875,-0.010061421151931982,-0.006293295911056984,-0.823562673427506,101.81500244140624,-0.0040789557837372925,-0.0005595178814681301,-1.2801934746931745,1870.8499755859373,-0.009361807033336,-0.0025484926581635925,-0.8186536700981177
2013_2016,2014-05-27,transition_to_uptrend,True,2014-05-28,2014-07-02,14646.93,15369.97,27,4.9365,0,14239.536175915904,0.0278789526870639,0.004529305027785,0.0020042452957893,-0.0141863115593546,-0.0032362287401206,0.0023283653158099327,0.03987634544679497,0.01607285344230891,0.01156054420319933,0.3703030120868979,1.0,-0.14128022547676816,1.697400730849495,1,11.510000228881836,0.0132042761212956,-0.07326890835927002,-1.668317189837144,16675.5,0.004168935631191584,0.009910490471337408,1.4455368706603628,101.8939971923828,-0.0006669229203069005,0.003881745737761566,0.05161866575099524,1911.9100341796875,0.005987805879090757,0.014232859481012827,2.4900665253344116
2013_2016,2014-07-29,transition_to_uptrend,True,2014-07-30,2014-08-05,15616.89,15320.31,6,-1.8991,1,15438.850653130878,0.0116083550126691,0.0041990419276267,0.0019961646677566,-0.0037752052080176,0.0039683232785778,0.005709809757273643,0.017909471388476206,0.03007305814315231,0.005958902163969552,-0.856905528454317,1.0,-0.5287565993809399,0.8636450948370407,1,13.279999732971191,0.05732478417994069,0.08496731873370122,1.3505731396699507,16912.109375,-0.004150160216931709,-0.011770194742558138,-1.42630496794031,101.80999755859376,0.0005994850951660524,0.004043353318986087,0.7838126430019432,1969.949951171875,-0.004527786939807377,-0.006846419224524669,-0.6837464053160129
2013_2016,2014-08-20,transition_to_uptrend,True,2014-08-21,2014-08-27,15530.98,15534.82,6,0.0247,0,15348.154368513087,0.0069256422790142,0.0016764702306304,0.0006688463478743,-0.0027154824309659,0.0074646484208228,0.0003016323353404182,0.015829247481041087,0.008212815067360824,0.010409926822057925,-0.9198254623997124,0.7790194319947699,-0.24630847920322968,1.314020346407466,1,11.779999732971191,-0.035217060100930175,-0.08682169912239768,-1.2165077186627893,16979.130859375,0.003519057859844965,0.01965733811165782,1.2468512636436633,102.91000366210938,0.0029237213719259803,0.0061399463804570065,1.584088295790069,1986.510009765625,0.002477812999687634,0.020439528880020985,1.3947055219240907
2013_2016,2014-09-03,transition_to_uptrend,True,2014-09-04,2014-10-06,15701.61,15890.95,22,1.2059,0,15423.40297428835,0.0197716830452405,0.0049104343462551,0.0030132753136786,-0.0012587836712393,0.0011294483220567,0.003813359297550001,0.012457775048693609,0.0375044488642311,0.009960790263302332,1.303531978581563,1.0,-2.3937991749702037,1.7068637804260458,1,12.359999656677246,0.008979563810387337,0.06276866165546213,-0.3655459405070902,17078.279296875,0.0006280188648262186,-0.0016613328796855065,0.9122061107539272,105.23699951171876,0.008596925486975548,0.01101934109119207,2.061225035966623,2000.719970703125,-0.0007791410646480479,0.0003499720827990771,0.9634664723911148
2013_2016,2014-11-04,transition_to_uptrend,True,2014-11-05,2014-12-09,16785.44,17813.38,25,6.124,0,15142.450992227225,0.113589253931261,0.0130290628251168,0.0056970914236404,-0.0676260612562755,0.0351708777643988,0.027337486590959248,0.09576826420580375,0.0734512694476035,0.02022633333278273,3.156367450682475,1.0,-0.08424402246422014,3.095241489640465,1,14.890000343322754,0.010862240737187001,0.03474635080408528,-0.8471050006743119,17383.83984375,0.001013438092383634,0.02223305903885442,1.6166244973969024,113.64800262451172,0.007151648621501527,0.053828251999016974,2.8757095388935254,2012.0999755859373,-0.0028298416808330007,0.013626823552273182,1.3544736471967305
2013_2016,2014-12-26,transition_to_uptrend,True,2014-12-29,2014-12-30,17914.55,17450.77,3,-2.5889,1,17670.917792987195,0.0083777846882155,0.0019465445755242,0.0004933008546192,-0.0148253027761814,0.0253994798646122,0.0005733663227345254,0.0353810784168862,0.0330730751949444,0.012314241344034374,-1.927185798083901,0.9011457430120267,-0.03327425159988948,-0.029379775526711727,1,14.5,0.009046632948936928,-0.13741817604590167,-0.4797738448627813,18053.7109375,0.0013033680017089377,0.015499955890817096,1.1033076126153532,120.37000274658205,-0.0007388147625132513,0.012039879297796707,0.8955887581536484,2088.77001953125,0.003309574570383944,0.013360973459272563,1.1073135709398954
2013_2016,2015-01-21,transition_to_uptrend,True,2015-01-22,2015-01-29,17306.64,17606.22,7,1.731,0,17188.163341053038,0.0053709710493887,0.0056308594229022,0.0030053523465762,-0.0302500505237939,0.0249043985738398,-0.004941772780571618,0.028847383787862002,0.027393423506758552,0.014718220501589633,-0.02500594576619565,0.4578413314779065,-0.09935032486019381,1.2156507669530419,1,18.850000381469727,-0.05228753343853654,-0.08317116385655887,0.22292088211489863,17554.279296875,0.0022294213139055774,-0.0033724009791750165,-0.6800092757931687,118.64900207519533,0.007960140898026324,0.007249916545905899,-0.2884694340808914,2032.1199951171875,0.004731623968765364,0.004493243149471082,-0.42047540262496846
2013_2016,2015-02-02,transition_to_uptrend,True,2015-02-03,2015-03-31,17654.6,19206.99,41,8.7931,0,17244.107607255544,0.0182051436000298,3.264886844589476e-05,0.0008594821272476,-0.0230193700493789,-0.007767000047069,-0.006583059352293752,0.005124620382961131,0.006146979997524227,0.012987235811637297,-0.3265220281291082,0.7622538006806256,-0.037337343524341586,1.1757411303761474,1,19.43000030517578,-0.07343820021958603,0.251932972428244,0.11951465161599786,17361.0390625,0.011423852249781374,-0.017968525416909076,-0.8098788737319718,117.18399810791016,-0.008998063230135633,-0.0015081837495671824,-1.0786606251738196,2020.8499755859373,0.012962463710669558,-0.017617173170013656,-0.26169522950111074
2013_2016,2015-05-21,transition_to_uptrend,True,2015-05-22,2015-06-17,20208.85,20219.27,20,0.0516,0,19873.081161960978,0.0165947079859598,0.0029884531425448,0.0009494658060344,-0.001338979393837,0.0082687869494605,0.0003123598067777955,0.03232606747150668,0.02798512264870512,0.00980137397244842,0.23746950820873683,1.0,-0.7090966525732678,1.683722684410706,1,12.109999656677246,-0.05978264370513131,-0.049450559321762344,-1.2895927058090872,18285.740234375,1.8585524119707486e-05,0.001835391139379583,1.230763020522598,121.21199798583984,0.004641427880273108,0.017220495641718125,2.563990043621317,2130.820068359375,0.0023378744854138933,0.004582513910524666,1.3870085443942446
2013_2016,2015-07-17,transition_to_uptrend,True,2015-07-21,2015-07-24,20763.31,20544.53,5,-1.0537,1,20360.31544503047,0.0142730832255086,0.0064743160841058,0.0055837094756263,-0.0107970491459404,0.0141555823104007,0.002466043079810021,0.0440392986344893,0.023628135779199422,0.013883029357675377,-1.1812118887682301,0.8079338723026337,-0.5171514364853779,0.931856892111286,1,11.949999809265137,-0.013212209079121462,-0.289958415719726,-1.2559508205540622,18086.44921875,-0.0018653595425007774,0.018357631362768023,1.0543388287547644,124.14900207519533,0.0022523558765399354,0.020123296535452306,1.4807558245302377,2126.639892578125,0.001106182994042637,0.02408710913307055,1.349415992781289
2013_2016,2015-07-31,transition_to_uptrend,True,2015-08-03,2015-08-17,20540.21,20620.26,12,0.3897,0,20387.83533597332,0.009682484439796,0.0027294112944993,0.0008799829335295,-0.001938836371228,-0.0023253064457524,0.0030410112061747263,0.0019815950471151478,0.0030571438360336156,0.011872244076211002,0.643829853846441,0.7675237921746251,-0.45387168643434594,0.9506183308533528,1,12.119999885559082,-0.0008244211696197823,-0.11790392376602243,-0.8010097517909783,17689.859375,-0.00316246790921626,0.0069061032983894766,-0.5232627911398019,124.0709991455078,0.001056936433122102,0.001574152343382984,0.8128766744094041,2103.840087890625,-0.002271519985995063,0.011631854726900315,0.32891850437073805
2013_2016,2015-10-06,transition_to_uptrend,True,2015-10-07,2015-12-08,18168.2,19492.6,43,7.2897,0,17343.264013108615,0.048597288009301,0.0098131593316344,0.0050589696231553,-0.0800896983565523,0.0066464477183681,0.010030794643691054,0.0741404311427809,0.00020398771819918338,0.026060571932185524,-0.404076693313227,0.6823287975190861,-0.06316629637725955,1.3298934413400039,1,19.399999618530277,-0.007164856214812998,-0.276928823194326,-1.550776036527582,16790.189453125,0.0008201843825716981,0.04617443909567487,1.7312260022279227,120.46099853515624,0.0038834599600645614,0.0051819277056275315,0.8519703836012231,1979.9200439453125,-0.0035882361830883447,0.05086279310620734,1.0023574607508643
2013_2016,2016-02-22,transition_to_uptrend,True,2016-02-23,2016-02-24,16230.38,15915.79,3,-1.9383,1,16124.280748607,-0.0008205602547972,0.0058620431372733,0.002735716048307,-0.0512043840092859,0.0217306189901542,0.009010982128735634,0.0055215655737794744,-0.04997364319461761,0.02885259319376422,-1.336410651199492,0.3977310485116125,-0.053427379339450284,0.09885237494070209,1,19.3799991607666,-0.05601565939678543,-0.2370078955974414,-1.5338249189379236,16620.66015625,0.013950101153395345,0.040492475123511174,1.7269805171067647,112.48899841308594,-0.006719660811603245,-0.010389722661067524,-1.362060740912651,1945.5,0.014454197186153817,0.04328659114478017,1.520413345041816
2013_2016,2016-03-08,transition_to_uptrend,True,2016-03-09,2016-04-01,16625.59,16164.16,18,-2.7754,1,15856.423140716248,0.0584449116729923,0.0063627478037768,0.0025326757897194,-0.0330869638850689,0.0194864639828343,-0.007578942359708241,0.043370750145007575,-0.013005556268967822,0.0274046487357667,-0.20078239662270028,0.8876770466471654,-0.07654603180022561,1.2197103255577673,1,18.670000076293945,0.07608067238050409,0.05480221873128355,-0.6687049928615764,16964.099609375,-0.006433755188539947,0.0058712754870600126,1.1394366706744907,113.4520034790039,-0.003084258942866014,0.009090128711678691,0.09294657006688806,1979.260009765625,-0.011240108649505087,0.0004599965582015031,0.9261384261690747
