date,cash,market_value,equity,positions
2026-01-05,10200.0,2965250.0,2975450.0,11
2026-01-06,9000.0,2994900.0,3003900.0,14
2026-01-07,9000.0,3010200.0,3019200.0,14
2026-01-08,9000.0,2999300.0,3008300.0,14
2026-01-09,385400.0,2647800.0,3033200.0,12
2026-01-13,143900.0,2914600.0,3058500.0,11
2026-01-14,34900.0,3063200.0,3098100.0,12
2026-01-15,120100.0,2985200.0,3105300.0,11
2026-01-16,171600.0,2976800.0,3148400.0,11
2026-01-19,171600.0,2952300.0,3123900.0,11
2026-01-20,453600.0,2642500.0,3096100.0,9
2026-01-21,119500.0,2981900.0,3101400.0,9
2026-01-22,123500.0,3034500.0,3158000.0,9
2026-01-23,20700.0,3143600.0,3164300.0,8
2026-01-26,73400.0,2966500.0,3039900.0,10
2026-01-27,29200.0,3005500.0,3034700.0,6
2026-01-28,273100.0,2724100.0,2997200.0,5
2026-01-29,17800.0,2990100.0,3007900.0,5
2026-01-30,764800.0,2230900.0,2995700.0,4
2026-02-02,13200.0,2948900.0,2962100.0,6
2026-02-03,126000.0,2937700.0,3063700.0,6
2026-02-04,180300.0,2959200.0,3139500.0,5
2026-02-05,2800.0,3127400.0,3130200.0,4
2026-02-06,837400.0,2323100.0,3160500.0,3
2026-02-09,63400.0,3090300.0,3153700.0,4
2026-02-10,293700.0,2920900.0,3214600.0,3
2026-02-12,130500.0,3098400.0,3228900.0,4
2026-02-13,130500.0,3118900.0,3249400.0,4
2026-02-16,215800.0,2887000.0,3102800.0,5
2026-02-17,175800.0,2950000.0,3125800.0,5
2026-02-18,175800.0,2968000.0,3143800.0,5
2026-02-19,175800.0,3029800.0,3205600.0,5
2026-02-20,175800.0,2954600.0,3130400.0,5
2026-02-24,97100.0,3036700.0,3133800.0,5
2026-02-25,139200.0,3014600.0,3153800.0,5
2026-02-26,139200.0,3019300.0,3158500.0,5
2026-02-27,166800.0,3088500.0,3255300.0,6
2026-03-02,166800.0,3012400.0,3179200.0,6
2026-03-03,166800.0,2943600.0,3110400.0,6
2026-03-04,2979000.0,0.0,2979000.0,0
2026-03-05,2193850.0,795000.0,2988850.0,1
2026-03-06,87950.0,2905000.0,2992950.0,7
2026-03-09,167750.0,2706200.0,2873950.0,6
2026-03-10,2479350.0,451200.0,2930550.0,1
