Date,Adj Close,Close,High,Low,Open,Volume,close,ret1,ret5,ret20,ret60,dd20,range20,vol10,vol20,ma20,ma60,ma20_slope_5,ma_gap_20_60,prior_surge_10d,prior_crash_10d,phase
2019-02-21,21464.23046875,21464.23046875,21553.349609375,21318.740234375,21422.310546875,68400000,21464.23046875,0.0015276695188692901,0.015351181111673995,0.04227064055952279,,0.0,0.05562637558338479,0.013827518027266448,0.010286116154372384,20899.81171875,,0.0081437300612055,,False,False,normal
2019-02-22,21425.509765625,21425.509765625,21451.23046875,21348.669921875,21376.359375,52400000,21425.509765625,-0.0018039641896956393,0.025113065236237464,0.041355731340486646,,-0.0018039641896956393,0.05562637558338479,0.013598712569757062,0.010301656829635221,20942.3556640625,,0.008983151672139034,,False,False,normal
2019-02-25,21528.23046875,21528.23046875,21590.029296875,21505.0703125,21567.66015625,51800000,21528.23046875,0.004794317813142657,0.011577041652736098,0.036328385794631046,,0.0,0.05877394186281393,0.010828094982488004,0.010169445252581656,20980.08916015625,,0.00930393140765906,,False,False,normal
2019-02-26,21449.390625,21449.390625,21610.880859375,21405.83984375,21556.01953125,56400000,21449.390625,-0.0036621608944795714,0.006888355753121633,0.03876171364230707,,-0.0036621608944795714,0.05877394186281393,0.008446554983976666,0.01008791913606139,21020.10869140625,,0.009812301392186251,,False,False,normal
2019-02-27,21556.509765625,21556.509765625,21578.810546875,21492.650390625,21504.609375,67700000,21556.509765625,0.004994041206007438,0.005833450211944369,0.043159189497155914,,0.0,0.06016473813234091,0.007650426995121676,0.010105992671938836,21064.7021484375,,0.009992954434249857,,False,False,stable
2019-02-28,21385.16015625,21385.16015625,21536.55078125,21364.08984375,21536.55078125,71500000,21385.16015625,-0.007948856806505922,-0.0036838177178128984,0.04030936779925187,,-0.007948856806505922,0.06016473813234091,0.008260844682769415,0.010228180165408125,21106.133203125,,0.009871930290639819,,False,False,normal
2019-03-01,21602.689453125,21602.689453125,21641.580078125,21490.01953125,21490.01953125,62600000,21602.689453125,0.01017197417674831,0.008269566952580298,0.03991622059628086,,0.0,0.06243588855686566,0.007398595013506499,0.010211767449792663,21147.5931640625,,0.009800115292292189,,False,False,stable
2019-03-04,21822.0390625,21822.0390625,21860.390625,21740.919921875,21812.810546875,59100000,21822.0390625,0.010153810239736938,0.013647596079783941,0.049722388622856606,,0.0,0.07322366096115851,0.005873152090039862,0.010365820246343718,21199.2755859375,,0.01044735435145383,,False,False,normal
2019-03-05,21726.279296875,21726.279296875,21798.380859375,21659.0390625,21712.80078125,59200000,21726.279296875,-0.004388213463954349,0.012908929522327695,0.040342801349358304,,-0.004388213463954349,0.07322366096115851,0.0062624645859909855,0.010463610682671548,21241.40107421875,,0.010527651691114803,,False,False,normal
2019-03-06,21596.810546875,21596.810546875,21684.599609375,21550.44921875,21659.029296875,57100000,21596.810546875,-0.005959085227198679,0.0018695411125535522,0.03609408529961233,,-0.010321148953126191,0.07322366096115851,0.006542485688947688,0.0105828830567789,21279.019140625,,0.010174223716873154,,False,False,normal
2019-03-07,21456.009765625,21456.009765625,21472.16015625,21402.119140625,21456.880859375,75200000,21456.009765625,-0.006519517358565374,0.0033130268306311716,0.027879061548335082,,-0.0167733774019313,0.07322366096115851,0.006925101648499224,0.010746615863628337,21308.1166015625,,0.009569891201463454,,False,False,stable
2019-03-08,21025.560546875,21025.560546875,21359.3203125,20993.0703125,21339.169921875,99800000,21025.560546875,-0.020061941780042836,-0.026715604439081275,0.013217558593667356,,-0.0364988126610819,0.07322366096115851,0.009409764052771054,0.011681526670680478,21321.8306640625,,0.00823911726730664,,False,False,normal
2019-03-11,21125.08984375,21125.08984375,21145.939453125,20938.0,21062.75,55600000,21125.08984375,0.004733728580177843,-0.03193785955354056,0.03894719440784433,,-0.03193785955354056,0.045907709036743904,0.009405034069571196,0.01061846640108753,21361.42666015625,,0.007648896942795247,,False,False,normal
2019-03-12,21503.689453125,21503.689453125,21568.48046875,21348.810546875,21361.609375,67800000,21503.689453125,0.017921798779332088,-0.010245189280155165,0.03064954229712291,,-0.0145884446665695,0.044085186199616544,0.011240234681867764,0.009760925232831215,21393.4005859375,,0.0071558138367453505,,False,False,normal
2019-03-13,21290.240234375,21290.240234375,21474.169921875,21198.990234375,21425.76953125,66200000,21290.240234375,-0.00992616728470197,-0.014195166079482013,0.006893513692162845,,-0.024369804609087553,0.044085186199616544,0.011535725902992443,0.009661980137158438,21400.68857421875,,0.005717812122339128,,False,False,normal
2019-03-14,21287.01953125,21287.01953125,21522.75,21287.01953125,21474.580078125,64100000,21287.01953125,-0.0001512760349129394,-0.007876125906958742,0.006968335290180594,,-0.024517394076587595,0.044085186199616544,0.0112884031715701,0.009661746161541402,21408.05400390625,,0.004690109605295811,,False,False,normal
2019-03-15,21450.849609375,21450.849609375,21521.6796875,21374.849609375,21376.73046875,83200000,21450.849609375,0.0076962431440668055,0.020227240151426518,0.02632546135578484,,-0.017009842758593074,0.0378814402521781,0.011055464622809895,0.00938088367786536,21435.56494140625,,0.005334170369125202,,False,False,normal
2019-03-18,21584.5,21584.5,21612.669921875,21500.3203125,21576.359375,55200000,21584.5,0.006230540657307548,0.02174713384170146,0.014221056730505222,,-0.010885282618167347,0.0378814402521781,0.010693141701580604,0.008593676546980707,21450.6974609375,,0.004179065481041189,,False,False,normal
2019-03-19,21566.849609375,21566.849609375,21585.55078125,21425.7890625,21558.4296875,59900000,21566.849609375,-0.000817734514350521,0.00293717765910273,0.012402175968970974,,-0.011694115861222598,0.0378814402521781,0.010628424213420935,0.00860045411792576,21463.907421875,,0.0032957283090302436,,False,False,normal
2019-03-20,21608.919921875,21608.919921875,21614.169921875,21499.16015625,21548.650390625,65300000,21608.919921875,0.001950693460657904,0.014968346246533315,0.00827892440327882,,-0.009766234035903376,0.0378814402521781,0.010485706952281623,0.008513504140807088,21472.77890625,,0.0033685987150009478,,False,False,normal
2019-03-22,21627.33984375,21627.33984375,21713.259765625,21542.029296875,21713.259765625,78900000,21627.33984375,0.0008524221451879921,0.015987222260044343,0.0075991252161344836,,-0.008922136844882633,0.0378814402521781,0.010224050755405839,0.008510330403819447,21480.934375,,0.003404343574640256,,False,False,normal
2019-03-25,20977.109375,20977.109375,21275.4296875,20911.5703125,21267.41015625,77700000,20977.109375,-0.030065207901096014,-0.022084917054658426,-0.02092834175382896,,-0.038719098846815236,0.0402786519532079,0.012688891595771652,0.010906690183368813,21458.51435546875,,0.0010706232434383178,,False,False,normal
2019-03-26,21428.390625,21428.390625,21460.990234375,21174.33984375,21174.33984375,101300000,21428.390625,0.02151303317976816,-0.007232475850726172,-0.004637624253183592,,-0.018039030925229294,0.0402786519532079,0.014401408020105099,0.011963650394345085,21453.52236328125,,0.00013169279688418634,,False,False,normal
2019-03-27,21378.73046875,21378.73046875,21388.58984375,21242.51953125,21353.609375,76000000,21378.73046875,-0.0023174935121847984,-0.008722606409015121,-0.003294273365866296,,-0.020314719100278822,0.0402786519532079,0.013213490686779138,0.011946723697024507,21449.98935546875,,-0.0006484404788320575,,False,False,normal
2019-03-28,21033.759765625,21033.759765625,21191.3203125,20974.189453125,21191.3203125,71100000,21033.759765625,-0.016136164101477224,-0.026616793357994606,-0.02425021516394088,,-0.03612308156067856,0.0402786519532079,0.013836763484441258,0.01239859423133515,21423.85185546875,,-0.0022785616614815485,,False,False,high_vol
2019-03-29,21205.810546875,21205.810546875,21267.25,21149.419921875,21228.509765625,61600000,21205.810546875,0.008179744523429289,-0.019490575351402528,-0.008386638587908002,,-0.028238814615814456,0.0402786519532079,0.014149147325120553,0.012457716818037961,21414.884375,,-0.003074819691124331,,False,False,normal
2019-04-01,21509.029296875,21509.029296875,21682.939453125,21471.119140625,21500.890625,77400000,21509.029296875,0.014298852162700548,0.02535716014852496,-0.004335578514574778,,-0.014343745088555515,0.0402786519532079,0.014706381075547828,0.012673427608567787,21410.2013671875,,-0.0022514600722550737,,False,False,normal
2019-04-02,21505.310546875,21505.310546875,21744.640625,21490.560546875,21744.640625,71000000,21505.310546875,-0.00017289250708030224,0.00358962664164153,-0.014514157669586525,,-0.010170574859165282,0.03571368716644252,0.014561489199413498,0.012440159435058088,21394.36494140625,21023.515559895834,-0.0027574689542007036,0.01763974157670578,False,False,normal
2019-04-03,21713.2109375,21713.2109375,21722.720703125,21489.94921875,21563.640625,68500000,21713.2109375,0.009667397742145534,0.015645478539472624,-0.0006015001094494821,0.10997108147149426,0.0,0.0350907052702536,0.014891540086273112,0.012614079596821046,21393.7115234375,21059.3697265625,-0.0026236764549676383,0.015876153997775644,False,False,normal
2019-04-04,21724.94921875,21724.94921875,21787.599609375,21662.900390625,21724.689453125,57900000,21724.94921875,0.0005406054997478815,0.03286095595018601,0.005933222018912554,0.08413498580354117,0.0,0.03565028099826084,0.014885866880721509,0.012534706200591576,21400.11845703125,21087.469368489583,-0.0011078025836629424,0.01482629722316764,False,False,normal
2019-04-05,21807.5,21807.5,21839.1796875,21731.33984375,21743.140625,58500000,21807.5,0.003799814693180137,0.028373801218066097,0.01638190130478634,0.07936338533794096,0.0,0.03958556015299419,0.01491976799226949,0.012448239957648113,21417.69296875,21114.193717447917,0.0001311514786079826,0.014374181432809552,False,False,normal
2019-04-08,21761.650390625,21761.650390625,21900.55078125,21740.529296875,21900.55078125,54600000,21761.650390625,-0.0021024697638427625,0.011744885845996977,0.03500928510842494,0.06533440485416153,-0.0021024697638427625,0.03958556015299419,0.010401141895940994,0.011466596127172041,21454.4974609375,21136.436881510417,0.0020689246677467743,0.01504797526707602,False,False,normal
2019-04-09,21802.58984375,21802.58984375,21811.880859375,21698.419921875,21750.2890625,54300000,21802.58984375,0.0018812660064899678,0.01382352959874833,0.03207086952108007,0.08127381738585138,-0.00022515906224918059,0.03958556015299419,0.008314502619418603,0.011445706746089246,21488.3724609375,21163.750032552085,0.004394031783075292,0.015338606243511244,False,False,uptrend
2019-04-10,21687.5703125,21687.5703125,21687.5703125,21571.669921875,21579.6796875,58700000,21687.5703125,-0.005275498556561287,-0.001180876705605849,0.008551130715305222,0.0652205653670519,-0.005499469792502598,0.03958556015299419,0.008525769846130593,0.010870048266992019,21497.56650390625,21185.881217447917,0.004854462974083429,0.014711934012055172,False,False,normal
2019-04-11,21711.380859375,21711.380859375,21721.419921875,21627.869140625,21662.650390625,61200000,21711.380859375,0.0010978890918580397,-0.0006245519489310736,0.019780924046128412,0.056243032796075454,-0.004407618508540656,0.03958556015299419,0.005913502746341143,0.010590381996314142,21518.62353515625,21205.1494140625,0.005537589820493016,0.014782924419568744,False,False,stable
2019-04-12,21870.560546875,21870.560546875,21878.779296875,21698.7109375,21782.349609375,61600000,21870.560546875,0.007331624300223494,0.0028916907887195364,0.02741299761426652,0.06984434808795292,0.0,0.042591720141374356,0.005839631820628105,0.010678139959364384,21547.8005859375,21228.946256510415,0.006074772730066513,0.015019790694005941,False,False,stable
2019-04-15,22169.109375,22169.109375,22211.029296875,22102.9296875,22122.970703125,66100000,22169.109375,0.01365071679279195,0.01872371704631992,0.033483977497613227,0.08660016186158814,0.0,0.056823844443534055,0.0057036212379372765,0.010942443869272452,21583.71357421875,21258.393587239585,0.006022798414016206,0.015303131238215473,False,False,uptrend
2019-04-16,22221.66015625,22221.66015625,22261.330078125,22095.3203125,22108.150390625,57300000,22221.66015625,0.002370450718659045,0.019221125357276492,0.02951933824040398,0.07527264836649139,0.0,0.059328993285091336,0.00560010941281771,0.010892354939383835,21615.57158203125,21284.320084635416,0.005919439516649305,0.015563170262363979,False,False,stable
2019-04-17,22277.970703125,22277.970703125,22345.189453125,22185.869140625,22236.41015625,75400000,22277.970703125,0.0025340387027368294,0.027222984507615067,0.03297287766317436,0.07522640061830854,0.0,0.06201337395300688,0.005133235785678077,0.010880396046834006,21651.12763671875,21310.297428385416,0.007143186778121757,0.0159936861265646,False,False,uptrend
2019-04-18,22090.119140625,22090.119140625,22305.630859375,22058.390625,22274.130859375,67300000,22090.119140625,-0.008432166690732323,0.017444228154031016,0.022268545604765544,0.07114461408494988,-0.008432166690732323,0.06201337395300688,0.0062026843697467705,0.011112033716866898,21675.18759765625,21334.750911458334,0.007275747086899598,0.015956909345263393,False,False,stable
2019-04-19,22200.560546875,22200.560546875,22250.369140625,22162.23046875,22238.0703125,0,22200.560546875,0.00499958400164946,0.015088776499016188,0.02650444794719653,0.07802571798044089,-0.0034747400147689955,0.06201337395300688,0.006259467162139175,0.011144622982097554,21703.8486328125,21361.531575520832,0.00724194779196341,0.016024930426053574,False,False,stable
2019-04-22,22217.900390625,22217.900390625,22280.189453125,22099.380859375,22188.619140625,42900000,22217.900390625,0.0007810543212811716,0.0022008559207173928,0.05914976145873285,0.07986872486226071,-0.0026963996541917723,0.05915304497930918,0.0061243947719652235,0.008349483188918453,21765.88818359375,21388.919401041665,0.008440373745165264,0.017624489366850682,False,False,uptrend
2019-04-23,22259.740234375,22259.740234375,22268.369140625,22119.939453125,22241.740234375,52000000,22259.740234375,0.0018831592101140604,0.0017136468588414555,0.03879664245083725,0.07154188537619599,-0.0008183181939207529,0.05915304497930918,0.006124387497977252,0.007109285653738125,21807.4556640625,21413.6890625,0.008877122740106547,0.018388545776172327,False,False,uptrend
2019-04-24,22200.0,22200.0,22362.919921875,22125.48046875,22356.830078125,67900000,22200.0,-0.0026837794936503956,-0.0034999015019829827,0.0384152619562923,0.07511259625163436,-0.0034999015019829827,0.05915304497930918,0.0058254101009680434,0.007121262487893114,21848.519140625,21439.5390625,0.009116915627594757,0.01907597345879286,False,False,uptrend
2019-04-25,22307.580078125,22307.580078125,22334.689453125,22155.23046875,22183.3203125,63300000,22307.580078125,0.004845949465090094,0.009844262772674472,0.06056075217621215,0.07950486451418759,0.0,0.05195602067718941,0.005856159116395713,0.005732872719267794,21912.21015625,21466.92138671875,0.010935202176491243,0.020743019528023376,False,False,uptrend
2019-04-26,22258.73046875,22258.73046875,22270.2890625,22073.099609375,22167.48046875,71900000,22258.73046875,-0.00218982109237853,0.0026202005914299775,0.04965242519485602,0.08280534972714348,-0.00218982109237853,0.03730564734237607,0.005798260409264841,0.00570477390364548,21964.85615234375,21495.291243489584,0.012025863428509753,0.021845012637192518,False,False,uptrend
2019-05-07,21923.720703125,21923.720703125,22190.490234375,21875.109375,22184.400390625,90700000,21923.720703125,-0.015050713071679267,-0.013240661013321109,0.019279875466544194,0.0553701114147227,-0.017207575795118002,0.03730564734237607,0.0063449534387683545,0.0062434931520433555,21985.59072265625,21514.461751302082,0.010093892664031046,0.021898245784636172,False,False,normal
2019-05-08,21602.58984375,21602.58984375,21639.119140625,21514.849609375,21628.0390625,85700000,21602.58984375,-0.01464764415326758,-0.029521925400107896,0.0045235011446573825,0.03916605346884561,-0.0316031695013983,0.03263452389153998,0.007491147112326273,0.007155718813712619,21990.4546875,21528.03173828125,0.008391580671149645,0.021480038437349025,False,False,stable
2019-05-09,21402.130859375,21402.130859375,21559.759765625,21315.0703125,21492.91015625,96900000,21402.130859375,-0.009279395934696066,-0.03594005137950451,-0.014326765351307169,0.024821253047699887,-0.040589307113499506,0.04230649857714419,0.007488688889298997,0.007097285033587067,21974.90068359375,21536.67109375,0.005784444344045125,0.020348065303877227,False,False,stable
2019-05-10,21344.919921875,21344.919921875,21584.08984375,21175.330078125,21431.810546875,98500000,21344.919921875,-0.0026731421219649,-0.04315394824891794,-0.017492758811468723,0.024009783030142007,-0.04315394824891794,0.04510019994328651,0.0073277508791099455,0.007104161081978916,21955.89921875,21545.012272135416,0.001993822722056171,0.01907109364453663,False,False,stable
2019-05-13,21191.279296875,21191.279296875,21277.66015625,21127.9296875,21180.740234375,74500000,21191.279296875,-0.007197994912248151,-0.0479565163598904,-0.028257283188123372,0.015196791696931777,-0.050041321261226956,0.05267736626993624,0.006767742748865241,0.00715014428904074,21925.08818359375,21550.299251302084,-0.0018105271654945687,0.017391356283325,False,False,stable
2019-05-14,21067.23046875,21067.23046875,21077.48046875,20751.44921875,20870.76953125,90200000,21067.23046875,-0.00585376778754898,-0.03906682838980502,-0.03191025999453423,0.015225623796725651,-0.05560215877433061,0.05887577919721654,0.006499174541038725,0.007218203670375573,21890.3671875,21555.565104166668,-0.004331179287264786,0.015532048532033826,False,False,stable
2019-05-15,21188.560546875,21188.560546875,21191.529296875,20968.080078125,21112.849609375,84100000,21188.560546875,0.005759185019833302,-0.01916572502971381,-0.02816313572265905,0.04206872948421814,-0.050163196874380866,0.05887577919721654,0.007065097126789506,0.007367059314630204,21859.66572265625,21569.821614583332,-0.005947533450415432,0.013437482852290072,False,False,stable
2019-05-16,21062.98046875,21062.98046875,21153.19921875,20951.669921875,21153.19921875,82500000,21062.98046875,-0.005926786666191064,-0.01584657120608335,-0.028799438330351257,0.009526817565515655,-0.055792676974203204,0.059089434718013756,0.007026537424754013,0.0073864984369340385,21828.43623046875,21573.134440104168,-0.006665079184378309,0.011834246482512967,False,False,stable
2019-05-17,21250.08984375,21250.08984375,21398.849609375,21199.98046875,21246.859375,75800000,21250.08984375,0.008883328514575739,-0.004442746961435762,-0.021246507470565335,0.0049946545225398875,-0.04740497313789693,0.059089434718013756,0.00774820379096709,0.0077243776473336434,21805.3716796875,21574.894596354166,-0.006855904081302766,0.010682651648842079,False,False,stable
2019-05-20,21301.73046875,21301.73046875,21430.060546875,21282.650390625,21305.970703125,65100000,21301.73046875,0.0024301367843482247,0.005212104957310837,-0.02600893913559421,0.0076642264281197026,-0.04509003692253222,0.059089434718013756,0.00805400327193045,0.007519671059751585,21776.93017578125,21577.594921875,-0.006757464625540943,0.00923806636596769,False,False,normal
2019-05-21,21272.44921875,21272.44921875,21318.80078125,21160.4296875,21211.259765625,70100000,21272.44921875,-0.0013745948970181887,0.009741135661111677,-0.040446377032230196,0.01778981514370037,-0.046402651284890295,0.059089434718013756,0.007146111747584451,0.006648550835369981,21732.09716796875,21583.79189453125,-0.007230121732340167,0.0068711408153947495,False,False,stable
2019-05-22,21283.369140625,21283.369140625,21404.5390625,21266.98046875,21373.51953125,64500000,21283.369140625,0.0005133363705658311,0.004474517914525578,-0.04222416367757742,7.140033774755139e-05,-0.04591313508291961,0.059089434718013756,0.005896616635998033,0.006596458726477899,21685.1826171875,21583.817220052082,-0.007981965858147033,0.004696360986658377,False,False,stable
2019-05-23,21151.140625,21151.140625,21209.560546875,21072.720703125,21180.240234375,63900000,21151.140625,-0.0062127624038905704,0.004185549921617238,-0.05058046323613019,-0.0071122495486137804,-0.051840650087322304,0.059089434718013756,0.005512708306541733,0.0065605377174248625,21628.84111328125,21581.292057291666,-0.00914381200192882,0.0022032534411451365,False,False,normal
2019-05-24,21117.220703125,21117.220703125,21117.220703125,20922.0,20980.7890625,67700000,21117.220703125,-0.0016036923245126289,-0.006252639005386529,-0.04404224491984676,-0.01466391407285006,-0.05336120595919214,0.059089434718013756,0.005490535460813845,0.0064155572485408725,21580.19619140625,21576.054231770835,-0.01032660628715687,0.00019197020877492754,False,False,normal
2019-05-27,21182.580078125,21182.580078125,21232.380859375,21113.759765625,21148.4609375,41600000,21182.580078125,0.0030950746747808733,-0.0055934606251729635,-0.04585381826736323,-0.013121848977304729,-0.05043128820159137,0.059089434718013756,0.005166935656793199,0.006315963947596686,21529.29716796875,21571.36005859375,-0.011371345998431814,-0.0019499415201796877,False,False,downtrend
2019-05-28,21260.140625,21260.140625,21297.69921875,21177.26953125,21187.169921875,98500000,21260.140625,0.0036615250167326696,-0.0005786166709543794,-0.04310757311834623,-0.007718329338904151,-0.046954418608234794,0.059089434718013756,0.004840959787258042,0.0064224666959698615,21481.4091796875,21568.60390625,-0.011535379505423049,-0.004042669008225919,False,False,downtrend
2019-05-29,21003.369140625,21003.369140625,21071.73046875,20884.609375,21055.419921875,70000000,21003.369140625,-0.012077600468599958,-0.01315581185243575,-0.05644140859334135,-0.02438014257079235,-0.058464922368649086,0.06209532045872468,0.006006543949840039,0.006709734917731544,21418.590625,21559.856217447916,-0.012293739780461888,-0.00655225113855773,False,False,downtrend
2019-05-30,20942.529296875,20942.529296875,20942.529296875,20809.2890625,20881.5,58700000,20942.529296875,-0.002896670688528835,-0.00986288786139633,-0.05664282446509006,-0.02363057007009961,-0.06119223943024554,0.06518079845559477,0.005795323457681111,0.006709577516191234,21355.71708984375,21551.408528645832,-0.012627769652891252,-0.009080215733554997,False,False,downtrend
2019-05-31,20601.189453125,20601.189453125,20823.099609375,20581.580078125,20785.2109375,79100000,20601.189453125,-0.016298883430519218,-0.0244365135570912,-0.0764937576834388,-0.04431702176682595,-0.07446700601151057,0.08045851038827112,0.006645672325862271,0.0070820624860343335,21270.39755859375,21535.4865234375,-0.01435569121173541,-0.012309402183937057,False,False,downtrend
