image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1.png,1,"株伍指标
布正格
予想PER
（倍）
<20.3>
10.5
<21.3>
10.2
实敏PER
高值平均
14.3
安值平均
9.9
PBR
0.99
株福（11/25)
十万样
2908P9
最低購人额
29万800月
0食速长特
1301
水帝
增
今品精强色",1301.0,1301.T,極洋,水産・農林業,True
10.png,10,"株伍指标
布正格
予想PER
（倍）
<20.6>
11.2
<21.6>
10.5
实敏PER
高值平均
16.9
安值平均
13.1
PBR
2.13
株福（11/25)
11719
万体
最低購人额
11万7100月
7
给速大特
1382
水产
仅回
茗桔手色",1382.0,1382.T,ホーブ,水産・農林業,True
100.png,100,"株伍指标
有正格
予想PER
（倍）
<20.3>
7.4
<21.3>
7.1
实敏PER
高值平均
8.5
安值平均
6.0
PBR
0.81
株福（11/25)
2
百万排
29459
最低購人额
29万4500m
4
外速大特
1822
建
探
粘型色",1822.0,1822.T,大豊建設,建設業,True
1000.png,1000,"株伍指标
布正校
予想PER
（倍）
<20.6>
68.1
<21.6>
34.0
实敏PER
高值平均
55.8
安值平均
15.8
PBR
4.36
株福（11/25)
十万样
1566P9
最低購人额
15万6600用
0
1连柱特
3808",,,,,False
1001.png,1001,"株伍指标
布正校
予想PER
（倍）
<20.5>
40.8
<21.5>
34.9
实敏PER
高值平均
75.3
安值平均
16.2
PBR
2.86
株福（11/25）
十万样
1586P9
最低購人额
15万8600用
0.1
97速下特
3810
最
韩色",3810.0,3810.T,サイバーステップ,情報・通信業,True
1002.png,1002,"株伍指标
布正格
予想PER
（倍）
<20.9>
22.0
<21.9>
18.3
实敏PER
高值平均
48.4
安值平均
20.8
PBR
2.40
株福（11/25)
2
十万样
13379
最低購人额
13万3700用
9
边单装特
3814
主反
女独置色",,,,,False
1003.png,1003,"株伍指标
布正格
予想PER
（倍）
<20.8>
8'96
<21-8>
70.1
实敏PER
高值平均
285.4
安值平均
180.9
PBR
3.63
株福（11/25)
十万样
484P9
最低購人额
4万8400
医
速！特
3815
復
11精人色",3815.0,3815.T,メディア工房,情報・通信業,True
1004.png,1004,"株伍指标
有正格
予想PER
（倍）
<20.7>
13.9
<21.7>
13.6
实敏PER
高值平均
18.8
安值平均
10.9
PBR
1.05
株福（11/25)
10
11989
最低購人额
11万9800月
速C特
3816
精S色",3816.0,3816.T,大和コンピューター,情報・通信業,True
1005.png,1005,"株伍指标
予想PER
（倍）
<20.3>
37.8
<21.3>
10.0
PER
高值平均
20.6
安值平均
12.8
PBR
1.63
株福（11/25)
3
十万样
2604F
最低購人额
26万400F
5
3817",3817.0,3817.T,ＳＲＡホールディングス,情報・通信業,True
1006.png,1006,"2698有正校
株伍指标
予想PER
（倍）
<20.3>
18.1
<21.3>
16.7
实敏PER
高值平均
13.4
安值平均
8'8
PBR
2.79
株福（11/25)
2
十万样
2695P9
最低購人额
26万9500内
9
管单強特
3822
增
理独办色",2698.0,2698.T,キャンドゥ,小売業,True
1007.png,1007,"株伍指标
布正校
予想PER
（倍）
<20.8>
240.0
<21-8>
200.0
实敏PER
高值平均
安值平均
PBR
3.88
株福（11/25)
百万样
240P9
最低購人额
92
2万4000m
速长特
3823
充浮
4
粘注色",3823.0,3823.T,ＴＨＥ ＷＨＹ ＨＯＷ ＤＯ ＣＯＭＰＡＮＹ,情報・通信業,True
1008.png,1008,"株伍指标
布正格
予想PER
（倍）
<20.5>
<21.5>
PER
高值平均
29.5
安值平均
19.6
PBR
1.89
株福（11/25)
903P9
最低購人额
9万300F
.5
8運速老特
3824
今用精派色",,,,,False
1009.png,1009,"株伍指标
布正校
予想PER
（倍）
<20.3>
<21.3>
PER
高值平均
39.3
安值平均
4.2
PBR
2.50
株福（11/25)
201P
最低購人额
2万100月
9.8
建力特
3825
速
桔小色",3825.0,3825.T,リミックスポイント,小売業,True
