date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,826669.0,2168100.0,2994769.0,6
2026-01-07,1375477.0,1632000.0,3007477.0,4
2026-01-08,1375477.0,1618600.0,2994077.0,4
2026-01-09,1699704.0,1292600.0,2992304.0,3
2026-01-12,1699704.0,1292600.0,2992304.0,3
2026-01-13,1699704.0,1314600.0,3014304.0,3
2026-01-14,1150081.5,1875600.0,3025681.5,4
2026-01-15,1150081.5,1888000.0,3038081.5,4
2026-01-16,693839.0,2350500.0,3044339.0,5
2026-01-19,1137839.0,1881300.0,3019139.0,4
2026-01-20,1137839.0,1861500.0,2999339.0,4
2026-01-21,2087871.5,897800.0,2985671.5,2
2026-01-22,1875394.5,1129300.0,3004694.5,2
2026-01-23,1557252.0,1453800.0,3011052.0,2
2026-01-26,2699752.0,237200.0,2936952.0,1
2026-01-27,1080832.0,1832800.0,2913632.0,1
2026-01-28,2886140.0,0.0,2886140.0,0
2026-01-29,2886140.0,0.0,2886140.0,0
2026-01-30,2886140.0,0.0,2886140.0,0
2026-02-02,1749420.0,1127400.0,2876820.0,4
2026-02-03,2171420.0,719200.0,2890620.0,3
2026-02-04,2263998.5,637950.0,2901948.5,3
2026-02-05,-12401.5,2878500.0,2866098.5,4
2026-02-06,316623.49999999994,2600350.0,2916973.5,3
2026-02-09,2660223.5,317900.0,2978123.5,2
2026-02-10,2813358.5,168500.0,2981858.5,1
2026-02-11,2813358.5,168500.0,2981858.5,1
2026-02-12,2315805.5,670200.0,2986005.5,2
2026-02-13,2315805.5,653500.0,2969305.5,2
2026-02-16,2487493.0,506100.0,2993593.0,1
2026-02-17,3006245.5,0.0,3006245.5,0
2026-02-18,3006245.5,0.0,3006245.5,0
2026-02-19,3006245.5,0.0,3006245.5,0
2026-02-20,3006245.5,0.0,3006245.5,0
2026-02-23,3006245.5,0.0,3006245.5,0
2026-02-24,3006245.5,0.0,3006245.5,0
2026-02-25,3006245.5,0.0,3006245.5,0
2026-02-26,3006245.5,0.0,3006245.5,0
2026-02-27,239761.5,2813200.0,3052961.5,2
2026-03-02,239761.5,2730200.0,2969961.5,2
2026-03-03,2929008.5,0.0,2929008.5,0
2026-03-04,2929008.5,0.0,2929008.5,0
2026-03-05,274008.5,2643000.0,2917008.5,2
2026-03-06,2910008.5,0.0,2910008.5,0
2026-03-09,2910008.5,0.0,2910008.5,0
2026-03-10,2987808.5,0.0,2987808.5,0
