date,cash,market_value,equity,positions
2024-07-01,3000000.0,0.0,3000000.0,0
2024-07-02,3000000.0,0.0,3000000.0,0
2024-07-03,3000000.0,0.0,3000000.0,0
2024-07-04,3000000.0,0.0,3000000.0,0
2024-07-05,3000000.0,0.0,3000000.0,0
2024-07-08,3000000.0,0.0,3000000.0,0
2024-07-09,3000000.0,0.0,3000000.0,0
2024-07-10,3000000.0,0.0,3000000.0,0
2024-07-11,3000000.0,0.0,3000000.0,0
2024-07-12,3000000.0,0.0,3000000.0,0
2024-07-16,3000000.0,0.0,3000000.0,0
2024-07-17,3000000.0,0.0,3000000.0,0
2024-07-18,3000000.0,0.0,3000000.0,0
2024-07-19,3000000.0,0.0,3000000.0,0
2024-07-22,3000000.0,0.0,3000000.0,0
2024-07-23,3000000.0,0.0,3000000.0,0
2024-07-24,3000000.0,0.0,3000000.0,0
2024-07-25,3000000.0,0.0,3000000.0,0
2024-07-26,3000000.0,0.0,3000000.0,0
2024-07-29,3000000.0,0.0,3000000.0,0
2024-07-30,3000000.0,0.0,3000000.0,0
2024-07-31,3000000.0,0.0,3000000.0,0
2024-08-01,3000000.0,0.0,3000000.0,0
2024-08-02,3000000.0,0.0,3000000.0,0
2024-08-05,3000000.0,0.0,3000000.0,0
2024-08-06,3000000.0,0.0,3000000.0,0
2024-08-07,3000000.0,0.0,3000000.0,0
2024-08-08,3000000.0,0.0,3000000.0,0
2024-08-09,3000000.0,0.0,3000000.0,0
2024-08-13,3000000.0,0.0,3000000.0,0
2024-08-14,3000000.0,0.0,3000000.0,0
2024-08-15,3000000.0,0.0,3000000.0,0
2024-08-16,3000000.0,0.0,3000000.0,0
2024-08-19,3000000.0,0.0,3000000.0,0
2024-08-20,3000000.0,0.0,3000000.0,0
2024-08-21,3000000.0,0.0,3000000.0,0
2024-08-22,3000000.0,0.0,3000000.0,0
2024-08-23,3000000.0,0.0,3000000.0,0
2024-08-26,3000000.0,0.0,3000000.0,0
2024-08-27,3000000.0,0.0,3000000.0,0
2024-08-28,3000000.0,0.0,3000000.0,0
2024-08-29,3000000.0,0.0,3000000.0,0
2024-08-30,3000000.0,0.0,3000000.0,0
2024-09-02,3000000.0,0.0,3000000.0,0
2024-09-03,3000000.0,0.0,3000000.0,0
2024-09-04,3000000.0,0.0,3000000.0,0
2024-09-05,3000000.0,0.0,3000000.0,0
2024-09-06,3000000.0,0.0,3000000.0,0
2024-09-09,3000000.0,0.0,3000000.0,0
2024-09-10,3000000.0,0.0,3000000.0,0
2024-09-11,3000000.0,0.0,3000000.0,0
2024-09-12,3000000.0,0.0,3000000.0,0
2024-09-13,3000000.0,0.0,3000000.0,0
2024-09-17,3000000.0,0.0,3000000.0,0
2024-09-18,3000000.0,0.0,3000000.0,0
2024-09-19,3000000.0,0.0,3000000.0,0
2024-09-20,3000000.0,0.0,3000000.0,0
2024-09-24,3000000.0,0.0,3000000.0,0
2024-09-25,3000000.0,0.0,3000000.0,0
2024-09-26,3000000.0,0.0,3000000.0,0
2024-09-27,3000000.0,0.0,3000000.0,0
2024-09-30,3000000.0,0.0,3000000.0,0
