image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
2963.png,2963,"株指標
修正後
予想PER
(倍)
<23.3>
<24.3>
实續PER
高值平均
安值平均
PBR
3.46
株佃(11/28)
2
百万株
532月
信用残
最低購人
5万3200月
2
写，
单千特
7774
精
48
赤
独十色",7774,7774.T,ジャパン・ティッシュエンジニアリング,精密機器,True
2964.png,2964,"株指標
修正後
予想PER
(倍)
<23.3>
14.5
<24.3>
13.6
实續PER
高值平均
26.7
安值平均
18.0
PBR
2.03
443
株佃(11/28)
D
十万株
463月
信用残
最低購人
4万6300月
7
单防特
7775
精
增
関独止色",7775,7775.T,大研医器,精密機器,True
2965.png,2965,"株指標
予想PER
(倍)
<22.12>
<23.12>
实續PER
高值平均
安值平均
PBR
2.85
株佃(11/28)
1
百万株
136月
信用残
最低購人
1万3600月
一
医連卜特
7776
精
每赤
療結培色",7776,7776.T,セルシード,精密機器,True
2966.png,2966,"株指標
修正後
予想PER
(倍)
<23.4>
<24.4>
177.6
实續PER
高值平均
安值平均
PBR
15.32
株佃(11/28)
3
百万株
302月
信用残
最低購人
3万200月
3
連技特
7777
精
結術色
赤",7777,7777.T,スリー・ディー・マトリックス,精密機器,True
2967.png,2967,"株指標
修正後
予想PER
(倍)
<23.3>
690.0
<24.3>
实續PER
高值平均
安值平均
PBR
1.69
株佃(11/28)
28910
百万株
345月
信用残
最低購人
3万4500月
一
連>特
7779
精
赤
結千色",7779,7779.T,ＣＹＢＥＲＤＹＮＥ,精密機器,True
2968.png,2968,"株指標
修正後
予想PER
(倍)
<23.3>
28.2
<24.3>
25.9
实續PER
高值平均
51.2
安值平均
27.4
PBR
3.15
株佃(11/28)
10
2896月
十万株
信用残
最低購人
28万9600月
見一
26連製特
7780
最
結販色",7780,7780.T,メニコン,精密機器,True
2969.png,2969,"株指標
修正後
予想PER
(倍)
<23.6>
8.6
<24.6>
7.8
实續PER
高值平均
15.5
安值平均
9.0
PBR
1.38
株佃(11/28)
3
十万株
682月
信用残
最低購人
6万8200月
减
遣連特
7781
速独
8結
色",7781,7781.T,平山ホールディングス,精密機器,True
2970.png,2970,"株指標
修正後
予想PER
(倍)
<22.12>
25.0
<23.12>
16.7
实續PER
高值平均
55.8
安值平均
28.4
PBR
1.45
株佃(11/28)
十万株
555月
信用残
最低購人
5万5500月
連卜特
7782
精
統
結了色",7782,7782.T,シンシア,精密機器,True
2971.png,2971,"株指標
予想PER
(倍)
<23.3>
6.5
<24.3>
6.2
实續PER
高值平均
12.0
安值平均
6.0
PBR
0.85
株佃(11/28)
2
十万株
790月
信用残
最低購人
7万9000月
8
单特
7791
单增
12独之色",7791,7791.T,ドリームベッド,その他製品,True
2972.png,2972,"株指標
予想PER
(倍)
<23.9>
12.3
<24.9>
10.7
实續PER
高值平均
27.9
安值平均
13.3
PBR
3.04
株佃(11/28)
5
十万株
931月
信用残
最低購人
9万3100月
5
丨单約特
7792
統
類独又色",7792,7792.T,コラントッテ,その他製品,True
2973.png,2973,"株指標
予想PER
(倍)
<23.4>
10.5
<24.4>
8.8
实續PER
高值平均
21.0
安值平均
12.5
PBR
2.09
900
株佃(11/28)
1
1181月
十万株
信用残
最低購人
11万8100月
3
100单開特
7793
独
色",7793,7793.T,イメージ・マジック,その他製品,True
2974.png,2974,"株指標
7550
予想PER
(倍)
<23.3>
70.1
<24.3>
43.8
实續PER
高值平均
安值平均
PBR
15.71
株佃(11/28)
2
00
十万株
2万6860月
信用残
最低購人
268万6000月
4
由一
及单宝特
7794
独石色",7794,7794.T,イーディーピー,その他製品,True
2975.png,2975,"株指標
131
予想PER
(倍)
<23.3>
6.3
<24.3>
5.5
实續PER
高值平均
———
安值平均
PBR
株佃(11/28)
1123
十万株
129月
信用残
最低購人
1万2900用
3
連出特
7795
事費
結版色",7795,7795.T,ＫＹＯＲＩＴＳＵ,その他製品,True
2976.png,2976,"株指標
予想PER
(倍)
<23.9>
20.8
<24.9>
13.4
实續PER
高值平均
19.1
安值平均
9.5
PBR
0.84
株佃(11/28)
十万株
643月
信用残
最低購人
6万4300月
单0特
7800
N
独0色",7800,7800.T,アミファ,その他製品,True
2977.png,2977,"株指標
修正後
予想PER
(倍)
<23.6>
22.7
<24.6>
17.8
实續PER
高值平均
27.3
安值平均
13.0
PBR
2.65
株佃(11/28)
2
百万株
750月
信用残
最低購人
7万5000月
3
斤一
海連多特
7803
曹
外結数色",7803,7803.T,ブシロード,その他製品,True
2978.png,2978,"株指標
予想PER
(倍)
<22.10>
10.4
<23.10>
8.0
实續PER
高值平均
22.4
安值平均
12.0
PBR
0.89
株佃(11/28)
1
1085月
十万株
最低購人
信用残
10万8500月
制单夕特
7804
統
作独儿色",7804,7804.T,ビーアンドピー,その他製品,True
2979.png,2979,"株指標
予想PER
(倍)
<23.8>
9.4
<24.8>
8.5
实續PER
高值平均
10.8
安值平均
6.1
PBR
0.78
株佃(11/28)
3
十万株
535月
信用残
最低購人
5万3500月
6
单業特
7805
独者色",7805,7805.T,プリントネット,その他製品,True
2980.png,2980,"株指標
予想PER
(倍)
<23.9>
33.8
<24.9>
20.5
实續PER
高值平均
33.3
安值平均
14.1
PBR
1.16
株佃(11/28)
8
十万株
1201月
信用残
最低購人
12万100用
|連下特
7806
结
結色",7806,7806.T,ＭＴＧ,その他製品,True
2981.png,2981,"株指標
修正後
予想PER
(倍)
<23.2>
10.7
<24.2>
9.8
实續PER
高值平均
15.8
安值平均
9.6
PBR
1.47
株佃(11/28)
2
十万株
695月
信用残
最低購人
6万9500月
護連位特
7807
N
サ結",7807,7807.T,幸和製作所,その他製品,True
2982.png,2982,"株指標
予想PER
(倍)
<23.5>
2.4
<24.5>
2.4
实續PER
高值平均
4.3
安值平均
2.0
PBR
0.70
株佃(11/28)
2
2792F
十万株
最低購人
信用残
27万9200用
9
動連屯特
7808
產結色",7808,7808.T,シー・エス・ランバー,その他製品,True
