image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
681.png,681,"株指標
予想PER
(倍)
<22.12>
7.6
7.0
<23.12>
实續PER
高值平均
9.2
安值平均
6.1
PBR
1.14
株佃(11/28)
3
十万株
381月
信用残
最低購人
3万8100月
2連出特
3241
不
連
56結八色",3241,3241.T,ウィル,不動産業,True
682.png,682,"株指標
修正後
予想PER
(倍)
7.2
<23.6>
<24.6>
6.8
实續PER
高值平均
7.9
安值平均
5.5
PBR
0.79
株佃(11/28)
2
百万株
309月
信用残
最低購人
3万900月
6
連开特
3242
一
不
微
結凳色",3242,3242.T,アーバネットコーポレーション,不動産業,True
683.png,683,"株指標
修正後
予想PER
(倍)
<22.11>
10.8
<23.11>
7.1
实續PER
高值平均
8.8
安值平均
4.2
PBR
1.16
株佃(11/28)
2
百万株
2378月
信用残
最低購人
23万7800用
連特
3244
不
快
9341結再色",9341,9341.T,ＧＥＮＯＶＡ,サービス業,True
684.png,684,"株指標
修正後
予想PER
(倍)
6.7
<23.9>
5.3
<24.9>
实續PER
高值平均
8.9
安值平均
5.6
PBR
1.30
株佃(11/28)
2
百万株
630月
信用残
最低購人
6万3000月
3
又一
毛連壳特
3245
不
增
色",3245,3245.T,ディア・ライフ,不動産業,True
685.png,685,"株指標
修正後
予想PER
(倍)
<23.1>
7.5
8.1
<24.1>
实續PER
高值平均
14.4
安值平均
9.0
PBR
0.89
株佃(11/28)
2
720月
十万株
信用残
最低購人
7万2000月
0
產連儿特
3246
不
30
連
運結|色",3246,3246.T,コーセーアールイー,不動産業,True
686.png,686,"株指標
予想PER
(倍)
<22.10>
6.4
<23.10>
8.8
实續PER
高值平均
7.9
安值平均
5.0
PBR
0.60
株佃(11/28)
2
720月
十万株
信用残
最低購人
7万2000月
連社特
3248
不
結企色",3248,3248.T,アールエイジ,不動産業,True
687.png,687,"株指標
修正後
予想PER
(倍)
<22.12>
11.1
<23.12>
9.7
实續PER
高值平均
11.7
安值平均
8.4
PBR
1.30
株佃(11/28)
8
十万株
2059月
信用残
最低購人
20万5900月
7連投特
3252
不
增
7結資色",3252,3252.T,地主,不動産業,True
688.png,688,"株指標
修正後
(倍)
予想PER
<23.9>
<24.9>
实續PER
高值平均
7.2
安值平均
3.9
PBR
0.69
株佃(11/28)
3
百万株
1612月
信用残
最低購人
16万1200用
連用特
3254
不
曾增
結色",,,,,False
689.png,689,"株指標
予想PER
(倍)
<23.2>
55.9
<24.2>
25.4
实續PER
高值平均
安值平均
PBR
1.40
株佃(11/28)
8
万株
839月
信用残
最低購人
8万3900月
5
1連貨特
3260
不
洁貨色",3900,3900.T,クラウドワークス,情報・通信業,True
690.png,690,"株指標
修正後
予想PER
(倍)
<22.12>
8.2
<23.12>
38.7
实續PER
高值平均
14.9
安值平均
8.6
PBR
0.72
株佃(11/28)
2
387月
十万株
最低購人
信用残
3万8700月
連開特
3261
不
17
色",3261,3261.T,グランディーズ,不動産業,True
691.png,691,"株指標
予想PER
(倍)
<23.9>
24.9
<24.9>
22.8
实續PER
高值平均
20.8
安值平均
6.5
PBR
1.01
株佃(11/28)
3
百万株
194F
信用残
最低購人
1万9400用
>連壳特
3264
不
17結買色",,,,,False
692.png,692,"株指標
予想PER
(倍)
<22.11>
18.2
<23.11>
13.4
实續PER
高值平均
110.3
安值平均
47.3
PBR
1.30
株佃(11/28)
3
82月
百万株
信用残
最低購人
8200月
資連开特
3266
不
重
等結",3266,3266.T,ファンドクリエーショングループ,不動産業,True
693.png,693,"株指標
修正後
予想PER
(倍)
<22.11>
63.7
<23.11>
16.9
实續PER
高值平均
52.9
安值平均
26.7
PBR
2.52
株佃(11/28)
5
十万株
1115月
信用残
最低購人
11万1500月
連
3267
建
特",3267,3267.T,フィル・カンパニー,建設業,True
694.png,694,"株指標
予想PER
(倍)
<23.6>
7.9
<24.6>
6.3
实續PER
高值平均
安值平均
PBR
1.81
株佃(11/28)
10
十万株
235月
信用残
最低購人
2万3500月
23612
連过特
3271
不
結業色",3271,3271.T,ＴＨＥグローバル社,不動産業,True
695.png,695,"株指標
修正後
予想PER
(倍)
<23.3>
16.7
<24.3>
14.0
实續PER
高值平均
27.0
安值平均
19.7
PBR
1.29
株佃(11/28)
1
十万株
1123月
信用残
最低購人
11万2300月
連特
3275
不
6独
結直色",2300,2300.T,きょくとう,サービス業,True
696.png,696,"株指標
修正後
予想PER
(倍)
<22.12>
11.4
<23.12>
10.7
实續PER
高值平均
20.9
安值平均
12.2
PBR
2.48
株佃(11/28)
2
百万株
1047月
一信用残
最低購人
10万4700用
業連管特
3276
不
4結理色",3276,3276.T,ＪＰＭＣ,不動産業,True
697.png,697,"株指標
予想PER
(倍)
<22.12>
6.4
<23.12>
5.9
实續PER
高值平均
13.8
安值平均
9.3
PBR
0.65
6
株佃(11/28)
十万株
869月
信用残
最低購人
8万6900月
連整特
3277
不
統
結L色",3277,3277.T,サンセイランディック,不動産業,True
698.png,698,"株指標
修正後
予想PER
(倍)
5.2
<23.2>
<24.2>
5.0
实續PER
高值平均
10.9
安值平均
7.3
PBR
0.51
株佃(11/28)
3
605月
十万株
信用残
最低購人
6万500月
不連特
3280
不
動結九色",3280,3280.T,エストラスト,不動産業,True
699.png,699,"株指標
修正後
予想PER
(倍)
<23.3>
6.6
<24.3>
5.8
实續PER
高值平均
59.2
安值平均
42.4
PBR
0.88
株佃(11/28)
3
百万株
785月
信用残
最低購人
7万8500月
7
動連強特
3284
不
30
增
産結色",3284,3284.T,フージャースホールディングス,不動産業,True
700.png,700,"株指標
予想PER
(倍)
<23.6>
8.3
<24.6>
7.8
实續PER
高值平均
28.8
安值平均
14.6
1
PBR
2.39
株佃(11/28)
2
310月
十万株
信用残
最低購人
3万1000月
3
他小連口特
3286
不
八
8口結贩色",3286,3286.T,トラストホールディングス,不動産業,True
