image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
2823.png,2823,"株指標
修正後
予想PER
(倍)
<23.3>
13.1
<24.3>
12.5
实續PER
高值平均
17.7
安值平均
9.4
PBR
2.69
株佃(11/28)
5
1580月
十万株
信用残
最低購人
15万8000用
0
|連|特
7508
小
結
色",7508,7508.T,Ｇ‐７ホールディングス,小売業,True
2824.png,2824,"株指標
修正後
予想PER
(倍)
<23.3>
4.9
<24.3>
4.6
实續PER
高值平均
8.0
安值平均
5.7
PBR
0.38
3
株佃(11/28)
万株
3360月
信用残
最低購人
33万6000月
設連特
7509
小
区横
不結色",7509,7509.T,アイエーグループ,小売業,True
2825.png,2825,"株指標
予想PER
(倍)
<23.3>
9.6
白印
<24.3>
9.1
实續PER
高值平均
14.8
安值平均
10.6
PBR
0.70
株佃(11/28)
2
1540月
十万株
信用残
最低購人额
15万4000月
一
連F特
7510
卸
2
結A色",7510,7510.T,たけびし,卸売業,True
2826.png,2826,"株指標
予想PER
(倍)
<23.2>
37.8
<24.2>
33.3
实續PER
高值平均
34.9
安值平均
22.2
PBR
2.65
2
株佃(11/28)
百万株
1221月
信用残
最低購人
12万2100月
单三特
7512
小
好
独色",7512,7512.T,イオン北海道,小売業,True
2827.png,2827,"株指標
予想PER
(倍)
<23.8>
8.3
<24.8>
8.2
实續PER
高值平均
9.6
安值平均
5.6
PBR
0.78
株佃(11/28)
3
百万株
626月
信用残
最低購人
6万2600月
一
通单特
7513
小
小
信独傘色",7513,7513.T,コジマ,小売業,True
2828.png,2828,"株指標
予想PER
(倍)
<23.8>
7.8
7.3
<24.8>
实續PER
高值平均
12.7
安值平均
7.1
PBR
0.71
株佃(11/28)
2
938月
十万株
信用残
最低購人
9万3800月
卜連>特
7514
小
增
下結",7514,7514.T,ヒマラヤ,小売業,True
2829.png,2829,"株指標
修正後
予想PER
(倍)
<23.2>
52.9
<24.2>
15.6
实續PER
高值平均
11.0
安值平均
8.1
PBR
0.97
株佃(11/16)
2
千株
2850F
信用残
最低購人
28万5000月
連社特
7515
小
秸工色",7515,7515.T,マルヨシセンター,小売業,True
2830.png,2830,"株指標
予想PER
(倍)
<23.2>
8.0
<24.2>
7.6
实續PER
高值平均
8.5
安值平均
5.1
PBR
0.70
株佃(11/28)
2
百万株
3385月
信用残
最低購人
33万8500用
3
|連圈特
7516
小
匕結色",7516,7516.T,コーナン商事,小売業,True
2831.png,2831,"株指標
予想PER
(倍)
<23.3>
19.3
<24.3>
18.3
实續PER
高值平均
31.4
安值平均
15.8
PBR
3.90
株佃(11/28)
3
百万株
3500F
信用残
最低購人
35万月
8
域連特
7518
情
L色",,,,,False
2832.png,2832,"株指標
予想PER
(倍)
<23.2>
8.0
<24.2>
7.7
实續PER
高值平均
10.4
安值平均
6.4
PBR
1.06
株佃(11/28)
3
1877月
十万株
信用残
最低購人
18万7700用
8
類連|特
7520
小
5結八色",7520,7520.T,エコス,小売業,True
2833.png,2833,"株指標
予想PER
(倍)
7.2
<23.3>
<24.3>
12.5
实續PER
高值平均
20.0
安值平均
11.9
PBR
0.36
株佃(11/28)
1
1469月
十万株
最低購人
信用残
14万6900月
X1
融連开特
7521
卸
巩結凳色",7521,7521.T,ムサシ,卸売業,True
2834.png,2834,"株指標
予想PER
(倍)
<23.3>
14.4
<24.3>
28.8
实續PER
高值平均
安值平均
PBR
5.57
株佃(11/28)
百万株
1062月
信用残
最低購人
10万6200月
.9
外8速空特
7522
小
結揚色",7522,7522.T,ワタミ,小売業,True
