image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
161.png,161,"株指標
予想PER
(倍)
<23.3>
15.9
<24.3>
17.4
实續PER
高值平均
92.8
安值平均
40.9
PBR
1.15
株佃(11/28)
2
百万株
1859月
信用残
最低購人
18万5900月
8
曾
造連特
1963
【建
增
10結亏色",1963,1963.T,日揮ホールディングス,建設業,True
162.png,162,"株指標
修正後
予想PER
(倍)
<23.3>
11.1
<24.3>
8.7
实續PER
高值平均
26.8
安值平均
15.7
PBR
0.56
2
株佃(11/28)
十万株
1613月
信用残
最低購人
16万1300月
前一
10連備特
1964
建
三統
結強色",1964,1964.T,中外炉工業,建設業,True
163.png,163,"株指標
予想PER
(倍)
<23.3>
11.4
<24.3>
9.9
实續PER
高值平均
10.9
安值平均
8.6
PBR
0.44
株佃(11/28)
万株
862月
信用残
最低購人
8万6200月
動電連當特
1965
建",1965,1965.T,テクノ菱和,建設業,True
164.png,164,"株指標
1658
予想PER
(倍)
7.3
<23.3>
<24.3>
6.8
实續PER
高值平均
6.6
安值平均
3.4
PBR
0.75
株佃(11/28)
5
十万株
1561月
信用残
最低購人
15万6100月
事一
連油特
1966
【建
好
結
色",1966,1966.T,高田工業所,建設業,True
165.png,165,"株指標
予想PER
(倍)
<23.3>
8.5
<24.3>
7.9
实續PER
高值平均
8.9
安值平均
5.5
PBR
0.53
株佃(11/28)
十万株
709月
信用残
最低購人
7万900月
L一
11连管特
1967
【建
6停
結の色",1967,1967.T,ヤマト,建設業,True
166.png,166,"株指標
680
修正後
予想PER
(倍)
<23.3>
8.1
<24.3>
7.9
实續PER
高值平均
8.3
安值平均
6.1
PBR
0.73
7
株佃(11/28)
万株
3185月
信用残
最低購人
31万8500月
連の特
【建
1968
結原色",1968,1968.T,太平電業,建設業,True
167.png,167,"株指標
予想PER
(倍)
<23.3>
11.2
<24.3>
11.0
实續PER
高值平均
12.4
安值平均
8.9
PBR
0.90
株佃(11/28)
3
十万株
1824F
信用残
最低購人
18万2400用
F一
2連特
1969
【建
同負
結志色",1969,1969.T,高砂熱学工業,建設業,True
168.png,168,"株指標
修正後
予想PER
(倍)
<23.3>
16.3
<24.3>
14.5
实續PER
高值平均
8.1
安值平均
6.7
PBR
0.51
株佃(11/28)
7
十万株
554F
信用残
最低購人
5万5400月
单株特
1971
【金
停
3独主色",,,,,False
169.png,169,"株指標
修正後
予想PER
(倍)
<23.3>
6.0
<24.3>
5.7
实續PER
高值平均
7.8
安值平均
5.1
PBR
0.56
株佃(11/28)
1
3110月
十万株
信用残
最低購人
31万1000月
单屋特
1972
建
独根色",1972,1972.T,三晃金属工業,建設業,True
170.png,170,"株指標
修正後
予想PER
(倍)
<23.3>
19.2
<24.3>
17.6
15
实續PER
高值平均
22.7
安值平均
13.4
PBR
1.85
株佃(11/28)
9
十万株
1679月
FFT
信用残
最低購人
16万7900用
6
連特
1973
情
サ丨D色",1679,1679.T,Ｓｉｍｐｌｅ－Ｘ ＮＹ ダウ・ジョーンズ・インデックス上場投信,-,True
171.png,171,"株指標
2069修正後
予想PER
(倍)
<23.3>
13.4
<24.3>
11.7
实續PER
高值平均
11.3
安值平均
8.4
PBR
0.78
株佃(11/28)
4
万株
2087月
信用残
最低購人
20万8700月
連特
1975
建
結八色",1975,1975.T,朝日工業社,建設業,True
172.png,172,"株指標
予想PER
(倍)
<23.3>
9.1
<24.3>
8.8
实續PER
高值平均
10.6
安值平均
7.3
PBR
0.64
株佃(11/28)
2
百万株
728月
信用残
最低購人
7万2800月
1976
建
8連出特
結荷色",1976,1976.T,明星工業,建設業,True
173.png,173,"株指標
予想PER
(倍)
<23.3>
14.1
<24.3>
13.3
实續PER
高值平均
15.6
安值平均
11.2
PBR
0.96
株佃(11/28)
7
3600月
士万株
信用残
最低購人
36万用
1979
【建
連世特
1
結界色",1979,1979.T,大氣社,建設業,True
174.png,174,"株指標
修正後
予想PER
(倍)
7.9
<23.3>
7.5
<24.3>
实續PER
高值平均
10.8
安值平均
7.5
PBR
0.60
株佃(11/28)
5
thi
万株
2219F
信用残
最低購人
22万1900用
F一
海連衛特
1980
建
同好
外結生色",1980,1980.T,ダイダン,建設業,True
175.png,175,"株指標
1650
予想PER
(倍)
<23.3>
20.5
<24.3>
20.2
实續PER
高值平均
12.9
安值平均
8.5
PBR
0.92
株佃(11/28)
4
万株
1387月
信用残
最低購人
13万8700用
導单電特
【建
1981
管独設色",1981,1981.T,協和日成,建設業,True
176.png,176,"株指標
予想PER
(倍)
<23.3>
12.6
<24.3>
12.2
实續PER
高值平均
14.0
安值平均
10.9
PBR
0.73
株佃(11/28)
7
万株
1918月
信用残
最低購人
19万1800月
設連最特
1982
建
備結大色",1982,1982.T,日比谷総合設備,建設業,True
177.png,177,"株指標
1916修正後
予想PER
(倍)
<23.3>
13.0
<24.3>
10.9
实續PER
高值平均
13.0
安值平均
6.7
PBR
0.68
株佃(11/28)
7
十万株
1425月
信用残
最低購人
14万2500月
9
產連特
1992
建
凭系
名",1992,1992.T,神田通信機,建設業,True
178.png,178,"株指標
予想PER
(倍)
<22.12>
26.2
<23.12>
24.6
实續PER
高值平均
6.0
安值平均
3.6
PBR
0.39
株佃(11/28)
9
十万株
492月
信用残
最低購人
4万9200月
連！特
1994
【建
3
結儿色",1994,1994.T,高橋カーテンウォール工業,建設業,True
179.png,179,"株指標
修正後
予想PER
(倍)
7.3
<23.8>
6.9
<24.8>
实續PER
高值平均
6.3
安值平均
4.1
PBR
0.46
株佃(11/28)
2
十万株
1399月
信用残
最低購人
13万9900月
单主特
1997
建
独体色",1997,1997.T,暁飯島工業,建設業,True
180.png,180,"株指標
修正後
予想PER
(倍)
5.3
<23.6>
5.3
<24.6>
实續PER
高值平均
3.3
安值平均
2.4
PBR
0.37
株佃(11/28)
2500月
最低購人
25万用
5
他連碎特
1999
【建
喜
6結石色",,,,,False
