image_file,image_no,ocr_metrics_text,code,ticker,company_name,sector,resolved
1361.png,1361,"株指標
修正後
予想PER
(倍)
<22.10>
36.6
<23.10>
28.8
实續PER
高值平均
92.0
安值平均
42.0
PBR
7.41
株佃(11/28)
1150月
十万株
信用残
最低購人
11万5000用
单号特
4441
情
独色",4441,4441.T,トビラシステムズ,情報・通信業,True
1362.png,1362,"株指標
予想PER
(倍)
<23.3>
33.2
<24.3>
30.4
实續PER
高值平均
66.1
安值平均
20.4
PBR
10.45
株佃(11/28)
3
十万株
3175月
信用残
最低購人
31万7500月
8
e連特
4442
情
金增
b結>色",4442,4442.T,バルテス・ホールディングス,情報・通信業,True
1363.png,1363,"株指標
修正後
予想PER
(倍)
<23.5>
265.7
<24.5>
232.5
实續PER
高值平均
562.9
安值平均
220.2
PBR
17.88
株佃(11/28)
2
1674F
百万株
信用残
最低購人
16万7400用
E連特
4443
好
i結
色",4443,4443.T,Ｓａｎｓａｎ,情報・通信業,True
1364.png,1364,"株指標
予想PER
(倍)
<23.3>
16.8
<24.3>
15.2
实續PER
高值平均
65.9
安值平均
21.7
PBR
2.04
株佃(11/28)
2
十万株
845月
信用残
最低購人
8万4500用
.8
又連力特
4444
情
37結日
色",4444,4444.T,インフォネット,情報・通信業,True
1365.png,1365,"株指標
予想PER
(倍)
<23.9>
12.3
<24.9>
11.1
实續PER
高值平均
58.4
安值平均
22.3
PBR
2.91
株佃(11/28)
10
2480月
万株
最低購人
信用残
24万8000月
单宅特
4445
情
客統
独業色",4445,4445.T,リビン・テクノロジーズ,情報・通信業,True
1366.png,1366,"株指標
修正後
予想PER
(倍)
<23.7>
162.0
<24.7>
124.6
实續PER
高值平均
361.1
安值平均
129.5
PBR
6.68
株佃(11/28)
5
十万株
972月
信用残
最低購人
9万7200用
守連了特
4446
開結色",4446,4446.T,Ｌｉｎｋ－Ｕグループ,情報・通信業,True
1367.png,1367,"株指標
修正後
予想PER
(倍)
<23.9>
26.5
<24.9>
20.8
实續PER
高值平均
61.3
安值平均
17.2
PBR
5.77
株佃(11/28)
2
十万株
842月
信用残
最低購人
8万4200用
6
单柱特
4447
情
采統
之独色",4447,4447.T,ピー・ビーシステムズ,情報・通信業,True
1368.png,1368,"株指標
予想PER
(倍)
<22.12>
<23.12>
实續PER
高值平均
678.3
安值平均
342.7
PBR
8.68
株佃(11/28)
2
百万株
660月
信用残
最低購人
6万6000月
連販特
4448
情
采水
6結壳色",4448,4448.T,ｋｕｂｅｌｌ,情報・通信業,True
1369.png,1369,"株指標
予想PER
(倍)
<22.12>
303.8
<23.12>
256.6
实續PER
高值平均
389.6
安值平均
159.0
PBR
8.38
株佃(11/28)
1
百万株
2309F
信用残
最低購人
23万900月
域u連e特
4449
情
通s丰色",4449,4449.T,ギフティ,情報・通信業,True
1370.png,1370,"株指標
予想PER
(倍)
<22.12>
11.4
<23.12>
9.8
实續PER
高值平均
41.4
安值平均
20.2
PBR
1.61
株佃(11/28)
9
万株
2498月
信用残
最低購人
24万9800月
100速I特
4450
情
結力色",4450,4450.T,パワーソリューションズ,情報・通信業,True
1371.png,1371,"株指標
予想PER
(倍)
<22.12>
26.0
<23.12>
23.6
实續PER
高值平均
33.3
安值平均
25.0
PBR
2.64
株佃(11/28)
2
百万株
5586月
信用残
最低購人
55万8600月
了連料特
4452
化
735結力色",4452,4452.T,花王,化学,True
1372.png,1372,"株指標
修正後
予想PER
(倍)
<23.3>
18.5
<24.3>
6.9
实續PER
高值平均
20.8
安值平均
12.3
PBR
0.55
株佃(11/28)
7
十万株
2029F
信用残
最低購人
20万2900月
連力特
4461
化
結色",4461,4461.T,第一工業製薬,化学,True
1373.png,1373,"株指標
修正後
予想PER
(倍)
<23.3>
9.3
<24.3>
9.8
实續PER
高值平均
13.9
安值平均
8.9
PBR
0.89
株佃(11/28)
1254F
十万株
最低購人
信用残
12万5400用
料连電特
4462
化",4462,4462.T,石原ケミカル,化学,True
1374.png,1374,"株指標
予想PER
(倍)
<22.12>
6.4
<23.12>
7.2
实續PER
高值平均
14.2
安值平均
9.0
PBR
0.50
株佃(11/28)
2
十万株
895月
信用残
最低購人
8万9500月
海連|牛
特
4463
化
外二色",4463,4463.T,日華化学,化学,True
