dataset,final_capital_v31,total_return_pct_v31,num_buys_v31,max_drawdown_pct_v31,final_capital_post5,total_return_pct_post5,num_buys_post5,max_drawdown_pct_post5,capital_diff,return_diff_pct_pt
q2_2024,3184483.493652344,6.149449788411476,24,-7.837973894987382,3211477.6301879887,7.04925433959962,14,-6.148385004307844,26994.13653564453,0.8998045511881436
q3,3447369.251342775,14.912308378092495,27,-2.929349606946185,3514151.125671388,17.138370855712925,12,-1.0392592777625165,66781.87432861328,2.226062477620429
q4,3354116.0,11.803866666666664,22,-1.6541483600067353,2790690.5,-6.976983333333331,6,-4.759611416781295,-563425.5,-18.780849999999994
4q2,3342272.5000000005,11.409083333333347,46,-6.642602319261004,3147524.0000000005,4.917466666666681,11,-0.6870309173727551,-194748.5,-6.491616666666666
