date,cash,market_value,equity,positions
2026-01-05,73248.5,2914600.0,2987848.5,5
2026-01-06,1084269.5,1945300.0,3029569.5,6
2026-01-07,44469.5,2990700.0,3035169.5,8
2026-01-08,44469.5,2988950.0,3033419.5,8
2026-01-09,1494669.5,1573500.0,3068169.5,6
2026-01-13,76289.50000000023,3019700.0,3095989.5,6
2026-01-14,76289.50000000023,3034650.0,3110939.5,6
2026-01-15,76289.50000000023,3044700.0,3120989.5,6
2026-01-16,218689.50000000023,2906300.0,3124989.5,5
2026-01-19,218689.50000000023,2909700.0,3128389.5,5
2026-01-20,218689.50000000023,2900500.0,3119189.5,5
2026-01-21,218689.50000000023,2892900.0,3111589.5,5
2026-01-22,218689.50000000023,2899450.0,3118139.5,5
2026-01-23,1857689.5000000002,1258700.0,3116389.5,4
2026-01-26,6505.500000000233,3075100.0,3081605.5,7
2026-01-27,64518.00000000023,3019700.0,3084218.0,6
2026-01-28,661218.0000000002,2357350.0,3018568.0,5
2026-01-29,18104.500000000233,3028100.0,3046204.5,4
2026-01-30,1761104.5000000002,1297500.0,3058604.5,3
2026-02-02,905106.0000000002,2141100.0,3046206.0,5
2026-02-03,905106.0000000002,2217400.0,3122506.0,5
2026-02-04,815706.0000000002,2380000.0,3195706.0,5
2026-02-05,2126606.0,1086900.0,3213506.0,3
2026-02-06,2802606.0,455300.0,3257906.0,2
2026-02-09,235703.5,2982200.0,3217903.5,2
2026-02-10,2981303.5,245000.0,3226303.5,1
2026-02-12,2981303.5,246200.0,3227503.5,1
2026-02-13,41303.5,3128700.0,3170003.5,2
2026-02-16,4734.5,3221600.0,3226334.5,3
2026-02-17,4734.5,3138500.0,3143234.5,3
2026-02-18,243234.5,2969600.0,3212834.5,2
2026-02-19,243234.5,3024700.0,3267934.5,2
2026-02-20,243234.5,3029600.0,3272834.5,2
2026-02-24,1628519.5,1617000.0,3245519.5,1
2026-02-25,153389.5,3114000.0,3267389.5,1
2026-02-26,153389.5,3108600.0,3261989.5,1
2026-02-27,153389.5,3110400.0,3263789.5,1
2026-03-02,153389.5,3101400.0,3254789.5,1
2026-03-03,153389.5,3078000.0,3231389.5,1
2026-03-04,3063989.5,0.0,3063989.5,0
2026-03-05,3063989.5,0.0,3063989.5,0
2026-03-06,363789.5,2707000.0,3070789.5,7
2026-03-09,355789.5,2618800.0,2974589.5,6
2026-03-10,2262889.5,752000.0,3014889.5,1
