ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,trailing_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,end_to_trailing_high_pct,quarter_end_close,price_rows,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason
5906.T,エムケー精工,東証スタンダード,会社比強気/増額,会社比強気/増額,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,3,1,2,4.0,3.0,3.0,4.0,5.0,5.0,9.32,0.64,1.71,,,,93.87755102040816,92.98245614035088,89.6103896103896,89.5117540687161,,94.32048681541583,86.01941747572816,46.03658536585367,17.01214944461103,34.893048128342244,0.6412502631078164,26.838235294117652,38.46153846153847,85.0,94.94549058473737,958.0,6535,金属製品,0.8385416666666666,0.7384883198777739,0.7311612515042119,0.7394988427072738,0.7353932436755709,True,score=0.735 | annual=94.3 | quarter=46.0 | trend_r2=0.641 | per_score=0.839
5071.T,ヴィス,東証スタンダード,前号並み/サービス,前号並み/サービス,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,3,1,2,4.0,5.0,4.0,4.0,4.0,4.0,9.44,1.86,3.69,,,,7.784431137724557,15.789473684210531,15.999999999999993,15.991902834008108,12283.673469387755,27.871362940275656,26.419379258137777,19.285714285714285,7.204966706578669,13.982179575051411,0.7456166090551644,22.06325301204819,69.23076923076923,100.0,98.93364928909952,1670.0,1456,サービス業,0.8711340206185567,0.7367238378668098,0.7414380264741277,0.7138870933966975,0.7342778738460805,True,score=0.734 | annual=27.9 | quarter=19.3 | trend_r2=0.746 | per_score=0.871
1443.T,技研ホールディングス,東証スタンダード,前号並み/建設,前号並み/建設,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,0,2,4.0,1.0,5.0,4.0,5.0,5.0,7.42,0.42,0.34,,,,6.1224489795918435,6.666666666666665,9.375,9.390862944162448,0.0,58.37563451776651,66.84491978609626,23.320158102766797,18.4788181572139,25.984251968503933,0.8150613088788476,19.999999999999996,69.23076923076923,70.0,83.2,312.0,2005,建設業,0.9583333333333334,0.6308323474055106,0.7893742478941036,0.7912927338117374,0.7342682799066228,True,score=0.734 | annual=58.4 | quarter=23.3 | trend_r2=0.815 | per_score=0.958
3934.T,ベネフィットジャパン,東証スタンダード,前号並み/情報通信,前号並み/情報通信,,,優待あり / 信用 / 最新の四季報作成後に通期業績予想の変更はありません。,6,0,6,4.0,4.0,4.0,4.0,4.0,5.0,10.98,1.4,4.47,,,,14.705882352941169,17.24137931034482,19.565217391304344,19.604086845466174,11412.6582278481,71.53716216216218,84.63636363636364,12.396236856668509,8.550830061963921,17.070654976792166,0.6541343737802434,16.484440706476033,53.84615384615385,65.0,89.47136563876651,2031.0,2453,情報・通信業,0.8658008658008658,0.7472721575963175,0.709049338146811,0.7661498341110156,0.7338474241469792,True,score=0.734 | annual=71.5 | quarter=12.4 | trend_r2=0.654 | per_score=0.866
5703.T,日本軽金属ホールディングス,東証プライム,前号並み/非鉄金属,前号並み/非鉄金属,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,3,0,3,3.0,4.0,2.0,3.0,4.0,5.0,9.97,0.69,3.29,,,,5.084745762711873,13.043478260869556,13.33333333333333,13.347022587268986,112525.0,78.96995708154506,87.11538461538461,13.227307990690452,12.654420673307666,17.05989110707804,0.9317398857181715,20.96873083997548,76.92307692307693,75.0,90.51162790697674,2919.0,6535,非鉄金属,0.8888888888888888,0.5490421050827746,0.8345186522262334,0.8299278383736975,0.7336836979555157,True,score=0.734 | annual=79.0 | quarter=13.2 | trend_r2=0.932 | per_score=0.889
4119.T,日本ピグメントホールディングス,東証スタンダード,増額/化学,増額/化学,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,2,1,1,3.0,4.0,2.0,3.0,5.0,5.0,8.01,0.38,2.33,,,,3.146067415730336,14.16666666666666,12.222222222222223,12.22532263690268,,54.53125000000001,56.487341772151886,39.099859353023916,12.279466835493997,24.64516129032257,0.6236533294703764,13.432835820895528,76.92307692307693,100.0,98.9,4945.0,6273,化学,0.9615384615384616,0.5402075274070984,0.8263417569193743,0.8616506849168186,0.7332565621895666,True,score=0.733 | annual=54.5 | quarter=39.1 | trend_r2=0.624 | per_score=0.962
1938.T,日本リーテック,東証プライム,増額/建設,増額/建設,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,4,0,4,4.0,4.0,4.0,4.0,4.0,5.0,13.87,1.04,3.07,,,,1.9021739130434812,6.25,2.0408163265306145,2.0738492665655084,10378.048780487805,71.3125,82.97730307076101,18.709398007795585,20.064588571148885,42.38701184730145,0.8814998604710856,20.933087783916516,76.92307692307693,85.0,84.46841294298922,2741.0,6272,建設業,0.7419354838709677,0.6138566621355389,0.8438929001203369,0.6868562002109071,0.7319728768437717,True,score=0.732 | annual=71.3 | quarter=18.7 | trend_r2=0.881 | per_score=0.742
8891.T,AMGホールディングス,東証スタンダード,会社比強気/増額,会社比強気/増額,,,貸借 / 最新の四季報作成後に通期業績予想の変更はありません。 / いちい信用金庫,3,0,3,4.0,5.0,3.0,2.0,5.0,5.0,6.51,0.63,2.97,,,,7.301587301587298,2.7027027027026973,9.090909090909083,9.090909090909083,14.28571428571428,40.76763485477179,57.06018518518518,24.09693644261546,10.021719250114314,22.222222222222232,0.7235268051719592,17.552916881775936,69.23076923076923,90.0,95.26149526149527,2714.0,5770,不動産業,0.953125,0.5927826828862023,0.7811311672683514,0.8561944558109145,0.7302218554431119,True,score=0.73 | annual=40.8 | quarter=24.1 | trend_r2=0.724 | per_score=0.953
9867.T,ソレキア,東証スタンダード,会社比強気/増額,会社比強気/増額,,,信用 / 最新の四季報作成後に通期業績予想の変更はありません。,3,0,3,4.0,4.0,3.0,3.0,5.0,5.0,7.14,0.82,0.43,,,,3.934426229508192,0.0,0.0,0.0,,99.48186528497409,98.11320754716981,20.3125,12.391251175124829,23.1732776617954,0.9505391396788834,15.008576329331047,69.23076923076923,85.0,96.3302752293578,11550.0,6535,卸売業,0.9270833333333334,0.5171453730065351,0.8946690734055356,0.7216881499170131,0.7279395935681809,True,score=0.728 | annual=99.5 | quarter=20.3 | trend_r2=0.951 | per_score=0.927
8935.T,FJネクストホールディングス,東証プライム,増額/不動産,増額/不動産,,,優待あり / 貸借 / 最新の四季報作成後に通期業績予想の変更はありません。,3,0,3,4.0,5.0,4.0,4.0,5.0,4.0,6.39,0.73,3.65,,,,2.877697841726623,2.9629629629629672,2.2222222222222143,2.2197962154293815,,41.547049441786285,51.4505119453925,21.742112482853226,14.609989339576817,33.883161512027485,0.7158674034325976,16.282764098490865,61.53846153846154,75.0,91.11909650924025,1775.0,4667,不動産業,0.8888888888888888,0.6340777590937366,0.7494043321299639,0.8390149521642849,0.7269621555741486,True,score=0.727 | annual=41.5 | quarter=21.7 | trend_r2=0.716 | per_score=0.889
