ticker,company_name,sector,best_variant,theme_text_regenerated
1812.T,鹿島建設,建設業,theme_bodyleft,"幟 0 0 11 1 & 1 東 P 2 1 ー 5 第 : 仇 7 9 ロ 3 加 .6 ー 7 【 株 式 】 & 5 , 6 飛 【 株 2 , 1 名 閉 ① 庸 1 , 731 1 731 阜 ・ 1 340 Ⅱ 己 資 本 1 叩 鹿 島 公 子 第 4 四 一 0 響 「 三 ) 日 を 友 銀 行 石 2 1.4 似 1 【 指 標 等 】 く 4 ・ 3 〉 鹿 島 学 振 興 7 四 ロ 高 安 呂 ・ ROE 1 住 予 & ハ JP モ ル ガ ン 誕 2 ↓ 4 ROA ハ 予 大 正 製 薬 Ⅱ LD 6 一 幻 42 1 7 整 ー 忘 ) 1 % , 行 8 ぐ 信 月 第 ・ 疋 ・ 仏 5 、 戸 年 00 、 年 ふ 囈 ー 爨 冪 越 : 墅 味 至 ・ 供 仄 野"
3417.T,大木ヘルスケアホールディングス,卸売業,theme_bodyleft,"ー 5 1 丘 1 ー 7 62 0 【 株 式 】 & 14 , 0 肥 【 株 主 ) 名 く 幻 コ 〉 庸 阜 1 ロ ー ト 製 擎 1 石 ー 躪 ー 東 ホ ー ル プ ン グ 1 引 IO•() 1 ー 齠 〉 而 国 分 グ ル ー 本 社 1 側 富 Ⅱ 己 資 本 9 ー 銀 株 会 4 コ ム 4 ア リ ミ ン 製 薬 燔 、 颶 4 買 Ⅱ ・ 74 響 「 16 , 射 5 自 社 ( 自 己 株 ロ ) よ 0 9 5 【 指 標 等 】 く 4 ・ 3 〉 久 光 製 薬 41( 2 の 高 統 安 日 ・ ROE ー 予 & 円 > い : 勳 橆 ー 9 11 調 ー 株 益 一 4 9 1 韻 益 ( 21 ① 2 ,"
