ticker,company_name,sector,best_variant,theme_text_regenerated
3099.T,三越伊勢丹ホールディングス,小売業,theme_bodyleft,"ー 5 & 5 ー 7 47 iåiillii'llilllli:: △ 79 2 事 11 東 P 23 Ⅱ 己 資 本 3 , 8 公 益 財 団 1 , 跖 303 自 町 自 己 、 高 安 ま 比 00 、 引 , 470 自 社 グ ル ー プ 取 引 先 れ 株 ム 18M0 ー 0 響 「 彳 ' ー 清 水 建 設 6 ー 」 1 1 【 指 標 等 】 く 〉 明 安 日 件 命 保 険 5G9 凵 高 安 日 ・ ROE 予 & 」 PMC 7 制 4 2 2 ー れ 幻 7 ROA ー 秘 自 社 グ ル ー プ 従 業 員 れ 株 ム 調 整 ー 株 益 14 4 0 最 高 023 ) 58,891 B ・ WT 幻 4 引 5 0 427 、"
1835.T,東鉄工業,建設業,theme_tight,"5 7 【 株 ょ & ー 【 株 ド 務 く > リ ・ カ ス ト デ 日 - マ ス タ ー 東 一 本 旅 ー 7 社 ( 自 己 じ ・ ・ 本 0 , 4 四 日 本 電 設 ー 物 社 社 員 明 ′ 田 ゑ 一 ィ , 日 本 価"
2594.T,キーコーヒー,食料品,theme_bodyleft,0 1 東 P 2 1 ー 7 23 0 分 1 → 1 OA) 島 安 ま 比 、 ー ー 卩 0 物 、 2 27 響 「 5 3 日 本 カ ス ト プ れ 景 E ロ い 幻 1 19 4 【 指 標 等 】 く 4 ・ 3 〉 前 田 建 設 匚 業 加 ( ) 2 踟 1 % 11 調 ー 株 益 ⅸ 益 ( 3 ) 445 【 役 一 以 急 川 股 ・ 雄 床 田 12 信 行 い
3011.T,バナーズ,小売業,theme_bodyleft,"ー 7 8. Ⅱ .1 1 ま & 0 第 0 → 1 高 値 f.9 ー 2 【 株 式 】 & 【 株 1 2 , 2 名 く 幻 コ 〉 庸 幻 , 1 Ⅲ . ( イ 己 株 日 ) 4 幻 3 4 4 幻 .7 断 工 ル み 当 光 第 3 14.9 : 阜 1 ー 齠 > み よ し 建 設 Ⅱ 己 資 本 恥 9 和 建 材 、 山 嵩 大 18 4.9 74 よ 6 例 0 9 ( ー 5 ) 高 安 師 日 ・ RO 、 75 ー 予 7 ・ ハ く ヤ : : 勳 橆 、 ー ー 1 調 ー 株 益 14 1 最 純 益 ( .3 ) 1 , 引 2 , 虹 .7 ・ 、 資 予 鬘 、 1 、 林 山 人"
1726.T,ビーアールホールディングス,建設業,theme_bodyleft,"ー 7 1 位 1 2 1 舸 → OA) 6 4 【 指 標 等 】 く h.3 〉 自 グ ル ー プ 取 引 先 れ 株 会 3 幻 0 響 「 5 広 成 建 設 幻 Ⅱ 己 資 本 14 , 自 社 ( 育 蟲 「 - D 110 1 ー 生 3 > 4 而 メ ン ト 国 2 & 祐 靄 ー ト ウ シ ウ ア セ ッ ト マ ネ ジ 1 日 本 マ ス タ ヨ 日 4 005 ) 【 株 式 】 & 4 【 株 1 川 7 名 閉 ① 庸 高 安 日 ・ ROE 9 ー 予 島 支 部 92 ROA よ 予 ハ tUFJåu- 80 2 訂 1 3 1 調 ー 株 益 . ト ウ シ ョ ウ 7 韻 益 ( 21 ① 1 , 射 8 く 外 国 〉 15 ー 動 株 〉 、 戸 年 、 0 、 ( 0 年 満 、 0 ) 0 予 【 寝 藤 田 、 - 井"
3246.T,コーセーアールイー,不動産業,theme_bodyleft,"ー 7 17. .1 17.11 舸 → 第 74 カ 0 川 ) OA) 【 株 式 】 & 10 , 【 株 1 肥 , 名 閉 .1> 庸 1 阪 い 藤 敏 、 Ⅱ ト ラ ス ト 幻 0 .2 一 生 l> ' = ン ン オ ー レ 会 5 記 資 本 , 籀 自 、 。 本 比 ハ 合 人 福 ⅸ 研 カ 12 い 1 2 思 「 店 9 9 72 料 絢 工 ー ー イ ー 9 0 名 ー げ 3 , 4 九 州 建 設 4 【 指 標 等 】 く 4 ・ 1> 「 社 役 員 持 株 へ 7 ( の 7 3 1 高 安 日 ・ ・ 膊 双 5 年 満 仇 ) 価 40 チ 40 10 、 哢 「 譬 ! 本 韻 益 ( 1) 1 , % 2 7 8 加 石 2 61 調 ー 株 益"
