quarter,rank,ticker,company_name,sector,score,annual_return_pct,quarter_return_pct,avg_monthly_high_low_change_pct,max_monthly_high_low_change_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,end_to_trailing_high_pct,persistence_20d_pct,quarter_end_close,price_rows,trailing_return_pct,learning_date,training_cutoff_date,ocr_per,ocr_pbr,ocr_roe,ocr_roa,ocr_yield,ocr_per_confidence,ocr_pbr_confidence,ocr_roe_confidence,ocr_roa_confidence,ocr_yield_confidence,ocr_metrics_text,image_file,sector_adjusted_per_score,finance_quality_score,growth_quality_score,overall_score,simple_sector,headline_score_raw,shikiho_score_overall,forecast_per,promising_score,best_variant,theme_text_regenerated,section_groups
2024Q2_PRE_ALIGNED,700,1811.T,錢高組,建設業,0.7137100886056272,37.66025641025641,-2.386363636363631,10.30403077343736,16.955445544554458,0.676383057487854,16.17806731813246,66.66666666666666,90.8994708994709,20.0,4295.0,6470,37.66025641025641,2024-06-30,2024-06-30,16.8,16.8,25.3,16.8,16.8,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<25.3>
16.8
(26.3>
14.3
实PER
高值平均
15.3
安值平均
10.2
PBR
0-34
2
株倡(5/27)
4445P
最低購人额
24
3.2
44万45009
1811
建",4063.png,0.25,0.607052502720348,0.6528442073238435,0.6001463441851169,建設業,0.0,3.0,16.8,0.7137100886056272,theme_bodyleft,"ー 7 0 【 株 式 】 & & 5 7 , 3 【 株 主 1 物 い 名 く 幻 ① 庸 8. 7 ↓ 11 17.1 東 S 6 ト 2 1 国 3 5 当 ( 長 し 。 一 覊 Ⅱ 己 資 本 , 9 三 ) 日 ド 友 銀 行 2GIO(1 響 「 1 日 本 マ ス タ イ 氈 日 14 9 47 4 【 指 標 等 】 く 4 ・ 3 〉 工 ン ジ ニ ャ リ ン グ Ⅱ ( ) 最 高 0 鼠 3 ) 14 , ー 47 ・ 40 4 冊 21 調 整 ー 株 益 高 安 呂 ・ ROE 予 2 く 円 > ー : 勳 橆 ム",finance
2024Q2_PRE_ALIGNED,188,3048.T,ビックカメラ,小売業,0.8480616819524328,43.405051449953234,19.765625000000007,12.246491865134136,28.249027237354092,0.8919778191061353,11.678832116788318,66.66666666666666,93.02184466019418,65.0,1533.0,6235,43.405051449953234,2024-06-30,2024-06-30,28.6,8.0,24.8,8.0,8.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<24.8>
28.6
<25-8>
27.1
实PER
高宿平均
47.1
安值平均
36.3
PBR
1.74
株佰(5/27)
6
14729
最低購人额
24
14万72009
3048",4534.png,0.2191358024691358,0.3133569096844396,0.880037912771202,0.5985010972441207,小売業,0.0,3.0,28.6,0.8480616819524328,theme_bodyleft,"ー 5 . 第 働 10. 1 → ー 14. 18. 1 1 17 1 1 仕 5 ー 7 仕 1 2 ー 6 40 1 阪 自 社 ( 自 己 椥 D ( 9 ① SMBC 信 ~ 行 管 邸 に 託 A Ⅱ 己 資 本 1 み ず ほ 信 託 , 呂 釁 管 理 信 阜 東 P 高 安 4 1 3 【 指 標 等 】 く 〉 三 ) 日 ド 友 信 託 銀 行 信 - ロ 日 13 物 「 高 安 呂 ・ 2 ー ー 1 1441 ・ 、 年 よ ハ ( 5 年 満 地 ハ ) ROE 2 脇 い } ー 45 ROA 住 予 1 ー 野 村 信 -1 ー 立 7 9 調 整 ー 株 益 17. T テ レ ビ 6 Ⅱ よ 2 最 高 0 & 8 ) 173 日 本 マ ス タ ー 信 託 リ テ ー ル 価 一 例 呂 例 8 る 4 4 例 ( )",finance
2024Q2_PRE_ALIGNED,380,1663.T,Ｋ＆Ｏエナジーグループ,鉱業,0.7936332245194052,62.35144312393888,15.733736762481088,21.12022756899043,29.581993569131825,0.5224454439926938,24.24468481909735,75.0,88.74709976798144,60.0,3825.0,2996,62.35144312393888,2024-06-30,2024-06-30,24.12,13.7,24.12,13.7,13.7,medium,medium,low,low,low,"3825
株伍指标
（倍）
予想PER
(24.12>
21.3
(25.12>
24.6
实PER
高值平均
13.7
安值平均
9.3
PBR
1.07
株倡(5/27)
3
3685F
最低購人额
24
36万8500m
1663
特",4012.png,0.3,0.3681175190424374,0.8326390486553708,0.5974169573553034,鉱業,0.0,3.0,24.12,0.7936332245194052,theme_wide,"東 14 、 14. ー 島 安 24 ー 幻 24 3 4 【 株 式 】 , 俐 【 株 ド , 名 く な 貶 今 資 48 工 ア ・ ウ ォ ー タ ー 4 務 ) く 2 〉 市 ネ 葉 資 本 例 7 日 - マ ス タ 日 一 鴪 き 比 事 S バ リ 、 一 ・ リ ア ラ イ そ ョ ン ・ マ ス タ ー F ー 0 チ ェ ー ス リ ン ド ン ) 尢 ー 【 指 標 等 】 く ー わ ア カ ウ ン ト な ー リ 駐 ー 託 銀 行 ROE ROA 脇",finance
2024Q2_PRE_ALIGNED,1397,2991.T,ランドネット,不動産業,0.5728096378050677,10.604805302402642,27.385496183206115,15.237701903698852,28.57142857142858,0.0120675779285726,30.000000000000004,58.333333333333336,93.29140461215934,85.0,333.75,1132,10.604805302402642,2024-06-30,2024-06-30,5.6,5.6,24.7,5.6,5.6,medium,medium,low,low,low,"株伍指标
布正格
予想PER
（倍）
<24.7>
5.6
<25.7>
4.2
实PER
高值平均
9.7
安值平均
5.4
PBR
88-0
株佰(5/27)
3
11199
最低購人额
24
11万19009
2991
宋",4505.png,0.93359375,0.4217219804134929,0.6441944549310474,0.595209097732673,不動産業,0.0,3.0,5.6,0.5728096378050677,theme_bodyleft,"ー 5 21. ー 諸 カ OA) ー → 7 2 ト ー 7 16 2 Ⅱ 己 資 本 7 , フ ァ ー ス ト ヴ ィ レ ッ ジ 1 ~ ー 幻 , 員 新 太 16 1 1 【 株 式 】 & 5 , 【 株 4.1> 庸 701 社 業 員 持 株 会 肥 幻 1 亠 物 「 1 楽 天 証 券 1 肥 8 3 【 指 標 等 】 く わ / ム こ ノ ミ ニ ー ズ ・ オ ム コ 以 マ ー 高 安 日 ・ 8 ー 刈 1 2 国 人 ・ 2 国 ・ 、 年 5 年 前 一 ) ROE 14 ー 予 1 ー ジ 多 キ ャ ッ シ 、 6 一 ROA 予 & S B 一 証 券 5 9 調 株 益 1 く 円 〉 圏 ー << 勳 に 5",finance
2024Q2_PRE_ALIGNED,461,2932.T,ＳＴＩフードホールディングス,食料品,0.7704947613866003,48.66071428571428,17.116064313339873,10.31042547390042,15.647915324154416,0.4013846353442852,26.687437633859037,58.333333333333336,96.24277456647398,95.0,1665.0,1333,48.66071428571428,2024-06-30,2024-06-30,24.12,14.7,24.12,14.7,14.7,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
(24.12>
14.7
(25.12>
13.6
实PER
高值平均
22.0
安值平均
11.0
PBR
3-66
株倡(5/27)
2
4575
最低購人额
21
45万7500P
速特
2932
食",4485.png,0.3104838709677419,0.3862962459194777,0.8241194066309876,0.5948432121205391,食料品,0.0,3.0,24.12,0.7704947613866003,theme_bodyleft,"ー 7 【 株 式 】 & 5 , 9 % 【 株 主 1 物 10 , 5 名 く な 肥 〉 庸 21.1 21.1 2 料 ー 5 25 川 ) 74 カ (OA) 1 阪 十 1 72 ー ム ー , 7 セ プ ン 一 イ レ 7 ン & 4 本 比 事 4 ラ . ー ナ シ ョ ナ ル 15 1 川 8 日 本 カ ス ト デ ィ : ー 2 物 「 ン 山 MUF 期 5 一 3 【 指 標 等 】 く 肥 〉 G 証 券 高 安 呂 ・ ・ ROE 肥 生 モ ル ガ ン 誕 券 旦 0 惑 2 4 新 石 47 国 人 国 44 調 ー 株 益 . 川 ン M ・ ILMFE 4 ( 03 韻 益 ( な 肥 ) 1 , 2 く 外 国 > 7. く 浮 動 株 〉 な 6 、 ・ 1 , 0 予 ・ ・ く 0 2 、 ド ・ ) 72",finance
2024Q2_PRE_ALIGNED,1094,1812.T,鹿島建設,建設業,0.632539240375149,34.11282545805208,-11.219278646664543,10.067876177613112,18.833819241982507,0.6499560704313574,17.770800627943483,66.66666666666666,86.57018362900716,0.0,2781.5,6533,34.11282545805208,2024-06-30,2024-06-30,12.0,12.0,25.3,12.0,12.0,medium,medium,low,low,low,"株伍指标
3213
予想PER
（倍）
<25.3>
12.0
(26.3>
11.4
实PER
高宿平均
9.6
安值平均
6.1
PBR
1.05
株倡(5/27)
2652.5F
最低購人额
24
10.2
26万52509
1812
建",4064.png,0.5902777777777778,0.6034820457018498,0.50825652328396,0.592142323880586,建設業,0.0,3.0,12.0,0.632539240375149,theme_bodyleft,"幟 0 0 11 1 & 1 東 P 2 1 ー 5 第 : 仇 7 9 ロ 3 加 .6 ー 7 【 株 式 】 & 5 , 6 飛 【 株 2 , 1 名 閉 ① 庸 1 , 731 1 731 阜 ・ 1 340 Ⅱ 己 資 本 1 叩 鹿 島 公 子 第 4 四 一 0 響 「 三 ) 日 を 友 銀 行 石 2 1.4 似 1 【 指 標 等 】 く 4 ・ 3 〉 鹿 島 学 振 興 7 四 ロ 高 安 呂 ・ ROE 1 住 予 & ハ JP モ ル ガ ン 誕 2 ↓ 4 ROA ハ 予 大 正 製 薬 Ⅱ LD 6 一 幻 42 1 7 整 ー 忘 ) 1 % , 行 8 ぐ 信 月 第 ・ 疋 ・ 仏 5 、 戸 年 00 、 年 ふ 囈 ー 爨 冪 越 : 墅 味 至 ・ 供 仄 野",finance
2024Q2_PRE_ALIGNED,1094,1812.T,鹿島建設,建設業,0.632539240375149,34.11282545805208,-11.219278646664543,10.067876177613112,18.833819241982507,0.6499560704313574,17.770800627943483,66.66666666666666,86.57018362900716,0.0,2781.5,6533,34.11282545805208,2024-06-30,2024-06-30,12.0,12.0,25.3,12.0,12.0,medium,medium,low,low,low,"株伍指标
3213
予想PER
（倍）
<25.3>
12.0
(26.3>
11.4
实PER
高宿平均
9.6
安值平均
6.1
PBR
1.05
株倡(5/27)
2652.5F
最低購人额
24
10.2
26万52509
1812
建",4064.png,0.5902777777777778,0.6034820457018498,0.50825652328396,0.592142323880586,建設業,0.0,3.0,12.0,0.632539240375149,theme_bodyleft,"幟 0 0 11 1 & 1 東 P 2 1 ー 5 第 : 仇 7 9 ロ 3 加 .6 ー 7 【 株 式 】 & 5 , 6 飛 【 株 2 , 1 名 閉 ① 庸 1 , 731 1 731 阜 ・ 1 340 Ⅱ 己 資 本 1 叩 鹿 島 公 子 第 4 四 一 0 響 「 三 ) 日 を 友 銀 行 石 2 1.4 似 1 【 指 標 等 】 く 4 ・ 3 〉 鹿 島 学 振 興 7 四 ロ 高 安 呂 ・ ROE 1 住 予 & ハ JP モ ル ガ ン 誕 2 ↓ 4 ROA ハ 予 大 正 製 薬 Ⅱ LD 6 一 幻 42 1 7 整 ー 忘 ) 1 % , 行 8 ぐ 信 月 第 ・ 疋 ・ 仏 5 、 戸 年 00 、 年 ふ 囈 ー 爨 冪 越 : 墅 味 至 ・ 供 仄 野",healthcare_bio
2024Q2_PRE_ALIGNED,1322,3123.T,サイボー,繊維製品,0.587141996994663,9.38166311300639,-3.3898305084745783,5.657221248226141,9.278350515463906,0.5106399311230245,8.801498127340823,75.0,93.27272727272728,0.0,513.0,6264,9.38166311300639,2024-06-30,2024-06-30,8.4,8.4,25.3,8.4,8.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
8.4
(26.3>
7.7
实PER
高值平均
9.6
安值平均
8.2
PBR
0-38
株倡(5/27)
503m
最低購人额
24
5.7
5万300F
棘速扩特
3123
绒",4581.png,0.7978723404255319,0.5847592491838955,0.4443768403988363,0.5889336905317077,繊維製品,0.0,3.0,8.4,0.587141996994663,theme_bodyleft,"ー 7 37 例 . 4 21.1 6 ト 細 : 1 .6 幻 8 ー 儀 0 【 株 式 】 & ロ , 飛 【 株 14 名 く 幻 コ 〉 庸 1 北 ー 4 43 , 5 認 埼 り そ 銀 行 4. Ⅱ 己 資 本 173 む さ し 本 比 安 藤 ハ ザ マ 圏 1 , 船 2 ・ 社 ( 自 己 株 「 1 ) 52 圏 幻 9 引 響 「 , 87 テ ル サ イ ボ ー 圏 高 安 日 ・ 2 58 引 8 5 511 印 . .7 ・ 、 年 5 年 満 1 ・ ) 【 指 標 等 】 く 4 ・ 3 〉 損 害 保 険 ジ ャ パ ン ( 2 の ROE 5 予 45 ー く 国 > ー く - 勳 橆 調 ー 株 益 71. 【 、 員 ~ 塚 、 韻 益 ( 幻 .3 ) 射 5 設 備 予 、 飯 塚 い 0 予 い 祐 ' 第 0 ゾ 、 日 醫 査",finance
2024Q2_PRE_ALIGNED,1568,2371.T,カカクコム,サービス業,0.5393127208663662,3.3325165400637013,12.663638792412502,10.40700392883095,16.502002670226968,0.0315810092353088,36.77464460498718,58.333333333333336,96.65367866147146,95.0,2108.5,5038,3.3325165400637013,2024-06-30,2024-06-30,19.4,19.4,25.3,19.4,19.4,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
19.4
(26.3>
18.2
实PER
高值平均
38.7
安值平均
23.1
PBR
7.34
株倡(5/27)
2
1909.5P
最低購人额
24
36.5
19万9509
2371",4278.png,0.4852652259332023,0.68420837867247,0.583681863605072,0.5831059991265277,サービス業,0.0,3.0,19.4,0.5393127208663662,theme_bodyleft,"ー 5 7 舸 → 第 → ー 7 2 ー 【 株 式 】 & 1 8 【 株 測 , 3 名 閉 コ 〉 庸 1 匯 ] デ ジ タ ル ガ レ ー ジ 4 調 ー ー → 1 い 務 く 02 生 3 〉 而 日 ま マ ス タ ヨ ー ー 一 Ⅱ 2 ー 4 ー → 石 7 阜 ・ 192 い 一 己 資 本 51 , ス テ ー ト み 梺 当 ト ク & 東 P 高 安 ( 1 新 朝 高 安 日 ・ ー 5 1 1 1 ・ 、 年 バ 年 小 響 「 51 ' TC ク ラ イ ア ン ト 一 【 指 標 等 】 く 0 既 3 〉 )C ・ ト T I ℃ 「 ・ ノ ン ・ レ ROE 予 ー ン デ ィ ン グ 7 ( 15 ) ROA 幻 . 予 BNYGCM ク ラ イ ア ン ト 調 整 ー 株 益 2 ( 凵 ) 最 高 ( .3 ) 絽 38 バ ン ク ・ オ プ ・ ニ ュ ー ヨ ー ク ・ メ ロ ン 14 叫 4 204( ー ①",ai_datacenter
2024Q2_PRE_ALIGNED,1518,3280.T,エストラスト,不動産業,0.5483692315664024,10.518292682926834,2.545968882602545,9.208047398913603,14.641288433382126,0.4512639267779812,13.585434173669464,50.0,92.5925925925926,0.0,725.0,3234,10.518292682926834,2024-06-30,2024-06-30,4.3,4.3,25.2,4.3,4.3,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
4.3
<26.2>
4.1
实PER
高值平均
6.7
安值平均
5.3
PBR
0-51
株佰(5/27)
2
7129
最低購人额
24
9.1
7万1200F
3280
宋",4663.png,0.984375,0.4613642546245919,0.5143416646310319,0.5801872538547519,不動産業,0.0,3.0,4.3,0.5483692315664024,theme_bodyleft,"14. 14. 東 S ー 7 値 6 幟 0 【 株 式 】 & 【 株 ド 1 , 加 7 名 く 幻 の 庸 第 側 カ 側 1 1 匯 ] 西 部 ガ ス Ⅱ LD 314 引 ( 7 り 本 比 日 本 マ ス タ イ 氈 ロ 10 1 ・ 7 山 口 銀 行 9 一 ー 4 2 ロ 6 幻 1 【 指 標 等 】 く 4 ・ 2 〉 、 プ ロ バ テ 8 ( ロ ) 高 安 日 ・ 2 71 6 認 石 4 1 7 700 ・ 、 年 双 5 年 満 1 調 株 益 韻 益 ( 円 2 ) 1 【 役 員 藤 田 尚 久 ( 本 牆 吸 艸 韶",finance
2024Q2_PRE_ALIGNED,1204,2692.T,伊藤忠食品,卸売業,0.6094611016114825,35.769230769230774,-3.551912568306015,9.101531767826692,12.462462462462454,0.5522970001062335,19.497607655502392,50.0,83.94768133174792,5.0,7060.0,6225,35.769230769230774,2024-06-30,2024-06-30,12.9,12.9,25.3,12.9,12.9,medium,medium,low,low,low,"0
株伍指标
予想PER
（倍）
<25.3>
12.9
(26.3>
12.4
实PER
高值平均
15.6
安值平均
11.9
PBR
0-83
株幅(5/27)
7130m
最低購人额
24
6.3
71万30009
2692
卸",4384.png,0.4413793103448276,0.5908800326441784,0.6009479469698652,0.5775631349144663,卸売業,0.0,3.0,12.9,0.6094611016114825,theme_bodyleft,"ー 7 43 4 東 P 2 料 36 (4G0(h) 4 い 1 2 ( 52 ① 日 ・ カ ス ア イ 信 託 ロ ( ア 1 1 ー 齠 サ ヒ 麦 Ⅱ 己 資 本 182 ー 0 日 本 カ ス ト デ ィ 信 龜 1 16 12 2 加 ROA 2 予 ー DFAIn ロ ス モ ー ル キ ッ 7 7 1 ⅸ 益 ( 幻 ① 6 , 5 く ま く 浮 動 株 月 4. 7 5 、",ai_datacenter
2024Q2_PRE_ALIGNED,1715,1885.T,東亜建設工業,建設業,0.5135084615783202,31.27214170692432,-16.543816543816547,12.389019783402944,21.55555555555555,0.5328860295518516,29.27756653992395,50.0,77.05103969754254,0.0,1019.0,6276,31.27214170692432,2024-06-30,2024-06-30,9.5,9.5,25.3,9.5,9.5,medium,medium,low,low,low,"322)
株伍指标
予想PER
（倍）
<25.3>
9.5
(26.3>
8.7
实PER
高值平均
10.2
安值平均
6.8
PBR
0.79
株倡(5/27)
954m
CIAA
最低購人额
21
11.4
9万5400F
1885
建",4100.png,0.8298611111111112,0.6067260609357997,0.4557760098598744,0.5767244312066502,建設業,0.0,3.0,9.5,0.5135084615783202,theme_bodyleft,"ー 分 -1 4 4 8 △ .0 4.5 【 株 式 】 & 87 , 9 爲 【 株 第 向 3 行 名 く 幻 コ 〉 庸 Ⅱ 己 資 本 一 太 羇 〒 髢 メ ン 1 4. 1 4 東 高 安 ま 比 、 0 ー 婆 叫 ' 命 保 険 , 0 9 亠 1 物 「 柮 会 圏 【 指 標 等 】 く h.3 〉 み す ほ 銀 行 2 ー 一 一 1 調 整 ー 株 益 1 儺 4 421 最 佩 3 ) 15 6 【 役 員 盟 0 早 川 毅 日 廣 瀬 虹 一 資 な 网 な 中 柴 羇 、 本 多 漿 人 高",finance
2024Q2_PRE_ALIGNED,2091,3640.T,電算,情報・通信業,0.4447754287786932,-7.411982705373687,0.2675585284281023,1.3005830734555246,2.027027027027017,0.7744950549530798,9.884075655887736,33.33333333333333,90.3012048192771,0.0,1499.0,3862,-7.411982705373687,2024-06-30,2024-06-30,9.2,9.2,25.3,9.2,9.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
9.2
(26.3>
8.2
实PER
高值平均
11.2
安值平均
8.6
PBR
08-0
1480
株佰(5/27)
6
1486
mi
最低購人额
24
9.1
14万86009
3640
情",4834.png,0.9514991181657848,0.6264145810663765,0.4385806999622482,0.5732936880519346,情報・通信業,0.0,3.0,9.2,0.4447754287786932,theme_bodyleft,"ー 5 23 2 1 高 安 東 S 121 10. 15 1 14 4 21 ・ 取 2 148 40 ー 9 ・ 、 年 双 5 年 満 05D 1480 1 1480 1 2 14N 高 師 安 呂 ・ ー 7 △ ほ 3 35 【 株 ド ) 7 名 く 幻 コ 〉 庸 TOPPAN 工 ッ ジ 一 団 当 呷 臂 蟶 新 会 ド Ⅱ 己 資 本 IO 6 日 - マ ス タ 氈 日 肥 ー 肥 2 10 物 「 避 東 邊 デ ジ タ ル ソ リ ー 【 指 標 等 】 く 4 ・ 3 〉 ン ズ 7 2 ROE 脇 予 & ハ 長 野 県 信 川 組 今 6 ー ROA 4 ー 予 4 ー く 調 ー 株 益 16 川 く 信 〉 26 第 、 ・ 定 7 韻 益 ( 幻 .3 ) 1 , 6 柵 5 役 黜 臀",ai_datacenter
2024Q2_PRE_ALIGNED,1125,1801.T,大成建設,建設業,0.6243858127364112,19.834877164720098,5.364730878186963,10.729461118871663,15.209757900572908,0.4289101443136847,16.344778254649494,50.0,94.0274924948649,45.0,5951.0,6535,19.834877164720098,2024-06-30,2024-06-30,16.9,16.9,25.3,16.9,16.9,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
16.9
(26.3>
15.7
实PER
高值平均
16.0
安值平均
11.6
PBR
1.18
株倡(5/27)
2
59449
最低購人额
24
4.6
59万4400P9
他速用特
1801
建",4056.png,0.2430555555555555,0.6073381392818281,0.6532485565499323,0.5683965248754562,建設業,0.0,3.0,16.9,0.6243858127364112,theme_bodyleft,"ー 7 【 株 式 】 & ー 7 【 株 第 川 酩 閉 コ 〉 庸 117 , 1 2 , , 1 / ー ザ ン ・ ラ ス 安 比 、 0 云 ー 、 ・ = 、 0 ー ← ・ , 00 ・ ← 亠 長 , , リ 毎 当 課 恥 ム 3 【 指 標 等 】 く 4 ・ 3 〉 込 ン シ ョ 3 ) 2 1 ー 東 P 高 17.1 曇 5-- 10. 4 1 日 例 、 7 ・ 減 編 明 安 川 1 : 命 保 険 然 4 ( 15 ) 設 備 1 盟 ー 側 石 11 1 ー 忘 ) ー % , 7 咫 舎 ほ 銀 ) 5 ( ー 5 ) 2 44 恥 2 ー ROA 1 ー 予 2 ー テ ィ ー 3 ( の 高 師 安 呂 ・ ・ ROE 4 予 7 ・ ス テ ー ト ス ト リ ー ト B ウ 工 ス ト リ",finance
2024Q2_PRE_ALIGNED,859,2198.T,アイ・ケイ・ケイホールディングス,サービス業,0.6804869682366963,28.26797385620916,-5.875299760191844,6.028376659677869,11.578947368421044,0.7469848286126954,14.50068399452804,66.66666666666666,92.3529411764706,0.0,785.0,3843,28.26797385620916,2024-06-30,2024-06-30,15.2,15.2,24.1,15.2,15.2,medium,medium,low,low,low,"株伍指标
海正格
予想PER
（倍）
<24.10>
15.2
<25.10>
14.4
实PER
高值平均
15.4
安值平均
11.6
PBR
2.37
株幅(5/27)
756P9
最低購人额
24
7万5600m9
2198",4211.png,0.6051080550098232,0.4235242110990206,0.5483862783415869,0.5652885269777116,サービス業,0.0,3.0,15.2,0.6804869682366963,theme_bodyleft,"ー 7 4 仕 0 【 株 式 】 & 四 9 【 株 主 町 閉 .4 〉 庸 10. 1 阪 エ ム ・ ケ イ ・ パ ー ト ナ ー ズ ( 13 り な 3 肥 . 4 ー → 一 > 而 子 和 斗 志 幻 4 ー 4 ー → 1 , 4 阜 ー → い 一 己 資 本 9 , 自 引 枩 15. 東 P 高 安 ー 4 幻 7 引 ( 9 5 3 1 【 指 標 等 】 く 10 〉 金 子 時 高 安 日 ・ ROE 14 予 に 本 マ ス タ 8 7 221ROA 予 7 ー 払 賀 銀 行 8 78 4 調 ー 株 益 7 749 1 最 純 益 ( 」 の 1 , く 信 〉 第 ・ 定 . 設 備 1 予 1 4 日 川 0 【 臂 嶮 念 子 斗 志 ・ 、 年 凵 双 5 年 満 0",finance
2024Q2_PRE_ALIGNED,1512,2747.T,北雄ラッキー,小売業,0.5500853101196953,4.966887417218535,0.7949125596184325,2.363386972757292,3.059581320450877,0.3582587953726234,12.678062678062672,66.66666666666666,89.80169971671388,10.0,3170.0,5817,4.966887417218535,2024-06-30,2024-06-30,11.0,11.0,25.2,11.0,11.0,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.2>
11.0
(26.2>
10.7
实PER
高值平均
21.2
安值平均
18.0
PBR
0.70
株幅(5/27)
3120m
最低購人额
24
5.6
31万2000m
2747
小",4405.png,0.7777777777777778,0.5139757889009793,0.4924258510803668,0.5613598328928959,小売業,0.0,3.0,11.0,0.5500853101196953,theme_bodyleft,"33 ー 7 【 株 式 】 & 23 【 株 4.5 2.9 名 く 幻 2 〉 庸 0211 10. 8 2 料 (OA) 1 阪 櫞 ↑ 興 く 侃 北 6 4.9 Ⅱ 己 資 本 5 , 例 4 ま る せ ん 商 3 3 【 指 標 等 】 く 耙 生 2 〉 国 グ リ ー ン ス タ ン プ 2 ( ー 5 ) 1 ノ ー ス パ シ フ ィ ッ ク 2 2 ー 島 安 ま 比 0000 銀 行 2 3 冊 1 調 株 益 31 3110 0. 最 純 益 ( 昭 .2 ) 1 戸 年 、 ( 0 年 満 00 ) 00 驛 摯 1 灘 ( 優 ! リ に",finance
2024Q2_PRE_ALIGNED,1751,1420.T,サンヨーホームズ,建設業,0.5078841494377947,2.3611111111111027,-1.0738255033557076,4.601017770474236,9.090909090909085,0.2529823381022515,10.288582183186955,66.66666666666666,91.89526184538651,0.0,737.0,3178,2.3611111111111027,2024-06-30,2024-06-30,10.2,10.2,25.3,10.2,10.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
10.2
(26.3>
9.6
实PER
高值平均
21.1
安值平均
17.9
PBR
0-55
株佰(5/27)
730P
十万件
最低購人额
24
4.4
7万3000P
1420
建",3974.png,0.78125,0.6086915125136018,0.3967342608425307,0.556212670086533,建設業,0.0,3.0,10.2,0.5078841494377947,theme_bodyleft,"ー 7 △ 1 身 121 1 4 東 S ロ 、 4.8 第 → ー 7 f) OA) 3 5 【 株 式 】 & ー 6 飛 【 株 主 1 均 , 名 閉 コ 〉 庸 第 1 阪 L ー X ー L 310 幻 5 オ リ ッ ク ス 1 ー ま 2 生 3 > 而 関 西 電 力 1 Ⅱ . 1 10.3 Ⅱ 己 資 本 , 日 本 カ ス ト デ ィ 銀 行 78 2 714 4 【 指 標 等 】 く 4 ・ 3 〉 仆 友 牛 命 保 険 5 ( o.3) ス ヾ 高 安 日 ・ ROE ー ん く 円 メ ー : 勳 橆 & 4 れ 4 調 株 益 743 7 1 韻 益 ( 143 1 9 【 役 員 田 中 戉 典 供 舩 岡 戸 年 00 、 ( 0 年 満 、 0 ) 、 チ .. 福 井 江 治 い を 高 和 則 ・ 田",power_energy
2024Q2_PRE_ALIGNED,1751,1420.T,サンヨーホームズ,建設業,0.5078841494377947,2.3611111111111027,-1.0738255033557076,4.601017770474236,9.090909090909085,0.2529823381022515,10.288582183186955,66.66666666666666,91.89526184538651,0.0,737.0,3178,2.3611111111111027,2024-06-30,2024-06-30,10.2,10.2,25.3,10.2,10.2,medium,medium,low,low,low,"株伍指标
予想PER
（倍）
<25.3>
10.2
(26.3>
9.6
实PER
高值平均
21.1
安值平均
17.9
PBR
0-55
株佰(5/27)
730P
十万件
最低購人额
24
4.4
7万3000P
1420
建",3974.png,0.78125,0.6086915125136018,0.3967342608425307,0.556212670086533,建設業,0.0,3.0,10.2,0.5078841494377947,theme_bodyleft,"ー 7 △ 1 身 121 1 4 東 S ロ 、 4.8 第 → ー 7 f) OA) 3 5 【 株 式 】 & ー 6 飛 【 株 主 1 均 , 名 閉 コ 〉 庸 第 1 阪 L ー X ー L 310 幻 5 オ リ ッ ク ス 1 ー ま 2 生 3 > 而 関 西 電 力 1 Ⅱ . 1 10.3 Ⅱ 己 資 本 , 日 本 カ ス ト デ ィ 銀 行 78 2 714 4 【 指 標 等 】 く 4 ・ 3 〉 仆 友 牛 命 保 険 5 ( o.3) ス ヾ 高 安 日 ・ ROE ー ん く 円 メ ー : 勳 橆 & 4 れ 4 調 株 益 743 7 1 韻 益 ( 143 1 9 【 役 員 田 中 戉 典 供 舩 岡 戸 年 00 、 ( 0 年 満 、 0 ) 、 チ .. 福 井 江 治 い を 高 和 則 ・ 田",finance
