date,cash,market_value,equity,positions
2026-01-05,27281.000000000116,2965250.0,2992531.0,11
2026-01-06,28458.50000000006,2994900.0,3023358.5,14
2026-01-07,28458.50000000006,3010200.0,3038658.5,14
2026-01-08,28458.50000000006,2999300.0,3027758.5,14
2026-01-09,404858.50000000006,2647800.0,3052658.5,12
2026-01-13,358.5,3077500.0,3077858.5,11
2026-01-14,358.5,3116100.0,3116458.5,11
2026-01-15,85558.5,3036300.0,3121858.5,10
2026-01-16,137058.5,3026200.0,3163258.5,10
2026-01-19,137058.5,3005400.0,3142458.5,10
2026-01-20,419058.5,2698000.0,3117058.5,8
2026-01-21,84958.5,3037000.0,3121958.5,8
2026-01-22,530958.5,2645900.0,3176858.5,7
2026-01-23,1350458.5,1822000.0,3172458.5,6
2026-01-26,120458.5,2999600.0,3120058.5,9
2026-01-27,110358.5,3005500.0,3115858.5,6
2026-01-28,354258.5,2724100.0,3078358.5,5
2026-01-29,17858.5,3071700.0,3089558.5,5
2026-01-30,847858.5,2230900.0,3078758.5,4
2026-02-02,533858.5,2507500.0,3041358.5,5
2026-02-03,30858.5,3104900.0,3135758.5,5
2026-02-04,85158.5,3113900.0,3199058.5,4
2026-02-05,42601.00000000023,3181200.0,3223801.0,3
2026-02-06,1294501.0000000002,1968500.0,3263001.0,2
2026-02-09,15638.500000000233,3223000.0,3238638.5,3
2026-02-10,660638.5000000002,2641000.0,3301638.5,2
2026-02-12,7838.500000000233,3321200.0,3329038.5,3
2026-02-13,7838.500000000233,3323000.0,3330838.5,3
2026-02-16,96397.50000000023,3107400.0,3203797.5,4
2026-02-17,96397.50000000023,3127600.0,3223997.5,4
2026-02-18,96397.50000000023,3127400.0,3223797.5,4
2026-02-19,100897.50000000023,3230300.0,3331197.5,6
2026-02-20,100897.50000000023,3188400.0,3289297.5,6
2026-02-24,22197.500000000233,3279400.0,3301597.5,6
2026-02-25,168297.50000000023,3142900.0,3311197.5,5
2026-02-26,168297.50000000023,3136800.0,3305097.5,5
2026-02-27,168297.50000000023,3165500.0,3333797.5,5
2026-03-02,168297.50000000023,3132400.0,3300697.5,5
2026-03-03,327497.50000000023,2883400.0,3210897.5,5
2026-03-04,3043797.5,0.0,3043797.5,0
2026-03-05,3043797.5,0.0,3043797.5,0
2026-03-06,343597.5,2707000.0,3050597.5,7
2026-03-09,335597.5,2618800.0,2954397.5,6
2026-03-10,2242697.5,752000.0,2994697.5,1
