date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,543154.0,2450800.0,2993954.0,8
2026-01-07,543154.0,2470000.0,3013154.0,8
2026-01-08,543154.0,2452000.0,2995154.0,8
2026-01-09,338606.0,2670300.0,3008906.0,8
2026-01-12,338606.0,2670300.0,3008906.0,8
2026-01-13,551606.0,2492600.0,3044206.0,7
2026-01-14,1983.5,3088600.0,3090583.5,8
2026-01-15,1983.5,3103200.0,3105183.5,8
2026-01-16,133541.00000000006,3017300.0,3150841.0,7
2026-01-19,133541.00000000006,2984800.0,3118341.0,7
2026-01-20,133541.00000000006,2953400.0,3086941.0,7
2026-01-21,1515241.0,1547800.0,3063041.0,4
2026-01-22,1318464.0,1799900.0,3118364.0,3
2026-01-23,1000321.5,2129000.0,3129321.5,3
2026-01-26,2142821.5,907700.0,3050521.5,2
2026-01-27,523901.5,2491200.0,3015101.5,2
2026-01-28,1192177.5,1780000.0,2972177.5,1
2026-01-29,1192177.5,1807200.0,2999377.5,1
2026-01-30,1192177.5,1778400.0,2970577.5,1
2026-02-02,1816073.5,1127400.0,2943473.5,4
2026-02-03,2238073.5,719200.0,2957273.5,3
2026-02-04,2090289.5,883050.0,2973339.5,4
2026-02-05,-186110.5,3123500.0,2937389.5,5
2026-02-06,66489.5,2938350.0,3004839.5,4
2026-02-09,66489.5,2951700.0,3018189.5,4
2026-02-10,410489.5,2664150.0,3074639.5,3
2026-02-11,410489.5,2664150.0,3074639.5,3
2026-02-12,-87063.49999999994,3155200.0,3068136.5,4
2026-02-13,-87063.49999999994,3210200.0,3123136.5,4
2026-02-16,-87063.49999999994,3205900.0,3118836.5,4
2026-02-17,111936.50000000006,3069950.0,3181886.5,3
2026-02-18,265455.25,2904600.0,3170055.25,2
2026-02-19,265455.25,2952300.0,3217755.25,2
2026-02-20,265455.25,2850000.0,3115455.25,2
2026-02-23,265455.25,2850000.0,3115455.25,2
2026-02-24,2652735.25,493500.0,3146235.25,1
2026-02-25,3141300.25,0.0,3141300.25,0
2026-02-26,3141300.25,0.0,3141300.25,0
2026-02-27,374816.25,2813200.0,3188016.25,2
2026-03-02,374816.25,2730200.0,3105016.25,2
2026-03-03,1855064.25,1208000.0,3063064.25,1
2026-03-04,3050984.25,0.0,3050984.25,0
2026-03-05,395984.25,2643000.0,3038984.25,2
2026-03-06,3039984.25,0.0,3039984.25,0
2026-03-09,3039984.25,0.0,3039984.25,0
2026-03-10,3117784.25,0.0,3117784.25,0
