date,cash,market_value,equity,positions
2026-01-05,16971.0,2965250.0,2982221.0,11
2026-01-06,16041.0,2994900.0,3010941.0,14
2026-01-07,16041.0,3010200.0,3026241.0,14
2026-01-08,16041.0,2999300.0,3015341.0,14
2026-01-09,392441.0,2647800.0,3040241.0,12
2026-01-13,150941.0,2914600.0,3065541.0,11
2026-01-14,41941.0,3063200.0,3105141.0,12
2026-01-15,127141.0,2985200.0,3112341.0,11
2026-01-16,178641.0,2976800.0,3155441.0,11
2026-01-19,178641.0,2952300.0,3130941.0,11
2026-01-20,460641.0,2642500.0,3103141.0,9
2026-01-21,126541.0,2981900.0,3108441.0,9
2026-01-22,132282.0,3034500.0,3166782.0,9
2026-01-23,31087.0,3143600.0,3174687.0,8
2026-01-26,83787.0,2966500.0,3050287.0,10
2026-01-27,39587.0,3005500.0,3045087.0,6
2026-01-28,283487.0,2724100.0,3007587.0,5
2026-01-29,28187.0,2990100.0,3018287.0,5
2026-01-30,775187.0,2230900.0,3006087.0,4
2026-02-02,24462.0,2948900.0,2973362.0,6
2026-02-03,139877.0,2937700.0,3077577.0,6
2026-02-04,194177.0,2959200.0,3153377.0,5
2026-02-05,36501.00000000023,3127400.0,3163901.0,4
2026-02-06,871101.0000000002,2323100.0,3194201.0,3
2026-02-09,11876.000000000233,3162300.0,3174176.0,3
2026-02-10,312876.00000000023,2920900.0,3233776.0,3
2026-02-12,149676.00000000023,3098400.0,3248076.0,4
2026-02-13,149676.00000000023,3118900.0,3268576.0,4
2026-02-16,235894.00000000023,2887000.0,3122894.0,5
2026-02-17,195894.00000000023,2950000.0,3145894.0,5
2026-02-18,195894.00000000023,2968000.0,3163894.0,5
2026-02-19,251094.00000000023,3017200.0,3268294.0,8
2026-02-20,251094.00000000023,2982200.0,3233294.0,8
2026-02-24,95494.00000000023,3144000.0,3239494.0,8
2026-02-25,8594.000000000233,3229500.0,3238094.0,7
2026-02-26,8594.000000000233,3227600.0,3236194.0,7
2026-02-27,8594.000000000233,3258600.0,3267194.0,7
2026-03-02,8594.000000000233,3223900.0,3232494.0,7
2026-03-03,425594.00000000023,2732000.0,3157594.0,6
2026-03-04,3017194.0,0.0,3017194.0,0
2026-03-05,3017194.0,0.0,3017194.0,0
2026-03-06,316994.0,2707000.0,3023994.0,7
2026-03-09,308994.0,2618800.0,2927794.0,6
2026-03-10,2216094.0,752000.0,2968094.0,1
