date,nikkei_phase,equity,pnl_day
2026-01-05,stable,2947087.5000000005,-52912.499999999534
2026-01-06,normal,3020087.5000000005,73000.0
2026-01-07,normal,3037887.5000000005,17800.0
2026-01-08,normal,3105487.5000000005,67600.0
2026-01-09,normal,3103787.5000000005,-1700.0
2026-01-13,normal,3115687.5000000005,11900.0
2026-01-14,normal,3158087.5000000005,42400.0
2026-01-15,normal,3151987.5000000005,-6100.0
2026-01-16,normal,3125732.500000001,-26254.999999999534
2026-01-19,surge,3071532.500000001,-54200.0
2026-01-20,high_vol,3093048.000000001,21515.5
2026-01-21,high_vol,3053848.000000001,-39200.0
2026-01-22,high_vol,3097809.500000001,43961.5
2026-01-23,high_vol,3095646.000000001,-2163.5
2026-01-26,normal,3035346.000000001,-60300.0
2026-01-27,high_vol,3078527.500000001,43181.5
2026-01-28,settling,3013190.000000001,-65337.5
2026-01-29,settling,3033615.000000001,20425.0
2026-01-30,settling,2980947.500000001,-52667.5
2026-02-02,settling,2927220.000000001,-53727.5
2026-02-03,settling,2997455.000000001,70235.0
2026-02-04,normal,3087855.000000001,90400.0
2026-02-05,normal,3078772.000000001,-9083.0
2026-02-06,normal,3037992.000000001,-40780.0
2026-02-09,normal,3040892.000000001,2900.0
2026-02-10,surge,3171392.000000001,130500.0
2026-02-12,surge,3171392.000000001,0.0
2026-02-13,surge,3171392.000000001,0.0
2026-02-16,surge,3171392.000000001,0.0
2026-02-17,high_vol,3234807.000000001,63415.0
2026-02-18,high_vol,3181282.000000001,-53525.0
2026-02-19,high_vol,3188482.000000001,7200.0
2026-02-20,high_vol,3165982.000000001,-22500.0
2026-02-24,high_vol,3196082.000000001,30100.0
2026-02-25,high_vol,3168882.000000001,-27200.0
2026-02-26,normal,3184182.000000001,15300.0
2026-02-27,settling,3312640.000000001,128458.0
2026-03-02,settling,3308640.000000001,-4000.0
2026-03-03,settling,3260240.000000001,-48400.0
2026-03-04,normal,3154940.000000001,-105300.0
2026-03-05,crash,3104040.000000001,-50900.0
2026-03-06,crash,3036840.000000001,-67200.0
2026-03-09,crash,3014508.000000001,-22332.0
2026-03-10,crash,3031008.000000001,16500.0
