ticker,company_name,sector,score,trend_r2,annual_return_pct,quarter_return_pct
7011.T,三菱重工業,機械,0.9188994144774342,0.8895707919163646,150.14518445634448,20.658263305322123
7806.T,ＭＴＧ,その他製品,0.3632868956940774,0.0010282286787604,-1.3029315960912058,-5.253283302063794
