theme,source_count,all_count,all_avg_return_pct,all_median_return_pct,all_win_rate_pct,top20_count,top20_avg_return_pct,top20_median_return_pct,top20_win_rate_pct
defense,3,3,23.193547963219174,21.80040264595915,100.0,3,23.193547963219174,21.80040264595915,100.0
semiconductor,5,5,17.878049420240753,21.44535840188013,60.0,5,17.878049420240753,21.44535840188013,60.0
ship_heavy,2,2,12.644770118239613,12.644770118239613,100.0,2,12.644770118239613,12.644770118239613,100.0
infra_construction,6,6,2.747566656874319,0.724662918553165,50.0,6,2.747566656874319,0.724662918553165,50.0
ai_datacenter,6,6,-1.7506796428138034,-6.141834995092216,16.666666666666664,6,-1.7506796428138034,-6.141834995092216,16.666666666666664
power_grid,1,1,-17.86941580756014,-17.86941580756014,0.0,1,-17.86941580756014,-17.86941580756014,0.0
cyber_security,1,1,-22.851296043656212,-22.851296043656212,0.0,1,-22.851296043656212,-22.851296043656212,0.0
