ticker,company_name,sector,score,trend_r2,annual_return_pct,quarter_return_pct
9766.T,コナミグループ,情報・通信業,0.8468671744649983,0.7085351647285576,54.48239060832445,12.865497076023402
1980.T,ダイダン,建設業,0.8409170734234934,0.7541066223665398,127.49165391181182,24.291498575965758
6745.T,ホーチキ,電気機器,0.6632858800974143,0.6788893686513352,27.112875779920586,0.900495272399815
4709.T,ＩＤホールディングス,情報・通信業,0.4767896885849008,0.2194694874729875,14.494988434849642,-2.109426499670397
6754.T,アンリツ,電気機器,0.3977870874138556,0.1033757512559275,0.9414654113794496,0.2439024390243904
4013.T,勤次郎,情報・通信業,0.2367979480802114,0.8579291996535398,-36.5399534522886,-6.727480045610035
