date,cash,market_value,equity,positions
2026-01-01,3000000.0,0.0,3000000.0,0
2026-01-02,3000000.0,0.0,3000000.0,0
2026-01-05,1112304.0,1872600.0,2984904.0,7
2026-01-06,825286.0,2168100.0,2993386.0,6
2026-01-07,955430.0,2054000.0,3009430.0,5
2026-01-08,955430.0,2035400.0,2990830.0,5
2026-01-09,1261902.0,1737800.0,2999702.0,4
2026-01-12,1261902.0,1737800.0,2999702.0,4
2026-01-13,1261902.0,1761600.0,3023502.0,4
2026-01-14,712279.5,2355000.0,3067279.5,5
2026-01-15,712279.5,2363800.0,3076079.5,5
2026-01-16,741353.0,2350500.0,3091853.0,5
2026-01-19,1185353.0,1881300.0,3066653.0,4
2026-01-20,1185353.0,1861500.0,3046853.0,4
2026-01-21,2130563.0,897800.0,3028363.0,2
2026-01-22,1914806.0,1129300.0,3044106.0,2
2026-01-23,1596663.5,1453800.0,3050463.5,2
2026-01-26,2739163.5,237200.0,2976363.5,1
2026-01-27,1120243.5,1832800.0,2953043.5,1
2026-01-28,2916387.5,0.0,2916387.5,0
2026-01-29,2916387.5,0.0,2916387.5,0
2026-01-30,2916387.5,0.0,2916387.5,0
2026-02-02,1779667.5,1127400.0,2907067.5,4
2026-02-03,2201667.5,719200.0,2920867.5,3
2026-02-04,2293073.5,637950.0,2931023.5,3
2026-02-05,167888.5,2729100.0,2896988.5,3
2026-02-06,495308.5,2449100.0,2944408.5,2
2026-02-09,2838908.5,168500.0,3007408.5,1
2026-02-10,2838908.5,168500.0,3007408.5,1
2026-02-11,2838908.5,168500.0,3007408.5,1
2026-02-12,2341355.5,670200.0,3011555.5,2
2026-02-13,2341355.5,653500.0,2994855.5,2
2026-02-16,2512205.5,506100.0,3018305.5,1
2026-02-17,3028427.5,0.0,3028427.5,0
2026-02-18,3028427.5,0.0,3028427.5,0
2026-02-19,3028427.5,0.0,3028427.5,0
2026-02-20,3028427.5,0.0,3028427.5,0
2026-02-23,3028427.5,0.0,3028427.5,0
2026-02-24,3028427.5,0.0,3028427.5,0
2026-02-25,3028427.5,0.0,3028427.5,0
2026-02-26,3028427.5,0.0,3028427.5,0
2026-02-27,261943.5,2813200.0,3075143.5,2
2026-03-02,261943.5,2730200.0,2992143.5,2
2026-03-03,2937539.5,0.0,2937539.5,0
2026-03-04,2937539.5,0.0,2937539.5,0
2026-03-05,282539.5,2643000.0,2925539.5,2
2026-03-06,2915639.5,0.0,2915639.5,0
2026-03-09,2915639.5,0.0,2915639.5,0
2026-03-10,2993439.5,0.0,2993439.5,0
